"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.071,0.195,0.484,0.044
"P07","De Cambiemos",0.588,0.307,0.174,0.465
"P07","De los Liberales libertarios",0.25,0.174,0.142,0.07
"P07","De la Izquierda",0.012,0.021,0.044,0.036
"P07","Otros",0.033,0.128,0.074,0.144
"P07","No sabe",0.046,0.175,0.082,0.241
"P08","A Alberto Fernández",0.271,0.259,0.118,0
"P08","A Sergio Massa",0.272,0.153,0.152,1
"P08","A algún candidato del peronismo",0.329,0.426,0.231,0
"P08","A algún candidato del kirchnerismo",0.128,0.162,0.499,0
"P09","A Alberto Fernández",0.221,0.317,0.058,0
"P09","A Sergio Massa",0.155,0.079,0.123,0
"P09","A algún candidato del peronismo",0.385,0.343,0.177,0
"P09","A Cristina Fernández de Kirchner",0.239,0.261,0.642,1
"P10","A Horacio Rodriguez Larreta",0.168,0.351,0.321,0.605
"P10","A Mauricio Macri",0.299,0.379,0.326,0.15
"P10","A Patricia Bullrich",0.482,0.085,0.215,0.023
"P10","A Facundo Manes",0.026,0.14,0.079,0.222
"P10","A Gerardo Morales",0.025,0.045,0.059,0
"P11","A Juntos por el Cambio",0.533,0.192,0.148,0.357
"P11","Al Frente de Todos",0.066,0.086,0.274,0.019
"P11","A Hacemos por Córdoba",0.173,0.338,0.292,0.244
"P11","A los liberales libertarios de Milei",0.137,0.19,0.097,0.079
"P11","A Encuentro Vecinal Córdoba",0.024,0.029,0.037,0.012
"P11","Al Frente de Izquierda",0.017,0.029,0.067,0.01
"P11","No sabe",0.05,0.136,0.085,0.279
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.657,0.62,0.692,0.545
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.298,0.226,0.169,0.392
"P12","No sabe",0.045,0.154,0.139,0.063
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.588,0.265,0.163,0.357
"P13","A Martín Llaryora por Hacemos por Córdoba",0.176,0.403,0.374,0.446
"P13","Al candidato del Frente de Todos",0.032,0.063,0.219,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.096,0.125,0.083,0.079
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.022,0.021,0.032,0.012
"P13","Al candidato del Frente de Izquierda",0.011,0.014,0.047,0.01
"P13","Votaría en blanco",0.033,0.013,0.032,0.024
"P13","No sabe",0.042,0.096,0.05,0.072
"P15","A Luis Juez por Juntos por el Cambio",0.549,0.252,0.168,0.292
"P15","A Martín Llaryora por Hacemos por Córdoba",0.233,0.416,0.382,0.4
"P15","Al candidato del Frente de Todos",0.02,0.059,0.214,0.044
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.11,0.141,0.079,0.079
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.03,0.034,0.023,0.012
"P15","Al candidato del Frente de Izquierda",0.018,0.014,0.048,0.01
"P15","Votaría en blanco",0.01,0.008,0.035,0.024
"P15","No sabe",0.03,0.076,0.051,0.139
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.612,0.278,0.189,0.447
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.186,0.373,0.322,0.352
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.018,0.04,0.23,0
