"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.092,0.096,0.159,0.241,0.579,0.148
"P07","De Cambiemos",0.23,0.424,0.545,0.525,0.2,0.4
"P07","De los Liberales libertarios",0.587,0.314,0.109,0.045,0.02,0.1
"P07","De la Izquierda",0.015,0.014,0.016,0.011,0.065,0.01
"P07","Otros",0.029,0.073,0.061,0.068,0.078,0.173
"P07","No sabe",0.047,0.079,0.11,0.11,0.058,0.169
"P08","A Alberto Fernández",0.179,0.173,0.266,0.166,0.105,0.364
"P08","A Sergio Massa",0.168,0.167,0.144,0.164,0.168,0.45
"P08","A algún candidato del peronismo",0.606,0.483,0.412,0.296,0.158,0.186
"P08","A algún candidato del kirchnerismo",0.047,0.177,0.178,0.374,0.569,0
"P09","A Alberto Fernández",0.164,0.155,0.323,0.105,0.032,0.297
"P09","A Sergio Massa",0.136,0.057,0.12,0.092,0.124,0.42
"P09","A algún candidato del peronismo",0.634,0.611,0.317,0.188,0.117,0.186
"P09","A Cristina Fernández de Kirchner",0.066,0.177,0.24,0.615,0.727,0.097
"P10","A Horacio Rodriguez Larreta",0.204,0.24,0.203,0.251,0.248,0.37
"P10","A Mauricio Macri",0.38,0.326,0.297,0.306,0.303,0.236
"P10","A Patricia Bullrich",0.391,0.389,0.411,0.337,0.309,0.299
"P10","A Facundo Manes",0.017,0.043,0.062,0.058,0.064,0.095
"P10","A Gerardo Morales",0.008,0.002,0.027,0.048,0.076,0
"P11","A Juntos por el Cambio",0.244,0.399,0.428,0.406,0.181,0.399
"P11","Al Frente de Todos",0.072,0.083,0.067,0.162,0.338,0.068
"P11","A Hacemos por Córdoba",0.222,0.248,0.271,0.256,0.245,0.162
"P11","A los liberales libertarios de Milei",0.377,0.13,0.074,0.052,0.047,0.088
"P11","A Encuentro Vecinal Córdoba",0.014,0.022,0.036,0.023,0.036,0.09
"P11","Al Frente de Izquierda",0.02,0.034,0.027,0.012,0.088,0.009
"P11","No sabe",0.051,0.084,0.097,0.089,0.065,0.184
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.777,0.719,0.624,0.572,0.677,0.531
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.179,0.236,0.282,0.343,0.23,0.445
"P12","No sabe",0.044,0.045,0.094,0.085,0.093,0.024
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.359,0.432,0.499,0.388,0.185,0.353
"P13","A Martín Llaryora por Hacemos por Córdoba",0.255,0.297,0.278,0.353,0.303,0.361
"P13","Al candidato del Frente de Todos",0.015,0.041,0.044,0.077,0.318,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.301,0.094,0.074,0.028,0.007,0.088
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.017,0.024,0.038,0.011,0.023,0.09
"P13","Al candidato del Frente de Izquierda",0.01,0.002,0.003,0.017,0.081,0.005
"P13","Votaría en blanco",0.009,0.028,0.023,0.072,0.028,0.017
"P13","No sabe",0.034,0.082,0.041,0.054,0.055,0.086
"P15","A Luis Juez por Juntos por el Cambio",0.311,0.455,0.441,0.418,0.176,0.413
"P15","A Martín Llaryora por Hacemos por Córdoba",0.292,0.334,0.336,0.357,0.316,0.294
"P15","Al candidato del Frente de Todos",0.009,0.008,0.039,0.071,0.316,0.053
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.313,0.094,0.082,0.033,0.011,0.088
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.01,0.041,0.047,0.021,0.018,0.029
"P15","Al candidato del Frente de Izquierda",0.008,0.012,0.003,0.019,0.087,0.005
"P15","Votaría en blanco",0.014,0.005,0.011,0.045,0.026,0.013
"P15","No sabe",0.043,0.051,0.041,0.036,0.05,0.105
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.399,0.483,0.502,0.43,0.199,0.375
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.22,0.289,0.28,0.328,0.263,0.273
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.012,0.007,0.03,0.093,0.323,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.28,0.118,0.083,0.034,0.01,0.077
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.016,0.022,0.034,0.03,0.018,0.091
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0.003,0.004,0.007,0.098,0.005
"P17","Votaría en blanco",0.014,0.008,0.02,0.027,0.029,0.017
"P17","No sabe",0.056,0.07,0.047,0.051,0.06,0.162
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.349,0.457,0.507,0.393,0.188,0.411
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.248,0.313,0.274,0.307,0.27,0.306
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.012,0.023,0.027,0.083,0.337,0.051
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.331,0.096,0.067,0.03,0.01,0.077
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.008,0.022,0.039,0.037,0.025,0.023
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.002,0.004,0.019,0.018,0.088,0.005
"P18","Votaría en blanco",0.008,0.015,0.024,0.061,0.028,0.042
"P18","No sabe",0.042,0.07,0.043,0.071,0.054,0.085
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.366,0.485,0.51,0.42,0.176,0.466
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.214,0.291,0.266,0.3,0.32,0.272
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.013,0.007,0.028,0.087,0.321,0
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.333,0.105,0.087,0.031,0.011,0.074
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.008,0.031,0.032,0.034,0.015,0.052
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.001,0.013,0.004,0.007,0.089,0.005
"P19","Votaría en blanco",0.026,0.011,0.018,0.077,0.029,0.027
"P19","No sabe",0.039,0.057,0.055,0.044,0.039,0.104
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.345,0.469,0.515,0.397,0.2,0.301
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.226,0.303,0.259,0.314,0.312,0.413
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.012,0.01,0.021,0.075,0.299,0
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.343,0.117,0.08,0.036,0.009,0.088
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.015,0.016,0.038,0.031,0.018,0.028
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.002,0.003,0.003,0.008,0.083,0
"P20","Votaría en blanco",0.017,0.013,0.02,0.087,0.037,0.023
"P20","No sabe",0.04,0.069,0.064,0.052,0.042,0.147
"P21","Lo votaría",0.318,0.369,0.437,0.335,0.183,0.194
"P21","Puede que lo vote",0.308,0.369,0.287,0.224,0.083,0.564
"P21","Nunca lo votaría",0.373,0.257,0.276,0.441,0.733,0.189
"P21","No sabe",0.001,0.005,0,0,0.001,0.053
"P22","Lo votaría",0.291,0.327,0.305,0.302,0.269,0.325
"P22","Puede que lo vote",0.18,0.25,0.223,0.166,0.237,0.172
"P22","Nunca lo votaría",0.528,0.418,0.472,0.532,0.493,0.449
"P22","No sabe",0.001,0.005,0,0,0.001,0.054
"P23","Lo votaría",0.278,0.316,0.383,0.376,0.174,0.574
"P23","Puede que lo vote",0.279,0.342,0.221,0.107,0.103,0.107
"P23","Nunca lo votaría",0.442,0.337,0.396,0.517,0.722,0.231
"P23","No sabe",0.001,0.005,0,0,0.001,0.088
"P24","Lo votaría",0.068,0.113,0.092,0.086,0.221,0.126
"P24","Puede que lo vote",0.144,0.152,0.181,0.128,0.225,0.155
"P24","Nunca lo votaría",0.787,0.73,0.727,0.786,0.553,0.606
"P24","No sabe",0.001,0.005,0,0,0.001,0.113
"P25","Muy buena",0.264,0.31,0.284,0.233,0.133,0.283
"P25","Buena",0.219,0.235,0.247,0.179,0.092,0.091
"P25","Ni buena ni mala",0.346,0.316,0.378,0.382,0.201,0.295
"P25","Mala",0.058,0.073,0.057,0.132,0.2,0.028
"P25","Muy mala",0.085,0.026,0.015,0.028,0.346,0.012
"P25","No sabe",0.028,0.04,0.019,0.046,0.028,0.291
"P26","Muy buena",0.245,0.271,0.276,0.225,0.099,0.301
"P26","Buena",0.216,0.311,0.289,0.179,0.093,0.187
"P26","Ni buena ni mala",0.263,0.209,0.245,0.213,0.063,0.058
"P26","Mala",0.145,0.114,0.12,0.284,0.159,0.137
"P26","Muy mala",0.121,0.076,0.055,0.092,0.578,0.094
"P26","No sabe",0.01,0.019,0.015,0.007,0.008,0.223
"P27","Muy buena",0.256,0.231,0.209,0.202,0.194,0.307
"P27","Buena",0.194,0.246,0.186,0.139,0.199,0.091
"P27","Ni buena ni mala",0.208,0.304,0.354,0.32,0.192,0.184
"P27","Mala",0.175,0.118,0.183,0.235,0.151,0.163
"P27","Muy mala",0.158,0.086,0.055,0.1,0.247,0.031
"P27","No sabe",0.009,0.015,0.013,0.004,0.017,0.224
"P28","Muy buena",0.178,0.135,0.144,0.083,0.075,0.108
"P28","Buena",0.093,0.187,0.141,0.148,0.099,0.104
"P28","Ni buena ni mala",0.353,0.36,0.461,0.495,0.263,0.215
"P28","Mala",0.133,0.083,0.068,0.145,0.14,0.007
"P28","Muy mala",0.107,0.068,0.034,0.036,0.306,0.018
"P28","No sabe",0.136,0.167,0.152,0.093,0.117,0.548
"P29","Muy buena",0.043,0.05,0.076,0.043,0.087,0.029
"P29","Buena",0.028,0.066,0.05,0.14,0.233,0.111
"P29","Ni buena ni mala",0.111,0.082,0.185,0.204,0.193,0.135
"P29","Mala",0.134,0.23,0.185,0.246,0.142,0.017
"P29","Muy mala",0.638,0.537,0.468,0.359,0.327,0.334
"P29","No sabe",0.046,0.035,0.036,0.008,0.018,0.374
"P30","Muy buena",0.032,0.031,0.056,0.15,0.455,0.055
"P30","Buena",0.006,0.065,0.055,0.1,0.117,0.095
"P30","Ni buena ni mala",0.065,0.044,0.084,0.099,0.066,0.057
"P30","Mala",0.126,0.166,0.157,0.217,0.048,0.09
"P30","Muy mala",0.761,0.681,0.64,0.432,0.306,0.503
"P30","No sabe",0.01,0.013,0.008,0.002,0.008,0.2
"P31","Muy buena",0.217,0.226,0.235,0.257,0.105,0.181
"P31","Buena",0.229,0.289,0.216,0.118,0.053,0.072
"P31","Ni buena ni mala",0.206,0.159,0.2,0.131,0.053,0.223
"P31","Mala",0.119,0.148,0.17,0.297,0.075,0.138
"P31","Muy mala",0.224,0.167,0.178,0.197,0.702,0.215
"P31","No sabe",0.005,0.011,0.001,0,0.012,0.171
"P32","Muy buena",0.144,0.146,0.165,0.15,0.045,0.159
"P32","Buena",0.153,0.348,0.269,0.269,0.063,0.098
"P32","Ni buena ni mala",0.257,0.321,0.336,0.239,0.143,0.203
"P32","Mala",0.182,0.105,0.147,0.258,0.144,0.012
"P32","Muy mala",0.245,0.07,0.064,0.083,0.594,0.071
"P32","No sabe",0.019,0.01,0.019,0.001,0.011,0.457
"P33","Muy buena",0.044,0.057,0.058,0.077,0.106,0.063
"P33","Buena",0.069,0.098,0.111,0.18,0.224,0.122
"P33","Ni buena ni mala",0.102,0.176,0.198,0.167,0.234,0.074
"P33","Mala",0.196,0.233,0.214,0.261,0.103,0.099
"P33","Muy mala",0.576,0.408,0.406,0.307,0.326,0.307
"P33","No sabe",0.013,0.028,0.013,0.008,0.007,0.335
"P34","Muy buena",0.349,0.315,0.324,0.277,0.11,0.227
"P34","Buena",0.208,0.277,0.197,0.158,0.051,0.175
"P34","Ni buena ni mala",0.172,0.155,0.247,0.118,0.057,0.071
