"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.1,0.24,0.575,0.328
"P07","De Cambiemos",0.574,0.312,0.098,0.205
"P07","De los Liberales libertarios",0.197,0.208,0.149,0.161
"P07","De la Izquierda",0.02,0.022,0.052,0.024
"P07","Otros",0.049,0.088,0.06,0.077
"P07","No sabe",0.06,0.13,0.066,0.205
"P08","A Alberto Fernández",0.226,0.165,0.094,0.316
"P08","A Sergio Massa",0.288,0.192,0.172,0.058
"P08","A algún candidato del peronismo",0.355,0.368,0.164,0.381
"P08","A algún candidato del kirchnerismo",0.131,0.275,0.57,0.245
"P09","A Alberto Fernández",0.202,0.148,0.068,0.087
"P09","A Sergio Massa",0.154,0.186,0.085,0.094
"P09","A algún candidato del peronismo",0.359,0.281,0.142,0.34
"P09","A Cristina Fernández de Kirchner",0.285,0.385,0.705,0.479
"P10","A Horacio Rodriguez Larreta",0.207,0.256,0.321,0.357
"P10","A Mauricio Macri",0.325,0.343,0.097,0.48
"P10","A Patricia Bullrich",0.404,0.293,0.307,0.036
"P10","A Facundo Manes",0.035,0.09,0.127,0.051
"P10","A Gerardo Morales",0.029,0.018,0.148,0.076
"P11","A Juntos por el Cambio",0.507,0.285,0.045,0.212
"P11","Al Frente de Todos",0.081,0.11,0.359,0.139
"P11","A Hacemos por Córdoba",0.194,0.309,0.284,0.173
"P11","A los liberales libertarios de Milei",0.122,0.126,0.115,0.159
"P11","A Encuentro Vecinal Córdoba",0.017,0.04,0.035,0.049
"P11","Al Frente de Izquierda",0.019,0.044,0.076,0.036
"P11","No sabe",0.06,0.086,0.086,0.232
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.729,0.555,0.181,0.351
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.238,0.314,0.382,0.371
"P12","No sabe",0.033,0.131,0.437,0.278
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.653,0.247,0.016,0.121
"P13","A Martín Llaryora por Hacemos por Córdoba",0.187,0.379,0.392,0.368
"P13","Al candidato del Frente de Todos",0.036,0.069,0.31,0.088
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.052,0.132,0.103,0.135
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.016,0.036,0.028,0.023
"P13","Al candidato del Frente de Izquierda",0.011,0.022,0.056,0.021
"P13","Votaría en blanco",0.013,0.041,0.042,0.093
"P13","No sabe",0.032,0.074,0.053,0.151
"P15","A Luis Juez por Juntos por el Cambio",0.535,0.302,0.067,0.14
"P15","A Martín Llaryora por Hacemos por Córdoba",0.274,0.374,0.365,0.417
"P15","Al candidato del Frente de Todos",0.027,0.066,0.309,0.084
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.077,0.126,0.091,0.115
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.026,0.036,0.017,0.027
"P15","Al candidato del Frente de Izquierda",0.016,0.018,0.071,0.015
"P15","Votaría en blanco",0.013,0.018,0.033,0.06
"P15","No sabe",0.032,0.06,0.047,0.142
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.63,0.314,0.049,0.225
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.202,0.342,0.315,0.345
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.021,0.065,0.328,0.052
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.072,0.12,0.092,0.133
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.017,0.037,0.026,0.009
