"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.036,0.097,0.164,0.378,0.53,0.301
"P07","De Cambiemos",0.74,0.612,0.383,0.208,0.098,0.232
"P07","De los Liberales libertarios",0.117,0.16,0.233,0.221,0.198,0.146
"P07","De la Izquierda",0.003,0.009,0.019,0.029,0.06,0.025
"P07","Otros",0.05,0.046,0.082,0.083,0.052,0.112
"P07","No sabe",0.054,0.076,0.119,0.081,0.062,0.184
"P08","A Alberto Fernández",0.116,0.251,0.21,0.189,0.101,0.196
"P08","A Sergio Massa",0.397,0.222,0.235,0.173,0.128,0.344
"P08","A algún candidato del peronismo",0.367,0.512,0.429,0.241,0.178,0.413
"P08","A algún candidato del kirchnerismo",0.12,0.015,0.126,0.397,0.593,0.047
"P09","A Alberto Fernández",0.181,0.192,0.237,0.156,0.038,0.065
"P09","A Sergio Massa",0.145,0.162,0.235,0.093,0.087,0.234
"P09","A algún candidato del peronismo",0.484,0.529,0.296,0.2,0.151,0.349
"P09","A Cristina Fernández de Kirchner",0.19,0.117,0.232,0.551,0.724,0.352
"P10","A Horacio Rodriguez Larreta",0.393,0.23,0.105,0.138,0.137,0.556
"P10","A Mauricio Macri",0.359,0.278,0.416,0.251,0.187,0.237
"P10","A Patricia Bullrich",0.202,0.438,0.389,0.521,0.329,0.064
"P10","A Facundo Manes",0.024,0.035,0.055,0.073,0.197,0.108
"P10","A Gerardo Morales",0.022,0.019,0.035,0.017,0.15,0.035
"P11","A Juntos por el Cambio",0.565,0.528,0.352,0.172,0.1,0.26
"P11","Al Frente de Todos",0.101,0.087,0.079,0.167,0.309,0.098
"P11","A Hacemos por Córdoba",0.148,0.235,0.295,0.306,0.235,0.208
"P11","A los liberales libertarios de Milei",0.083,0.067,0.12,0.184,0.168,0.133
"P11","A Encuentro Vecinal Córdoba",0.036,0.009,0.037,0.041,0.028,0.013
"P11","Al Frente de Izquierda",0.008,0.014,0.028,0.052,0.084,0.011
"P11","No sabe",0.059,0.06,0.089,0.078,0.076,0.277
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.702,0.616,0.681,0.673,0.684,0.298
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.286,0.327,0.213,0.163,0.204,0.614
"P12","No sabe",0.012,0.057,0.106,0.164,0.112,0.088
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.622,0.573,0.4,0.237,0.116,0.199
"P13","A Martín Llaryora por Hacemos por Córdoba",0.242,0.228,0.33,0.333,0.299,0.482
"P13","Al candidato del Frente de Todos",0.014,0.035,0.043,0.137,0.294,0.029
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.054,0.051,0.089,0.144,0.124,0.13
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.024,0.023,0.032,0.028,0.022,0
"P13","Al candidato del Frente de Izquierda",0.008,0.003,0.01,0.018,0.077,0.006
"P13","Votaría en blanco",0.005,0.031,0.025,0.058,0.027,0.043
"P13","No sabe",0.031,0.056,0.071,0.045,0.041,0.111
"P15","A Luis Juez por Juntos por el Cambio",0.556,0.577,0.376,0.187,0.122,0.19
"P15","A Martín Llaryora por Hacemos por Córdoba",0.287,0.288,0.362,0.393,0.29,0.474
"P15","Al candidato del Frente de Todos",0.012,0.017,0.035,0.134,0.289,0.043
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.078,0.049,0.104,0.137,0.127,0.121
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.017,0.02,0.043,0.038,0.015,0.013
"P15","Al candidato del Frente de Izquierda",0.013,0.004,0.011,0.026,0.081,0.006
"P15","Votaría en blanco",0.011,0.01,0.014,0.036,0.028,0.014
"P15","No sabe",0.026,0.035,0.055,0.049,0.048,0.139
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.61,0.62,0.463,0.227,0.12,0.251
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.23,0.248,0.279,0.346,0.248,0.434
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.005,0.013,0.025,0.14,0.307,0.053
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.071,0.041,0.111,0.143,0.113,0.108
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.026,0.019,0.028,0.039,0.019,0.013
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.015,0.001,0.009,0.026,0.081,0.006
"P17","Votaría en blanco",0.027,0.007,0.016,0.019,0.039,0.024
"P17","No sabe",0.016,0.051,0.069,0.06,0.073,0.111
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.615,0.578,0.429,0.232,0.11,0.268
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.214,0.224,0.306,0.35,0.269,0.435
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.003,0.015,0.034,0.148,0.311,0.053
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.089,0.057,0.102,0.132,0.119,0.108
