"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.47,0.342,0.577,0.209
"P06","Bastante",0.362,0.35,0.25,0.409
"P06","Poco",0.126,0.231,0.156,0.253
"P06","Nada",0.02,0.071,0.013,0.067
"P06","No sabe",0.022,0.006,0.004,0.062
"P07","Siempre",0.269,0.15,0.3,0.246
"P07","Casi siempre",0.473,0.412,0.395,0.271
"P07","Casi nunca",0.183,0.367,0.211,0.265
"P07","Nunca, pero esta es una excepción",0.075,0.071,0.094,0.218
"P08","Tiene Decidido que va a ir a votar",0.916,0.888,0.895,0.918
"P08","Tiene dudas sobre si va a ir a  votar",0.072,0.073,0.069,0.05
"P08","Tiene Decidido que no va a ir a votar",0.012,0.039,0.036,0.032
"P11","Unión por la Patria",0.085,0.222,0.63,0.157
"P11","Juntos por el Cambio",0.638,0.128,0.057,0.056
"P11","Liberales",0.227,0.464,0.183,0.206
"P11","Izquierda",0.007,0.051,0.031,0.008
"P11","Otro",0.006,0.048,0.046,0.107
"P11","No sabe",0.037,0.087,0.053,0.466
"P20","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Union por la Patria",0.093,0.244,0.628,0.173
"P20","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.672,0.14,0.054,0.092
"P20","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.212,0.503,0.236,0.297
"P20","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.011,0.023,0.033,0.007
"P20","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.004,0.02,0.009,0.014
"P20","Otros",0.004,0.016,0.015,0.179
"P20","En blanco",0,0.016,0.006,0.002
"P20","No sabe",0.004,0.038,0.019,0.236
"P23","Totalmente seguro",0.769,0.562,0.757,0.474
"P23","Bastante seguro",0.143,0.244,0.127,0.175
"P23","Algo seguro",0.073,0.126,0.069,0.123
"P23","Para nada seguro",0.015,0.068,0.047,0.228
"P30","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Union por la Patria",0.078,0.149,0.492,0.189
"P30","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.549,0.322,0.088,0.11
"P30","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.231,0.285,0.194,0.162
"P30","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.026,0.067,0.064,0.029
"P30","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.033,0.08,0.024,0.096
"P30","Otros",0.033,0.047,0.04,0.094
"P30","En blanco",0.037,0.021,0.067,0.021
"P30","No sabe",0.013,0.029,0.031,0.299
"P31","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.097,0.321,0.651,0.179
"P31","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.851,0.573,0.088,0.191
"P31","En blanco",0.03,0.05,0.152,0.097
"P31","No sabe",0.022,0.056,0.109,0.533
