"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.434,0.423,0.534,0.077
"P04","Realizo changas o trabajos de vez en cuando",0.173,0.232,0.173,0.307
"P04","No tengo trabajo",0.118,0.177,0.144,0.288
"P04","Soy jubilado o pensionado",0.275,0.168,0.149,0.328
"P05","1",0.384,0.314,0.246,0.466
"P05","2",0.073,0.095,0.085,0.026
"P05","3",0.063,0.08,0.044,0.037
"P05","4",0.108,0.097,0.054,0.014
"P05","5",0.194,0.232,0.169,0.178
"P05","6",0.037,0.058,0.052,0.016
"P05","7",0.03,0.038,0.114,0.091
"P05","8",0.017,0.024,0.076,0.03
"P05","9",0.094,0.062,0.16,0.142
"P06","1",0.169,0.137,0.323,0.525
"P06","2",0.049,0.041,0.066,0.014
"P06","3",0.02,0.056,0.076,0.037
"P06","4",0.038,0.034,0.044,0.015
"P06","5",0.191,0.261,0.138,0.2
"P06","6",0.066,0.069,0.042,0.016
"P06","7",0.08,0.087,0.06,0.031
"P06","8",0.08,0.072,0.07,0.013
"P06","9",0.307,0.243,0.181,0.149
"P07","1",0.207,0.287,0.476,0.297
"P07","2",0.036,0.039,0.043,0.03
"P07","3",0.034,0.037,0.033,0.019
"P07","4",0.026,0.016,0.013,0.009
"P07","5",0.099,0.128,0.079,0.159
"P07","6",0.033,0.021,0.027,0.083
"P07","7",0.046,0.041,0.037,0.011
"P07","8",0.049,0.057,0.043,0.016
"P07","9",0.47,0.374,0.249,0.376
"P09","Del Frente de Todos y el peronismo",0.076,0.162,0.553,0.28
"P09","De Juntos por el cambio",0.695,0.429,0.077,0.109
"P09","De los Liberales libertarios",0.135,0.21,0.229,0.046
"P09","De la Izquierda",0.013,0.008,0.05,0.015
"P09","No sabe",0.081,0.191,0.091,0.55
"P10","A Alberto Fernández",0.196,0.257,0.109,0.582
"P10","A Sergio Massa",0.178,0.228,0.257,0.22
"P10","A algún candidato del peronismo",0.442,0.282,0.106,0
"P10","A algún candidato del kirchnerismo",0.184,0.233,0.528,0.198
"P11","A Alberto Fernández",0.24,0.193,0.067,0.53
"P11","A Sergio Massa",0.126,0.15,0.134,0
"P11","A algún candidato del peronismo",0.45,0.309,0.08,0.061
"P11","A Cristina Fernández de Kirchner",0.184,0.348,0.719,0.409
"P12","A Horacio Rodriguez Larreta",0.269,0.112,0.092,0.435
"P12","A Mauricio Macri",0.336,0.318,0.274,0.1
"P12","A Patricia Bullrich",0.321,0.465,0.466,0.351
"P12","A Facundo Manes",0.048,0.049,0.121,0.114
"P12","A Gerardo Morales",0.026,0.056,0.047,0
"P13","Seguro lo votaria",0.182,0.18,0.171,0.12
"P13","Quizás lo votaría",0.366,0.377,0.246,0.392
"P13","Nunca lo votaría",0.452,0.443,0.583,0.488
"P14","Lo votaría",0.469,0.241,0.059,0.061
"P14","Puede que lo vote",0.309,0.32,0.102,0.111
"P14","Nunca lo votaría",0.17,0.358,0.76,0.576
"P14","No sabe",0.052,0.081,0.079,0.252
"P15","Lo votaría",0.072,0.097,0.17,0.129
"P15","Puede que lo vote",0.101,0.156,0.282,0.072
"P15","Nunca lo votaría",0.791,0.694,0.481,0.319
"P15","No sabe",0.036,0.053,0.067,0.48
"P16","Lo votaría",0.04,0.083,0.159,0.293
"P16","Puede que lo vote",0.043,0.089,0.292,0.136
"P16","Nunca lo votaría",0.904,0.79,0.476,0.387
"P16","No sabe",0.013,0.038,0.073,0.184
"P17","La votaría",0.03,0.128,0.496,0.484
"P17","Puede que la vote",0.033,0.045,0.081,0.046
"P17","Nunca la votaría",0.926,0.794,0.391,0.257
"P17","No sabe",0.011,0.033,0.032,0.213
"P18","Lo votaría",0.323,0.051,0.066,0.023
"P18","Puede que lo vote",0.433,0.421,0.057,0.283
"P18","Nunca lo votaría",0.2,0.401,0.84,0.394
"P18","No sabe",0.044,0.127,0.037,0.3
"P19","Lo votaría",0.125,0.054,0.037,0.078
"P19","Puede que lo vote",0.382,0.273,0.122,0.276
"P19","Nunca lo votaría",0.392,0.479,0.74,0.257
"P19","No sabe",0.101,0.194,0.101,0.389
"P20","La votaría",0.509,0.382,0.106,0.121
"P20","Puede que la vote",0.277,0.245,0.124,0.02
"P20","Nunca la votaría",0.178,0.297,0.737,0.468
"P20","No sabe",0.036,0.076,0.033,0.391
"P21","Lo votaría",0.215,0.292,0.212,0.122
"P21","Puede que lo vote",0.312,0.247,0.081,0.069
"P21","Nunca lo votaría",0.412,0.38,0.679,0.469
