"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.234,0.213,0.254,0.173,0.25,0.249,0.243,0.267,0.228,0.209,0.212,0.218,0.202,0.263,0.473,0.091,0.127
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.26,0.226,0.295,0.177,0.224,0.299,0.386,0.261,0.245,0.281,0.288,0.191,0.17,0.279,0.108,0.46,0.24
"Javier Milei por los liberales libertarios",0.23,0.319,0.141,0.358,0.244,0.191,0.106,0.203,0.255,0.222,0.227,0.295,0.264,0.2,0.099,0.27,0.227
"Nicolás del Caño por la izquierda",0.031,0.028,0.034,0.03,0.039,0.023,0.024,0.028,0.029,0.036,0.035,0.004,0.079,0.032,0.037,0.009,0.052
"Otro candidato",0.126,0.122,0.13,0.124,0.143,0.121,0.097,0.115,0.128,0.135,0.121,0.133,0.17,0.122,0.138,0.102,0.176
"Aún no lo tengo decidido",0.119,0.092,0.146,0.138,0.1,0.117,0.144,0.126,0.115,0.117,0.117,0.159,0.115,0.104,0.145,0.068,0.178
