"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.246,0.224,0.265,0.239,0.276,0.223,0.221,0.251,0.24,0.25,0.247,0.259,0.343,0.227,0.227,0.223,0.295
"A Mauricio Macri",0.312,0.314,0.31,0.294,0.295,0.319,0.349,0.366,0.302,0.276,0.293,0.346,0.353,0.308,0.29,0.334,0.203
"A Patricia Bullrich",0.327,0.344,0.311,0.336,0.291,0.361,0.345,0.274,0.33,0.367,0.36,0.251,0.203,0.345,0.261,0.349,0.264
"A Facundo Manes",0.065,0.072,0.06,0.038,0.078,0.072,0.049,0.064,0.069,0.062,0.06,0.046,0.087,0.074,0.137,0.052,0.089
"A Gerardo Morales",0.05,0.046,0.054,0.093,0.06,0.025,0.036,0.045,0.059,0.045,0.04,0.098,0.014,0.046,0.085,0.042,0.149
