"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.205,0.193,0.217,0.384,0.201,0.152,0.164,0.225,0.221,0.17,0.176,0.282,0.3,0.189,0.211,0.211,0.053
"Quizás lo votaría",0.355,0.372,0.339,0.276,0.376,0.371,0.344,0.35,0.362,0.351,0.383,0.36,0.266,0.341,0.323,0.348,0.539
"Nunca lo votaría",0.44,0.435,0.444,0.34,0.423,0.477,0.492,0.425,0.417,0.479,0.441,0.358,0.434,0.47,0.466,0.441,0.408
