"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.28,0.274,0.287,0.213,0.316,0.279,0.265,0.296,0.267,0.282,0.259,0.248,0.288,0.311,0.617,0.075,0.247
"Patricia Bullrich por Juntos por el Cambio",0.483,0.491,0.474,0.443,0.44,0.512,0.567,0.448,0.487,0.508,0.512,0.466,0.394,0.475,0.134,0.786,0.441
"No sabe",0.237,0.235,0.239,0.344,0.244,0.209,0.168,0.256,0.246,0.21,0.229,0.286,0.318,0.214,0.249,0.139,0.312
