"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.415,0.455,0.462,0.326
"P04","Realizo changas o trabajos de vez en cuando",0.212,0.222,0.207,0.261
"P04","No tengo trabajo",0.157,0.145,0.169,0.172
"P04","Soy jubilado o pensionado",0.216,0.178,0.162,0.241
"P05","1",0.399,0.323,0.269,0.37
"P05","2",0.097,0.061,0.072,0.073
"P05","3",0.055,0.089,0.049,0.029
"P05","4",0.066,0.106,0.061,0.093
"P05","5",0.203,0.225,0.179,0.214
"P05","6",0.035,0.049,0.046,0.034
"P05","7",0.039,0.031,0.09,0.028
"P05","8",0.032,0.03,0.052,0.015
"P05","9",0.074,0.086,0.182,0.144
"P06","1",0.185,0.165,0.313,0.228
"P06","2",0.03,0.051,0.053,0.025
"P06","3",0.038,0.029,0.054,0.043
"P06","4",0.033,0.025,0.044,0.039
"P06","5",0.176,0.216,0.176,0.232
"P06","6",0.042,0.063,0.05,0.065
"P06","7",0.079,0.091,0.051,0.059
"P06","8",0.102,0.101,0.052,0.048
"P06","9",0.315,0.259,0.207,0.261
"P07","1",0.252,0.238,0.451,0.29
"P07","2",0.031,0.032,0.041,0.019
"P07","3",0.022,0.036,0.032,0.011
"P07","4",0.021,0.017,0.015,0.017
"P07","5",0.093,0.119,0.087,0.153
"P07","6",0.033,0.032,0.028,0.027
"P07","7",0.039,0.038,0.028,0.041
"P07","8",0.027,0.059,0.032,0.041
"P07","9",0.482,0.429,0.286,0.401
"P09","Del Frente de Todos y el peronismo",0.088,0.084,0.452,0.141
"P09","De Juntos por el cambio",0.66,0.57,0.168,0.243
"P09","De los Liberales libertarios",0.174,0.201,0.178,0.17
"P09","De la Izquierda",0.006,0.019,0.047,0.027
"P09","No sabe",0.072,0.126,0.155,0.419
"P10","A Alberto Fernández",0.455,0.388,0.191,0.457
"P10","A Sergio Massa",0.068,0.229,0.23,0.171
"P10","A algún candidato del peronismo",0.351,0.315,0.141,0.131
"P10","A algún candidato del kirchnerismo",0.126,0.068,0.438,0.241
"P11","A Alberto Fernández",0.263,0.301,0.164,0.38
"P11","A Sergio Massa",0.237,0.285,0.129,0.084
"P11","A algún candidato del peronismo",0.261,0.319,0.106,0.172
"P11","A Cristina Fernández de Kirchner",0.239,0.095,0.601,0.364
"P12","A Horacio Rodriguez Larreta",0.304,0.219,0.217,0.269
"P12","A Mauricio Macri",0.306,0.317,0.294,0.365
"P12","A Patricia Bullrich",0.294,0.394,0.295,0.272
"P12","A Facundo Manes",0.038,0.049,0.11,0.07
"P12","A Gerardo Morales",0.058,0.021,0.084,0.024
"P13","Seguro lo votaria",0.193,0.189,0.207,0.22
"P13","Quizás lo votaría",0.35,0.434,0.27,0.363
"P13","Nunca lo votaría",0.457,0.377,0.523,0.417
"P14","Lo votaría",0.509,0.333,0.111,0.165
"P14","Puede que lo vote",0.266,0.38,0.116,0.227
"P14","Nunca lo votaría",0.19,0.202,0.706,0.33
"P14","No sabe",0.035,0.085,0.067,0.278
"P15","Lo votaría",0.109,0.07,0.158,0.076
"P15","Puede que lo vote",0.075,0.138,0.236,0.155
"P15","Nunca lo votaría",0.778,0.749,0.538,0.446
"P15","No sabe",0.038,0.043,0.068,0.323
"P16","Lo votaría",0.076,0.065,0.167,0.138
"P16","Puede que lo vote",0.052,0.065,0.231,0.077
"P16","Nunca lo votaría",0.858,0.85,0.526,0.556
"P16","No sabe",0.014,0.02,0.076,0.229
"P17","La votaría",0.072,0.069,0.413,0.15
"P17","Puede que la vote",0.036,0.047,0.083,0.053
"P17","Nunca la votaría",0.878,0.865,0.475,0.593
"P17","No sabe",0.014,0.019,0.029,0.204
"P18","Lo votaría",0.385,0.166,0.074,0.091
"P18","Puede que lo vote",0.351,0.499,0.124,0.229
"P18","Nunca lo votaría",0.216,0.263,0.76,0.284
"P18","No sabe",0.048,0.072,0.042,0.396
"P19","Lo votaría",0.168,0.092,0.051,0.051
"P19","Puede que lo vote",0.364,0.342,0.146,0.159
"P19","Nunca lo votaría",0.347,0.439,0.707,0.246
"P19","No sabe",0.121,0.127,0.096,0.544
"P20","La votaría",0.569,0.42,0.129,0.205
"P20","Puede que la vote",0.267,0.329,0.126,0.172
"P20","Nunca la votaría",0.104,0.198,0.717,0.246
"P20","No sabe",0.06,0.053,0.028,0.377
"P21","Lo votaría",0.389,0.264,0.176,0.153
"P21","Puede que lo vote",0.24,0.371,0.098,0.213
"P21","Nunca lo votaría",0.316,0.307,0.703,0.282
"P21","No sabe",0.055,0.058,0.023,0.352
"P23","Lo votaría",0.161,0.023,0.157,0.03
"P23","Puede que lo vote",0.053,0.174,0.149,0.04
"P23","Nunca lo votaría",0.705,0.696,0.63,0.352
"P23","No sabe",0.081,0.107,0.064,0.578
"P24","Lo votaría",0.188,0.034,0.039,0.052
"P24","Puede que lo vote",0.247,0.305,0.093,0.105
"P24","Nunca lo votaría",0.43,0.497,0.778,0.263
"P24","No sabe",0.135,0.164,0.09,0.58
"P25","Mauricio Macri por Juntos por el Cambio",0.272,0.21,0.068,0.113
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.153,0.141,0.042,0.085
"P25","Patricia Bullrich por Juntos por el Cambio",0.245,0.286,0.088,0.11
"P25","Facundo Manes por Juntos por el Cambio",0.049,0.045,0.037,0.04
"P25","Alberto Fernández por el Frente de Todos",0.047,0.046,0.093,0.092
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.031,0.02,0.38,0.116
"P25","Javier Milei por los liberales libertarios",0.14,0.16,0.146,0.183
"P25","Nicolás del Caño por la izquierda",0,0.005,0.022,0.002
"P25","Otros candidatos",0.034,0.024,0.049,0.066
"P25","Aún no lo tengo decidido",0.029,0.063,0.075,0.193
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.276,0.164,0.056,0.12
"P26","Patricia Bullrich por Juntos por el Cambio",0.36,0.406,0.122,0.193
"P26","Facundo Manes por Juntos por el Cambio",0.085,0.103,0.052,0.072
"P26","Wado de Pedro por el Frente de Todos",0.028,0.024,0.203,0.039
"P26","Sergio Massa por el Frente de Todos",0.028,0.027,0.229,0.093
"P26","Javier Milei por los liberales libertarios",0.137,0.169,0.151,0.166
"P26","Nicolás del Caño por la izquierda",0.035,0.018,0.033,0.039
"P26","Otros candidatos",0.032,0.025,0.037,0.058
"P26","Aún no lo tengo decidido",0.019,0.064,0.117,0.22
