"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P26","Wado de Pedro por el Frente de Todos",0.015,0.027,0.236,0.039
"P26","Sergio Massa por el Frente de Todos",0.014,0.016,0.271,0.14
"P26","Javier Milei por los liberales libertarios",0.093,0.289,0.138,0.135
"P26","Nicolás del Caño por la izquierda",0.017,0.044,0.034,0.026
"P26","Otros candidatos",0.009,0.023,0.051,0.075
"P26","Aún no lo tengo decidido",0.02,0.063,0.134,0.342
"P27","Cristina Fernández de Kirchner por el Frente de Todos",0.023,0.061,0.559,0.208
"P27","Mauricio Macri por Juntos por el Cambio",0.6,0.337,0.061,0.115
"P27","Javier Milei por los liberales libertarios",0.204,0.379,0.138,0.207
"P27","Nicolás del Caño por la izquierda",0.003,0.006,0.044,0.029
"P27","Otro candidato",0.102,0.101,0.092,0.148
"P27","Aún no lo tengo decidido",0.068,0.116,0.106,0.293
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.452,0.32,0.11,0.212
"P29","Wado de Pedro por el Frente de Todos",0.058,0.06,0.421,0.092
"P29","Javier Milei por los liberales libertarios",0.276,0.401,0.154,0.2
"P29","Nicolás del Caño por la izquierda",0.003,0.006,0.039,0.042
"P29","Otro candidato",0.131,0.094,0.125,0.108
"P29","Aún no lo tengo decidido",0.08,0.119,0.151,0.346
"P31","Sergio Massa por el Frente de Todos",0.039,0.077,0.434,0.14
"P31","Patricia Bullrich por Juntos por el Cambio",0.749,0.406,0.064,0.105
"P31","Javier Milei por los liberales libertarios",0.149,0.354,0.152,0.235
"P31","Nicolás del Caño por la izquierda",0.003,0.007,0.051,0.04
"P31","Otro candidato",0.034,0.06,0.153,0.139
"P31","Aún no lo tengo decidido",0.026,0.096,0.146,0.341
"P33","Sergio Massa por el Frente de Todos",0.059,0.086,0.414,0.126
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.487,0.333,0.106,0.19
"P33","Javier Milei por los liberales libertarios",0.268,0.383,0.148,0.197
"P33","Nicolás del Caño por la izquierda",0.011,0.003,0.055,0.023
"P33","Otro candidato",0.11,0.081,0.154,0.135
"P33","Aún no lo tengo decidido",0.065,0.114,0.123,0.329
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.066,0.053,0.545,0.219
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.476,0.391,0.096,0.192
"P35","Javier Milei por los liberales libertarios",0.292,0.394,0.147,0.176
"P35","Nicolás del Caño por la izquierda",0.005,0.006,0.035,0.025
"P35","Otro candidato",0.113,0.076,0.09,0.108
"P35","Aún no lo tengo decidido",0.048,0.08,0.087,0.28
"P36","Sergio Massa por el Frente de Todos",0.036,0.069,0.45,0.187
"P36","Mauricio Macri por Juntos por el Cambio",0.602,0.377,0.063,0.183
"P36","Javier Milei por los liberales libertarios",0.222,0.361,0.151,0.174
"P36","Nicolás del Caño por la izquierda",0.008,0.007,0.052,0.019
"P36","Otro candidato",0.083,0.096,0.164,0.139
"P36","Aún no lo tengo decidido",0.049,0.09,0.12,0.298
"P37","Wado de Pedro por el Frente de Todos",0.021,0.04,0.465,0.143
"P37","Mauricio Macri por Juntos por el Cambio",0.635,0.392,0.065,0.164
"P37","Javier Milei por los liberales libertarios",0.207,0.372,0.15,0.19
"P37","Nicolás del Caño por la izquierda",0.011,0.004,0.037,0.047
"P37","Otro candidato",0.075,0.1,0.148,0.146
"P37","Aún no lo tengo decidido",0.051,0.092,0.135,0.31
"P38","Wado de Pedro por el Frente de Todos",0.019,0.047,0.475,0.123
"P38","Patricia Bullrich por Juntos por el Cambio",0.81,0.423,0.051,0.07
"P38","Javier Milei por los liberales libertarios",0.118,0.367,0.143,0.214
"P38","Nicolás del Caño por la izquierda",0.008,0.004,0.041,0.029
"P38","Otro candidato",0.019,0.089,0.155,0.178
"P38","Aún no lo tengo decidido",0.026,0.07,0.135,0.386
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.014,0.047,0.579,0.219
"P39","Patricia Bullrich por Juntos por el Cambio",0.834,0.428,0.049,0.127
"P39","Javier Milei por los liberales libertarios",0.116,0.374,0.14,0.179
"P39","Nicolás del Caño por la izquierda",0.01,0.008,0.031,0.022
"P39","Otro candidato",0.014,0.071,0.111,0.161
"P39","Aún no lo tengo decidido",0.012,0.072,0.09,0.292
"P40","Cristina Fernández de Kirchner por el Frente de Todos",0.088,0.095,0.616,0.246
"P40","Mauricio Macri por Juntos por el Cambio",0.795,0.617,0.162,0.26
"P40","No sabe",0.117,0.288,0.222,0.494
"P41","Wado de Pedro por el Frente de Todos",0.041,0.043,0.539,0.177
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.74,0.607,0.151,0.259
"P41","No sabe",0.219,0.35,0.31,0.564
"P42","Sergio Massa por el Frente de Todos",0.031,0.051,0.557,0.197
"P42","Patricia Bullrich por Juntos por el Cambio",0.909,0.749,0.108,0.262
"P42","No sabe",0.06,0.2,0.335,0.541
"P43","Sergio Massa por el Frente de Todos",0.024,0.068,0.575,0.263
"P43","Mauricio Macri por Juntos por el Cambio",0.857,0.722,0.128,0.25
"P43","No sabe",0.119,0.21,0.297,0.487
"P44","Sergio Massa por el Frente de Todos",0.031,0.063,0.562,0.229
"P44","Javier Milei por los liberales libertarios",0.641,0.588,0.189,0.245
"P44","No sabe",0.328,0.349,0.249,0.526
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.278,0.215,0.345,0.231
"P45","Javier Milei por los liberales libertarios",0.493,0.504,0.183,0.199
"P45","No sabe",0.229,0.281,0.472,0.57
"P46","Patricia Bullrich por Juntos por el Cambio",0.88,0.72,0.131,0.201
"P46","Wado de Pedro por el Frente de Todos",0.057,0.108,0.524,0.159
"P46","No sabe",0.063,0.172,0.345,0.64
"P47","Patricia Bullrich por Juntos por el Cambio",0.964,0.816,0.125,0.343
"P47","Cristina Fernández de Kirchner por el Frente de Todos",0.013,0.044,0.645,0.27
"P47","No sabe",0.023,0.14,0.23,0.387
"P48","Muy buena",0.116,0.121,0.104,0.115
"P48","Buena",0.012,0.031,0.284,0.108
"P48","Ni buena ni mala",0.042,0.058,0.256,0.264
"P48","Mala",0.061,0.084,0.135,0.097
"P48","Muy mala",0.766,0.706,0.215,0.335
"P48","No sabe",0.003,0,0.006,0.081
"P49","Muy buena",0.02,0.024,0.097,0.072
"P49","Buena",0.009,0.028,0.244,0.065
"P49","Ni buena ni mala",0.032,0.045,0.281,0.263
"P49","Mala",0.119,0.122,0.123,0.18
"P49","Muy mala",0.813,0.777,0.249,0.349
"P49","No sabe",0.007,0.004,0.006,0.071
"P50","Muy buena",0.021,0.04,0.457,0.16
"P50","Buena",0.008,0.008,0.138,0.076
"P50","Ni buena ni mala",0.021,0.03,0.089,0.192
"P50","Mala",0.053,0.049,0.05,0.132
"P50","Muy mala",0.895,0.867,0.263,0.409
"P50","No sabe",0.002,0.006,0.003,0.031
"P51","Muy buena",0.336,0.187,0.084,0.179
"P51","Buena",0.321,0.239,0.07,0.073
"P51","Ni buena ni mala",0.156,0.28,0.054,0.322
"P51","Mala",0.056,0.131,0.179,0.193
"P51","Muy mala",0.131,0.159,0.603,0.175
"P51","No sabe",0,0.004,0.01,0.058
"P52","Muy buena",0.245,0.221,0.041,0.148
"P52","Buena",0.34,0.264,0.1,0.094
"P52","Ni buena ni mala",0.26,0.255,0.139,0.304
"P52","Mala",0.09,0.104,0.181,0.122
"P52","Muy mala",0.055,0.153,0.512,0.143
"P52","No sabe",0.01,0.003,0.027,0.189
"P53","Muy buena",0.036,0.041,0.131,0.113
"P53","Buena",0.05,0.076,0.248,0.121
"P53","Ni buena ni mala",0.085,0.116,0.242,0.23
"P53","Mala",0.15,0.18,0.134,0.139
"P53","Muy mala",0.67,0.582,0.236,0.235
"P53","No sabe",0.009,0.005,0.009,0.162
"P54","Muy buena",0.634,0.213,0.054,0.069
"P54","Buena",0.224,0.396,0.055,0.119
"P54","Ni buena ni mala",0.023,0.248,0.127,0.372
"P54","Mala",0.022,0.037,0.159,0.145
"P54","Muy mala",0.089,0.094,0.598,0.118
"P54","No sabe",0.008,0.012,0.007,0.177
"P55","Muy buena",0.213,0.275,0.125,0.134
"P55","Buena",0.288,0.228,0.065,0.037
"P55","Ni buena ni mala",0.312,0.302,0.118,0.365
"P55","Mala",0.103,0.092,0.121,0.132
"P55","Muy mala",0.06,0.087,0.556,0.132
"P55","No sabe",0.024,0.016,0.015,0.2
"P56","Muy buena",0.312,0.274,0.055,0.149
"P56","Buena",0.347,0.284,0.061,0.15
"P56","Ni buena ni mala",0.207,0.214,0.11,0.249
"P56","Mala",0.072,0.105,0.172,0.167
"P56","Muy mala",0.047,0.111,0.585,0.162
"P56","No sabe",0.015,0.012,0.017,0.123
"P57","Muy buena",0.034,0.078,0.25,0.072
"P57","Buena",0.049,0.06,0.214,0.083
"P57","Ni buena ni mala",0.169,0.16,0.199,0.236
"P57","Mala",0.181,0.164,0.091,0.217
"P57","Muy mala",0.529,0.434,0.194,0.172
"P57","No sabe",0.038,0.104,0.052,0.22
"P58","Muy buena",0.068,0.11,0.09,0.093
"P58","Buena",0.18,0.158,0.118,0.094
"P58","Ni buena ni mala",0.333,0.336,0.332,0.378
"P58","Mala",0.206,0.113,0.179,0.108
"P58","Muy mala",0.189,0.205,0.21,0.08
"P58","No sabe",0.024,0.078,0.071,0.247
"P59","Muy buena",0.088,0.101,0.022,0.056
"P59","Buena",0.236,0.151,0.05,0.066
"P59","Ni buena ni mala",0.342,0.327,0.236,0.378
"P59","Mala",0.142,0.12,0.17,0.086
"P59","Muy mala",0.141,0.166,0.43,0.1
"P59","No sabe",0.051,0.135,0.092,0.314
"P60","Siempre",0.291,0.254,0.279,0.264
"P60","Casi siempre",0.382,0.399,0.39,0.309
"P60","Casi nunca",0.222,0.255,0.234,0.211
"P60","Nunca, pero esta es una excepción",0.105,0.092,0.097,0.216
"P61","Si",0.573,0.544,0.579,0.528
"P61","No",0.427,0.456,0.421,0.472
