"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.365,0.328,0.401,0.42,0.368,0.331,0.334,0.336,0.376,0.382,0.384,0.295,0.382,0.379,0.517,0.292,0.245
"2",0.036,0.033,0.039,0.027,0.042,0.033,0.039,0.034,0.034,0.042,0.034,0.041,0.029,0.037,0.048,0.039,0.014
"3",0.03,0.033,0.028,0.023,0.034,0.034,0.024,0.025,0.025,0.043,0.025,0.021,0.025,0.039,0.035,0.024,0.125
"4",0.018,0.019,0.018,0.022,0.017,0.018,0.017,0.015,0.018,0.024,0.02,0.02,0.014,0.017,0.015,0.018,0.008
"5",0.103,0.12,0.086,0.111,0.094,0.11,0.104,0.085,0.105,0.119,0.104,0.083,0.106,0.111,0.074,0.106,0.107
"6",0.027,0.028,0.025,0.03,0.028,0.021,0.025,0.023,0.028,0.028,0.04,0.007,0.018,0.025,0.015,0.028,0.019
"7",0.032,0.04,0.024,0.022,0.031,0.037,0.04,0.023,0.036,0.035,0.038,0.03,0.025,0.029,0.014,0.045,0.038
"8",0.036,0.042,0.03,0.045,0.031,0.035,0.037,0.035,0.033,0.041,0.036,0.035,0.027,0.037,0.017,0.052,0.047
"9",0.353,0.357,0.349,0.3,0.355,0.381,0.38,0.424,0.345,0.286,0.319,0.468,0.374,0.326,0.265,0.396,0.397
