"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.251,0.221,0.281,0.174,0.22,0.284,0.366,0.25,0.241,0.266,0.263,0.187,0.159,0.281,0.12,0.425,0.196
"Wado de Pedro por el Frente de Todos",0.229,0.197,0.26,0.151,0.258,0.236,0.241,0.206,0.224,0.259,0.228,0.156,0.269,0.256,0.476,0.092,0.052
"Javier Milei por los liberales libertarios",0.239,0.32,0.159,0.389,0.248,0.192,0.113,0.22,0.261,0.228,0.237,0.332,0.26,0.197,0.102,0.276,0.302
"Nicolás del Caño por la izquierda",0.023,0.02,0.026,0.023,0.025,0.02,0.021,0.022,0.023,0.024,0.025,0.006,0.051,0.025,0.029,0.007,0.006
"Otro candidato",0.12,0.136,0.104,0.114,0.121,0.138,0.096,0.132,0.116,0.112,0.116,0.132,0.135,0.115,0.114,0.115,0.195
"Aún no lo tengo decidido",0.138,0.106,0.17,0.149,0.128,0.13,0.163,0.17,0.135,0.111,0.131,0.187,0.126,0.126,0.159,0.085,0.249
