"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.237,0.232,0.242,0.198,0.253,0.251,0.223,0.275,0.217,0.225,0.221,0.199,0.208,0.27,0.494,0.072,0.135
"Patricia Bullrich por Juntos por el Cambio",0.321,0.289,0.353,0.206,0.272,0.387,0.477,0.291,0.309,0.368,0.356,0.256,0.257,0.329,0.119,0.574,0.248
"Javier Milei por los liberales libertarios",0.196,0.27,0.124,0.344,0.212,0.135,0.073,0.19,0.231,0.155,0.188,0.277,0.222,0.164,0.074,0.214,0.256
"Nicolás del Caño por la izquierda",0.029,0.029,0.028,0.032,0.038,0.018,0.019,0.023,0.029,0.034,0.028,0.008,0.069,0.032,0.034,0.01,0.033
"Otro candidato",0.101,0.097,0.104,0.103,0.114,0.099,0.071,0.099,0.096,0.109,0.099,0.104,0.158,0.094,0.131,0.067,0.141
"Aún no lo tengo decidido",0.116,0.083,0.149,0.117,0.111,0.11,0.137,0.122,0.118,0.109,0.108,0.156,0.086,0.111,0.148,0.063,0.187
