"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Tengo trabajo estable",0.41,0.493,0.332,0.338,0.534,0.481,0.124,0.3,0.38,0.588,0.464,0.294,0.503,0.409,0.415,0.461,0.479
"Realizo changas o trabajos de vez en cuando",0.24,0.243,0.236,0.333,0.27,0.191,0.087,0.31,0.274,0.101,0.212,0.338,0.18,0.223,0.252,0.158,0.258
"No tengo trabajo",0.181,0.129,0.231,0.299,0.172,0.142,0.073,0.19,0.192,0.156,0.162,0.24,0.164,0.171,0.181,0.136,0.115
"Soy jubilado o pensionado",0.169,0.135,0.201,0.03,0.024,0.186,0.716,0.2,0.154,0.155,0.162,0.128,0.153,0.197,0.152,0.245,0.148
