"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.429,0.527,0.418,0.469,0.477,0.199
"P04","Realizo changas o trabajos de vez en cuando",0.194,0.13,0.217,0.18,0.199,0.237
"P04","No tengo trabajo",0.082,0.131,0.158,0.123,0.157,0.305
"P04","Soy jubilado o pensionado",0.295,0.212,0.207,0.228,0.167,0.259
"P05","1",0.357,0.247,0.222,0.267,0.376,0.458
"P05","2",0.062,0.075,0.059,0.096,0.093,0.018
"P05","3",0.014,0.021,0.048,0.074,0.076,0.02
"P05","4",0.068,0.062,0.064,0.084,0.097,0.026
"P05","5",0.132,0.163,0.208,0.19,0.207,0.141
"P05","6",0.033,0.071,0.07,0.077,0.023,0.039
"P05","7",0.047,0.137,0.102,0.072,0.037,0.029
"P05","8",0.069,0.053,0.07,0.051,0.023,0.049
"P05","9",0.218,0.171,0.157,0.089,0.068,0.22
"P06","1",0.449,0.423,0.254,0.184,0.131,0.557
"P06","2",0.066,0.062,0.085,0.07,0.033,0.008
"P06","3",0.068,0.066,0.099,0.054,0.025,0.008
"P06","4",0.024,0.039,0.053,0.036,0.039,0.023
"P06","5",0.153,0.158,0.207,0.19,0.187,0.159
"P06","6",0.018,0.066,0.048,0.071,0.058,0.016
"P06","7",0.03,0.055,0.05,0.094,0.086,0.078
"P06","8",0.021,0.051,0.04,0.091,0.099,0.014
"P06","9",0.171,0.08,0.164,0.21,0.342,0.137
"P07","1",0.423,0.528,0.464,0.311,0.221,0.298
"P07","2",0.055,0.034,0.04,0.062,0.03,0.053
"P07","3",0.014,0.034,0.052,0.052,0.024,0.023
"P07","4",0.007,0.009,0.011,0.044,0.017,0.014
"P07","5",0.074,0.055,0.096,0.075,0.128,0.07
"P07","6",0.043,0.015,0.025,0.031,0.033,0.043
"P07","7",0.035,0.035,0.033,0.036,0.048,0.037
"P07","8",0.047,0.031,0.019,0.098,0.048,0.006
"P07","9",0.302,0.259,0.26,0.291,0.451,0.456
"P09","Del Frente de Todos y el peronismo",0.642,0.66,0.468,0.19,0.083,0.239
"P09","De Juntos por el cambio",0.225,0.167,0.234,0.376,0.522,0.093
"P09","De los Liberales libertarios",0.062,0.054,0.084,0.206,0.293,0.081
"P09","De la Izquierda",0.025,0.023,0.041,0.052,0.017,0
"P09","No sabe",0.046,0.096,0.173,0.176,0.085,0.587
"P10","A Alberto Fernández",0.153,0.177,0.101,0.087,0.153,0.589
"P10","A Sergio Massa",0.556,0.223,0.101,0.167,0.211,0.229
"P10","A algún candidato del peronismo",0.096,0.13,0.172,0.158,0.299,0.035
"P10","A algún candidato del kirchnerismo",0.195,0.47,0.626,0.588,0.337,0.147
