"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.418,0.536,0.465,0.226
"P04","Realizo changas o trabajos de vez en cuando",0.187,0.151,0.193,0.48
"P04","No tengo trabajo",0.151,0.157,0.141,0.078
"P04","Soy jubilado o pensionado",0.244,0.156,0.201,0.216
"P05","1",0.297,0.205,0.343,0.276
"P05","2",0.079,0.057,0.088,0.027
"P05","3",0.012,0.024,0.079,0.011
"P05","4",0.031,0.039,0.106,0
"P05","5",0.125,0.177,0.212,0.311
"P05","6",0.049,0.07,0.04,0.013
"P05","7",0.122,0.123,0.042,0.144
"P05","8",0.071,0.098,0.024,0
"P05","9",0.214,0.207,0.066,0.218
"P06","1",0.463,0.361,0.145,0.163
"P06","2",0.09,0.086,0.036,0
"P06","3",0.093,0.082,0.035,0
"P06","4",0.031,0.043,0.041,0.011
"P06","5",0.124,0.191,0.198,0.144
"P06","6",0.036,0.045,0.063,0.029
"P06","7",0.026,0.038,0.091,0.144
"P06","8",0.022,0.041,0.092,0.144
"P06","9",0.115,0.113,0.299,0.365
"P07","1",0.515,0.555,0.238,0.388
"P07","2",0.052,0.049,0.033,0.069
"P07","3",0.03,0.031,0.036,0
"P07","4",0.011,0.01,0.022,0.023
"P07","5",0.067,0.075,0.116,0.018
"P07","6",0.021,0.01,0.036,0.012
"P07","7",0.015,0.028,0.05,0
"P07","8",0.025,0.031,0.057,0.011
"P07","9",0.264,0.211,0.412,0.479
"P09","Del Frente de Todos y el peronismo",0.818,0.607,0.086,0.2
"P09","De Juntos por el cambio",0.051,0.094,0.519,0.225
"P09","De los Liberales libertarios",0.038,0.073,0.258,0
"P09","De la Izquierda",0.035,0.045,0.02,0.144
"P09","No sabe",0.058,0.181,0.117,0.431
"P10","A Alberto Fernández",0.221,0.083,0.082,0
"P10","A Sergio Massa",0.249,0.258,0.222,0
"P10","A algún candidato del peronismo",0.088,0.108,0.381,0.831
"P10","A algún candidato del kirchnerismo",0.442,0.551,0.315,0.169
"P11","A Alberto Fernández",0.18,0.038,0.043,0
"P11","A Sergio Massa",0.151,0.096,0.141,0
"P11","A algún candidato del peronismo",0.054,0.092,0.423,0.831
"P11","A Cristina Fernández de Kirchner",0.615,0.774,0.393,0.169
"P12","A Horacio Rodriguez Larreta",0.249,0.294,0.207,0.712
"P12","A Mauricio Macri",0.556,0.168,0.325,0.079
"P12","A Patricia Bullrich",0.043,0.172,0.39,0.209
"P12","A Facundo Manes",0.119,0.262,0.045,0
"P12","A Gerardo Morales",0.033,0.104,0.033,0
"P13","Seguro lo votaria",0.209,0.194,0.179,0.058
