"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.393,0.393,0.394,0.28,0.435,0.436,0.352,0.345,0.43,0.386,0.433,0.387,0.521
"No",0.607,0.607,0.606,0.72,0.565,0.564,0.648,0.655,0.57,0.614,0.567,0.613,0.479
