"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.353,0.327,0.377,0.486,0.275,0.334,0.362,0.372,0.34,0.353,0.649,0.078,0.141
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.273,0.286,0.261,0.225,0.262,0.283,0.352,0.328,0.235,0.272,0.105,0.542,0.383
"Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.169,0.217,0.124,0.235,0.189,0.151,0.058,0.093,0.207,0.199,0.067,0.21,0.219
"Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.023,0.011,0.033,0,0.047,0.009,0.019,0.02,0.025,0.022,0.03,0.008,0.003
"En blanco",0.091,0.097,0.085,0.013,0.129,0.115,0.082,0.077,0.105,0.081,0.092,0.073,0.096
"No sabe",0.091,0.062,0.12,0.041,0.098,0.108,0.127,0.11,0.088,0.073,0.057,0.089,0.158
