"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.333,0.294,0.37,0.437,0.298,0.278,0.335,0.312,0.338,0.352,0.601,0.087,0.206
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.257,0.26,0.255,0.21,0.204,0.306,0.376,0.301,0.232,0.248,0.097,0.531,0.302
"Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.171,0.232,0.114,0.234,0.194,0.146,0.065,0.115,0.215,0.161,0.08,0.2,0.252
"Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.022,0.014,0.028,0.012,0.03,0.023,0.013,0.014,0.019,0.038,0.018,0.026,0.033
" En blanco",0.074,0.075,0.072,0.019,0.088,0.101,0.084,0.097,0.054,0.08,0.075,0.058,0.031
"No sabe",0.143,0.125,0.161,0.088,0.186,0.146,0.127,0.161,0.142,0.121,0.129,0.098,0.176
