"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.248,0.256,0.241,0.344,0.247,0.216,0.165,0.292,0.231,0.224,0.268,0.233,0.381
"A Patricia Bullrich",0.679,0.675,0.682,0.617,0.671,0.707,0.74,0.671,0.681,0.685,0.613,0.716,0.558
"A Facundo Manes",0.052,0.041,0.062,0.039,0.059,0.05,0.059,0.028,0.062,0.064,0.067,0.042,0.034
"A Gerardo Morales",0.021,0.028,0.015,0,0.023,0.027,0.036,0.009,0.026,0.027,0.052,0.009,0.027
