"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.317,0.435,0.371,0.29
"P05","Bastante",0.301,0.277,0.36,0.347
"P05","Poco",0.172,0.228,0.201,0.311
"P05","Nada",0.191,0,0.063,0.04
"P05","No sabe",0.019,0.06,0.005,0.012
"P06","Siempre",0.405,0.143,0.232,0.187
"P06","Casi siempre",0.157,0.37,0.436,0.468
"P06","Casi nunca",0.208,0.33,0.25,0.222
"P06","Nunca, pero esta es una excepción",0.23,0.157,0.082,0.123
"P08","Unión por la Patria y el peronismo",0.479,0.246,0.404,0.403
"P08","Juntos por el Cambio",0.152,0.283,0.366,0.22
"P08","De los Liberales libertarios",0.158,0.224,0.113,0.101
"P08","De la Izquierda",0.076,0.014,0.012,0.045
"P08","No sabe",0.135,0.233,0.105,0.231
"P09","A Sergio Massa",0.769,0.261,0.275,0.394
"P09","A Daniel Scioli",0.122,0.131,0.146,0.025
"P09","A algún candidato del peronismo",0,0.095,0.103,0.216
"P09","Wado de Pedro",0.109,0.513,0.476,0.365
"P10","A Horacio Rodriguez Larreta",0.661,0.07,0.257,0.087
"P10","A Patricia Bullrich",0.339,0.904,0.699,0.868
"P10","A Facundo Manes",0,0.026,0.033,0.04
"P10","A Gerardo Morales",0,0,0.011,0.005
"P11","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.202,0.244,0.16,0.241
"P11","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.088,0.151,0.247,0.165
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.251,0.184,0.29,0.167
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.105,0.08,0.112,0.076
"P11","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.281,0.166,0.099,0.154
"P11","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.036,0,0.006,0.026
"P11","En blanco",0,0.002,0.014,0.026
"P11","No sabe",0.037,0.173,0.072,0.145
"P13","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.306,0.293,0.273,0.182
"P13","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.062,0.081,0.151,0.19
"P13","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y su candidato a intendente por Unión por la Patria",0.089,0.088,0.056,0.036
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.221,0.137,0.234,0.196
"P13","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.14,0.084,0.123,0.09
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.145,0.094,0.092,0.135
"P13","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.018,0.04,0.004,0.006
"P13","En blanco",0.019,0.1,0.028,0.06
"P13","No sabe",0,0.083,0.039,0.105
"P14","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.491,0.303,0.322,0.395
"P14","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.205,0.243,0.314,0.234
"P14","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.207,0.185,0.134,0.141
"P14","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.018,0.045,0.01,0.027
"P14","En blanco",0.038,0.08,0.068,0.023
"P14","No sabe",0.041,0.144,0.152,0.18
"P15","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.484,0.363,0.351,0.331
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.262,0.207,0.322,0.201
"P15","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.188,0.165,0.13,0.201
"P15","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.025,0.01,0.013,0.027
"P15"," En blanco",0.041,0.083,0.079,0.036
"P15","No sabe",0,0.172,0.105,0.204
"P16","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.545,0.303,0.346,0.353
"P16","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.232,0.272,0.324,0.257
"P16","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.188,0.174,0.128,0.189
"P16","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.018,0.021,0.014,0.029
"P16","En blanco",0,0.084,0.093,0.036
"P16","No sabe",0.017,0.146,0.095,0.136
"P17","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.497,0.329,0.352,0.384
"P17","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.25,0.222,0.329,0.186
"P17","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.211,0.234,0.136,0.159
"P17","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.018,0.052,0.012,0.027
"P17","En blanco",0.024,0.101,0.093,0.085
"P17","No sabe",0,0.062,0.078,0.159
"P18","Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.465,0.297,0.371,0.388
"P18","Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.401,0.248,0.312,0.172
"P18","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.113,0.139,0.108,0.132
