"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P26","Puede que lo vote",0.192,0.475,0.055,0.094
"P26","Nunca lo votaría",0.322,0.275,0.8,0.158
"P26","No sabe",0.096,0.114,0.065,0.644
"P27","Lo votaría",0.277,0.063,0.035,0.01
"P27","Puede que lo vote",0.163,0.389,0.053,0.126
"P27","Nunca lo votaría",0.467,0.375,0.854,0.257
"P27","No sabe",0.093,0.173,0.058,0.607
"P28","Lo votaría",0.37,0.256,0.496,0.332
"P28","Puede que lo vote",0.125,0.225,0.091,0.071
"P28","Nunca lo votaría",0.46,0.494,0.385,0.355
"P28","No sabe",0.045,0.025,0.028,0.242
"P29","La votaría",0.342,0.159,0.151,0.11
"P29","Puede que la vote",0.179,0.32,0.275,0.129
"P29","Nunca la votaría",0.443,0.481,0.507,0.386
"P29","No sabe",0.036,0.04,0.067,0.375
"P30","Lo votaría",0.684,0.201,0.07,0.191
"P30","Puede que lo vote",0.075,0.363,0.12,0.101
"P30","Nunca lo votaría",0.201,0.296,0.741,0.287
"P30","No sabe",0.04,0.14,0.069,0.421
"P31","Lo votaría",0.582,0.305,0.13,0.249
"P31","Puede que lo vote",0.241,0.377,0.082,0.259
"P31","Nunca lo votaría",0.177,0.262,0.739,0.205
"P31","No sabe",0,0.056,0.049,0.287
"P32","La votaría",0.39,0.163,0.079,0.161
"P32","Puede que la vote",0.128,0.301,0.07,0.103
"P32","Nunca la votaría",0.41,0.403,0.799,0.135
"P32","No sabe",0.072,0.133,0.052,0.601
"P33","Lo votaría",0.299,0.163,0.242,0.238
"P33","Puede que lo vote",0.153,0.283,0.269,0.212
"P33","Nunca lo votaría",0.485,0.507,0.455,0.252
"P33","No sabe",0.063,0.047,0.034,0.298
"P34","Lo votaría",0.325,0.2,0.434,0.2
"P34","Puede que lo vote",0.155,0.244,0.162,0.061
"P34","Nunca lo votaría",0.513,0.536,0.382,0.37
"P34","No sabe",0.007,0.02,0.022,0.369
"P35","Lo votaría",0.256,0.186,0.156,0.188
"P35","Puede que lo vote",0.255,0.301,0.337,0.239
"P35","Nunca lo votaría",0.371,0.484,0.472,0.393
"P35","No sabe",0.118,0.029,0.035,0.18
"P36","La votaría",0.702,0.426,0.152,0.385
"P36","Puede que la vote",0.184,0.278,0.096,0.162
"P36","Nunca la votaría",0.096,0.263,0.74,0.218
"P36","No sabe",0.018,0.033,0.012,0.235
"P37","Lo votaría",0.537,0.275,0.161,0.263
"P37","Puede que lo vote",0.256,0.345,0.084,0.216
"P37","Nunca lo votaría",0.205,0.345,0.743,0.229
"P37","No sabe",0.002,0.035,0.012,0.292
"P38","Lo votaría",0.39,0.267,0.109,0.345
"P38","Puede que lo vote",0.283,0.367,0.089,0.187
"P38","Nunca lo votaría",0.245,0.295,0.781,0.221
"P38","No sabe",0.082,0.071,0.021,0.247
"P39","Si",0.264,0.411,0.446,0.411
"P39","No",0.736,0.589,0.554,0.589
