"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.282,0.272,0.29,0.399,0.307,0.233,0.184,0.309,0.286,0.25,0.269,0.307,0.249,0.288,0.384,0.247,0.316
"A Patricia Bullrich",0.582,0.59,0.575,0.428,0.549,0.641,0.717,0.576,0.598,0.568,0.595,0.466,0.572,0.616,0.365,0.654,0.492
"A Facundo Manes",0.061,0.069,0.053,0.062,0.072,0.061,0.037,0.042,0.059,0.08,0.068,0.061,0.058,0.055,0.151,0.039,0.095
"A Gerardo Morales",0.075,0.069,0.082,0.111,0.072,0.065,0.062,0.073,0.057,0.102,0.068,0.166,0.121,0.041,0.1,0.06,0.097
