"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.301,0.263,0.338,0.271,0.307,0.3,0.319,0.299,0.284,0.324,0.301,0.254,0.318,0.316,0.6,0.134,0.168
"Javier Milei por los liberales libertarios",0.405,0.49,0.321,0.505,0.445,0.355,0.291,0.36,0.447,0.391,0.41,0.441,0.445,0.381,0.161,0.532,0.436
"No sabe",0.294,0.247,0.341,0.224,0.248,0.345,0.39,0.341,0.269,0.285,0.289,0.305,0.237,0.303,0.239,0.334,0.396
