"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P39","A los candidatos de la izquierda",0.003,0.029,0.073,0.013
"P39","No sabe",0.063,0.091,0.176,0.331
"P40","Sergio Massa por el Frente de Todos",0.077,0.104,0.444,0.222
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.655,0.631,0.197,0.362
"P40","No sabe",0.268,0.265,0.359,0.416
"P41","Alberto Fernández por el Frente de Todos",0.093,0.087,0.412,0.258
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.67,0.69,0.217,0.38
"P41","No sabe",0.237,0.223,0.371,0.362
"P42","Sergio Massa por el Frente de Todos",0.101,0.066,0.447,0.223
"P42","Patricia Bullrich por Juntos por el Cambio",0.728,0.792,0.311,0.451
"P42","No sabe",0.171,0.142,0.242,0.326
"P43","Alberto Fernández por el Frente de Todos",0.085,0.064,0.431,0.272
"P43","Patricia Bullrich por Juntos por el Cambio",0.756,0.796,0.316,0.411
"P43","No sabe",0.159,0.14,0.253,0.317
"P44","Wado de Pedro por el Frente de Todos",0.083,0.053,0.429,0.168
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.716,0.713,0.23,0.367
"P44","No sabe",0.201,0.234,0.341,0.465
"P45","Daniel Scioli por el Frente de Todos",0.101,0.08,0.44,0.183
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.668,0.701,0.219,0.37
"P45","No sabe",0.231,0.219,0.341,0.447
"P46","Wado de Pedro por el Frente de Todos",0.101,0.047,0.441,0.161
"P46","Patricia Bullrich por Juntos por el Cambio",0.733,0.799,0.311,0.405
"P46","No sabe",0.166,0.154,0.248,0.434
"P47","Daniel Scioli por el Frente de Todos",0.071,0.067,0.443,0.218
"P47","Patricia Bullrich por Juntos por el Cambio",0.751,0.807,0.326,0.41
"P47","No sabe",0.178,0.126,0.231,0.372
"P48","Horacio Rodríguez Larreta por Juntos por el Cambio",0.495,0.439,0.209,0.285
"P48","Javier Milei por los liberales libertarios",0.398,0.422,0.297,0.209
"P48","No sabe",0.107,0.139,0.494,0.506
"P49","Patricia Bullrich por Juntos por el Cambio",0.593,0.595,0.21,0.352
"P49","Javier Milei por los liberales libertarios",0.325,0.288,0.247,0.189
"P49","No sabe",0.082,0.117,0.543,0.459
"P50","Alberto Fernández por el Frente de Todos",0.155,0.123,0.405,0.305
"P50","Javier Milei por los liberales libertarios",0.565,0.558,0.319,0.292
"P50","No sabe",0.28,0.319,0.276,0.403
"P51","Sergio Massa por el Frente de Todos",0.11,0.08,0.445,0.182
"P51","Javier Milei por los liberales libertarios",0.625,0.634,0.325,0.324
"P51","No sabe",0.265,0.286,0.23,0.494
"P52","Muy buena",0.044,0.016,0.106,0.062
"P52","Buena",0.134,0.118,0.16,0.15
"P52","Ni buena ni mala",0.07,0.061,0.214,0.227
"P52","Mala",0.064,0.083,0.12,0.128
"P52","Muy mala",0.687,0.718,0.395,0.37
"P52","No sabe",0.001,0.004,0.005,0.063
"P53","Muy buena",0.084,0.021,0.347,0.145
"P53","Buena",0.027,0.04,0.087,0.094
"P53","Ni buena ni mala",0.005,0.029,0.08,0.118
"P53","Mala",0.069,0.04,0.054,0.121
"P53","Muy mala",0.814,0.862,0.428,0.48
"P53","No sabe",0.001,0.008,0.004,0.042
"P54","Muy buena",0.347,0.277,0.119,0.175
"P54","Buena",0.256,0.282,0.084,0.119
"P54","Ni buena ni mala",0.109,0.192,0.149,0.178
"P54","Mala",0.131,0.103,0.115,0.233
"P54","Muy mala",0.155,0.14,0.529,0.252
"P54","No sabe",0.002,0.006,0.004,0.043
"P55","Muy buena",0.293,0.17,0.049,0.139
"P55","Buena",0.327,0.332,0.093,0.157
"P55","Ni buena ni mala",0.156,0.3,0.172,0.306
"P55","Mala",0.111,0.128,0.18,0.138
"P55","Muy mala",0.112,0.068,0.498,0.166
"P55","No sabe",0.001,0.002,0.008,0.094
"P56","Muy buena",0.089,0.032,0.078,0.123
"P56","Buena",0.071,0.074,0.195,0.11
"P56","Ni buena ni mala",0.105,0.085,0.224,0.187
"P56","Mala",0.132,0.174,0.114,0.181
"P56","Muy mala",0.599,0.63,0.382,0.314
"P56","No sabe",0.004,0.005,0.007,0.085
"P57","Muy buena",0.476,0.43,0.154,0.211
"P57","Buena",0.168,0.199,0.13,0.134
"P57","Ni buena ni mala",0.126,0.154,0.129,0.205
"P57","Mala",0.061,0.072,0.095,0.105
"P57","Muy mala",0.168,0.141,0.488,0.227
"P57","No sabe",0.001,0.004,0.004,0.118
"P58","Muy buena",0.34,0.23,0.189,0.129
"P58","Buena",0.197,0.21,0.094,0.2
"P58","Ni buena ni mala",0.236,0.284,0.123,0.264
"P58","Mala",0.093,0.159,0.102,0.104
"P58","Muy mala",0.113,0.109,0.482,0.163
"P58","No sabe",0.021,0.008,0.01,0.14
"P59","Muy buena",0.158,0.05,0.199,0.103
"P59","Buena",0.074,0.069,0.158,0.057
"P59","Ni buena ni mala",0.159,0.177,0.151,0.216
"P59","Mala",0.14,0.19,0.096,0.14
"P59","Muy mala",0.426,0.467,0.349,0.25
"P59","No sabe",0.043,0.047,0.047,0.234
"P60","Muy buena",0.08,0.022,0.128,0.071
"P60","Buena",0.039,0.034,0.205,0.067
"P60","Ni buena ni mala",0.088,0.113,0.201,0.204
"P60","Mala",0.208,0.193,0.103,0.215
"P60","Muy mala",0.575,0.623,0.354,0.331
"P60","No sabe",0.01,0.015,0.009,0.112
"P61","Muy buena",0.505,0.17,0.055,0.12
"P61","Buena",0.182,0.398,0.082,0.175
"P61","Ni buena ni mala",0.07,0.252,0.172,0.25
"P61","Mala",0.113,0.066,0.148,0.184
"P61","Muy mala",0.129,0.112,0.536,0.16
"P61","No sabe",0.001,0.002,0.007,0.111
"P62","Muy buena",0.236,0.123,0.058,0.124
"P62","Buena",0.195,0.251,0.105,0.148
"P62","Ni buena ni mala",0.306,0.404,0.327,0.308
"P62","Mala",0.104,0.115,0.191,0.107
"P62","Muy mala",0.09,0.084,0.276,0.111
"P62","No sabe",0.069,0.023,0.043,0.202
"P63","Siempre",0.405,0.247,0.294,0.287
"P63","Casi siempre",0.337,0.446,0.379,0.301
"P63","Casi nunca",0.175,0.226,0.227,0.206
"P63","Nunca, pero esta es una excepción",0.083,0.081,0.1,0.206
"P64","Si",0.66,0.645,0.6,0.614
"P64","No",0.34,0.355,0.4,0.386
