"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.309,0.31,0.307,0.297,0.312,0.325,0.297,0.377,0.3,0.24,0.295,0.351,0.281,0.305,0.232,0.396,0.24
"2",0.087,0.088,0.086,0.106,0.094,0.072,0.061,0.104,0.09,0.062,0.086,0.105,0.098,0.078,0.071,0.09,0.079
"3",0.058,0.061,0.055,0.066,0.056,0.058,0.049,0.044,0.062,0.069,0.068,0.048,0.046,0.055,0.038,0.074,0.073
"4",0.07,0.075,0.066,0.049,0.055,0.068,0.142,0.067,0.073,0.069,0.072,0.058,0.067,0.075,0.05,0.087,0.087
"5",0.187,0.191,0.182,0.182,0.198,0.187,0.164,0.137,0.199,0.226,0.181,0.169,0.236,0.191,0.173,0.174,0.3
"6",0.04,0.042,0.038,0.034,0.04,0.044,0.042,0.027,0.037,0.061,0.043,0.027,0.052,0.042,0.058,0.028,0.064
"7",0.053,0.055,0.052,0.043,0.056,0.057,0.06,0.025,0.05,0.093,0.057,0.04,0.057,0.056,0.092,0.033,0.029
"8",0.043,0.039,0.047,0.043,0.039,0.049,0.045,0.034,0.044,0.052,0.05,0.033,0.049,0.041,0.071,0.026,0.015
"9",0.153,0.139,0.167,0.18,0.15,0.14,0.14,0.185,0.145,0.128,0.148,0.169,0.114,0.157,0.215,0.092,0.113
