"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Daniel Scioli por el Frente de Todos",0.294,0.272,0.317,0.281,0.302,0.305,0.276,0.286,0.282,0.317,0.293,0.236,0.269,0.321,0.65,0.079,0.169
"Patricia Bullrich por Juntos por el Cambio",0.496,0.523,0.47,0.417,0.459,0.53,0.607,0.452,0.517,0.51,0.493,0.541,0.461,0.487,0.126,0.823,0.469
"No sabe",0.21,0.205,0.213,0.302,0.239,0.165,0.117,0.262,0.201,0.173,0.214,0.223,0.27,0.192,0.224,0.098,0.362
