"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Siempre",0.298,0.3,0.296,0.29,0.272,0.312,0.339,0.31,0.291,0.296,0.287,0.259,0.284,0.323,0.315,0.316,0.284
"Casi siempre",0.384,0.382,0.385,0.29,0.393,0.43,0.388,0.325,0.381,0.437,0.388,0.358,0.365,0.393,0.379,0.404,0.466
"Casi nunca",0.218,0.21,0.227,0.308,0.217,0.188,0.18,0.219,0.245,0.185,0.221,0.272,0.244,0.193,0.212,0.2,0.217
"Nunca, pero esta es una excepción",0.1,0.108,0.092,0.112,0.118,0.07,0.093,0.146,0.083,0.082,0.104,0.111,0.107,0.091,0.094,0.08,0.033
