"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.142,0.123,0.16,0.257,0.131,0.084,0.109,0.245,0.13,0.055,0.127,0.204,0.178,0.122,0.138,0.12,0.154
"A Sergio Massa",0.138,0.165,0.112,0.131,0.151,0.141,0.11,0.169,0.124,0.124,0.142,0.143,0.145,0.13,0.129,0.215,0.145
"A algún candidato del peronismo",0.159,0.151,0.167,0.158,0.165,0.159,0.147,0.164,0.154,0.161,0.161,0.207,0.176,0.135,0.137,0.269,0.381
"A Cristina Fernández de Kirchner",0.561,0.561,0.561,0.454,0.553,0.616,0.634,0.422,0.592,0.66,0.57,0.446,0.501,0.613,0.596,0.396,0.32
