"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.183,0.153,0.211,0.296,0.155,0.14,0.167,0.294,0.169,0.088,0.162,0.259,0.219,0.16,0.177,0.137,0.236
"A Sergio Massa",0.203,0.229,0.18,0.177,0.225,0.206,0.183,0.193,0.219,0.193,0.211,0.196,0.205,0.201,0.189,0.322,0.176
"A algún candidato del peronismo",0.214,0.216,0.212,0.201,0.219,0.217,0.213,0.235,0.218,0.187,0.224,0.241,0.221,0.194,0.198,0.3,0.431
"A algún candidato del kirchnerismo",0.4,0.402,0.397,0.326,0.401,0.437,0.437,0.278,0.394,0.532,0.403,0.304,0.355,0.445,0.436,0.241,0.157
