"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.3,0.277,0.323,0.294,0.306,0.312,0.278,0.301,0.287,0.315,0.297,0.242,0.313,0.322,0.658,0.077,0.231
"Patricia Bullrich por Juntos por el Cambio",0.484,0.504,0.465,0.403,0.442,0.516,0.609,0.439,0.504,0.5,0.488,0.519,0.434,0.476,0.123,0.811,0.375
"No sabe",0.216,0.219,0.212,0.303,0.252,0.172,0.113,0.26,0.209,0.185,0.215,0.239,0.253,0.202,0.219,0.112,0.394
