"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.465,0.298,0.329,0.354,0.438,0.489,0.51,0.449,0.345
"P04","Realizo changas o trabajos de vez en cuando",0.208,0.463,0.194,0.152,0.216,0.172,0.162,0.227,0.264
"P04","No tengo trabajo",0.181,0.143,0.365,0.112,0.188,0.168,0.146,0.15,0.226
"P04","Soy jubilado o pensionado",0.146,0.096,0.112,0.382,0.158,0.171,0.182,0.174,0.165
"P06","1",0.372,0.24,0.122,0.148,0.112,0.156,0.228,0.273,0.422
"P06","2",0.036,0.205,0.054,0.045,0.042,0.06,0.082,0.11,0.027
"P06","3",0.018,0.034,0.18,0.035,0.039,0.119,0.111,0.051,0.014
"P06","4",0.015,0.022,0.026,0.143,0.055,0.069,0.071,0.048,0.011
"P06","5",0.12,0.127,0.132,0.196,0.465,0.219,0.135,0.16,0.075
"P06","6",0.021,0.039,0.048,0.1,0.059,0.208,0.036,0.045,0.023
"P06","7",0.035,0.048,0.12,0.097,0.056,0.052,0.193,0.058,0.019
"P06","8",0.034,0.069,0.11,0.071,0.049,0.041,0.054,0.14,0.023
"P06","9",0.349,0.216,0.208,0.165,0.123,0.076,0.09,0.115,0.386
"P07","1",0.289,0.28,0.245,0.221,0.293,0.419,0.515,0.532,0.467
"P07","2",0.028,0.066,0.053,0.035,0.028,0.034,0.037,0.05,0.011
"P07","3",0.021,0.028,0.064,0.037,0.03,0.047,0.069,0.022,0.011
"P07","4",0.008,0.021,0.029,0.058,0.035,0.031,0.028,0.027,0.005
"P07","5",0.095,0.103,0.161,0.148,0.191,0.118,0.058,0.067,0.046
"P07","6",0.022,0.03,0.03,0.061,0.029,0.064,0.03,0.01,0.004
"P07","7",0.026,0.014,0.054,0.055,0.034,0.047,0.048,0.018,0.012
"P07","8",0.023,0.042,0.063,0.058,0.041,0.028,0.036,0.031,0.015
"P07","9",0.488,0.416,0.301,0.327,0.319,0.212,0.179,0.243,0.429
"P09","Del Frente de Todos y el peronismo",0.202,0.245,0.155,0.18,0.225,0.415,0.532,0.497,0.398
"P09","De Juntos por el cambio",0.356,0.292,0.366,0.413,0.296,0.262,0.203,0.185,0.196
"P09","De los Liberales libertarios",0.247,0.252,0.282,0.206,0.221,0.114,0.079,0.113,0.145
"P09","De la Izquierda",0.023,0.03,0.041,0.033,0.025,0.013,0.037,0.058,0.072
"P09","No sabe",0.172,0.181,0.156,0.168,0.233,0.196,0.149,0.147,0.189
"P10","A Alberto Fernández",0.321,0.15,0.184,0.256,0.165,0.081,0.086,0.082,0.165
"P10","A Sergio Massa",0.219,0.248,0.28,0.233,0.267,0.236,0.136,0.09,0.172
"P10","A algún candidato del peronismo",0.216,0.219,0.267,0.294,0.239,0.229,0.188,0.136,0.203
"P10","A algún candidato del kirchnerismo",0.244,0.383,0.269,0.217,0.329,0.454,0.59,0.692,0.46
"P11","A Alberto Fernández",0.261,0.172,0.149,0.141,0.119,0.038,0.044,0.076,0.133
"P11","A Sergio Massa",0.15,0.178,0.13,0.139,0.177,0.231,0.07,0.047,0.125
"P11","A algún candidato del peronismo",0.194,0.168,0.23,0.308,0.173,0.147,0.117,0.091,0.115
"P11","A Cristina Fernández de Kirchner",0.395,0.482,0.491,0.412,0.531,0.584,0.769,0.786,0.627
"P12","A Horacio Rodriguez Larreta",0.264,0.295,0.199,0.264,0.293,0.247,0.312,0.359,0.378
"P12","A Patricia Bullrich",0.641,0.577,0.653,0.617,0.541,0.505,0.398,0.518,0.465
"P12","A Facundo Manes",0.034,0.062,0.075,0.071,0.074,0.155,0.091,0.116,0.05
"P12","A Gerardo Morales",0.061,0.066,0.073,0.048,0.092,0.093,0.199,0.007,0.107
"P13","Lo votaría",0.108,0.127,0.058,0.091,0.125,0.145,0.195,0.169,0.183
"P13","Puede que lo vote",0.152,0.184,0.149,0.164,0.159,0.254,0.317,0.291,0.194
"P13","Nunca lo votaría",0.622,0.547,0.681,0.618,0.602,0.441,0.353,0.36,0.437
"P13","No sabe",0.118,0.142,0.112,0.127,0.114,0.16,0.135,0.18,0.186
"P14","Lo votaría",0.104,0.111,0.077,0.068,0.074,0.102,0.128,0.143,0.183
"P14","Puede que lo vote",0.094,0.127,0.089,0.074,0.124,0.22,0.275,0.289,0.174
"P14","Nunca lo votaría",0.719,0.652,0.76,0.796,0.706,0.562,0.501,0.444,0.509
"P14","No sabe",0.083,0.11,0.074,0.062,0.096,0.116,0.096,0.124,0.134
"P15","Lo votaría",0.143,0.11,0.11,0.136,0.129,0.098,0.073,0.077,0.098
"P15","Puede que lo vote",0.228,0.225,0.339,0.272,0.229,0.218,0.145,0.172,0.16
"P15","Nunca lo votaría",0.531,0.566,0.454,0.478,0.534,0.589,0.721,0.68,0.646
"P15","No sabe",0.098,0.099,0.097,0.114,0.108,0.095,0.061,0.071,0.096
"P16","Lo votaría",0.077,0.09,0.072,0.085,0.094,0.094,0.054,0.039,0.054
"P16","Puede que lo vote",0.206,0.213,0.295,0.245,0.22,0.236,0.174,0.154,0.152
"P16","Nunca lo votaría",0.579,0.529,0.499,0.495,0.512,0.523,0.643,0.65,0.593
"P16","No sabe",0.138,0.168,0.134,0.175,0.174,0.147,0.129,0.157,0.201
"P17","La votaría",0.324,0.274,0.337,0.306,0.255,0.19,0.122,0.121,0.146
"P17","Puede que la vote",0.192,0.21,0.221,0.221,0.185,0.12,0.1,0.097,0.114
"P17","Nunca la votaría",0.402,0.44,0.344,0.378,0.465,0.635,0.714,0.707,0.642
"P17","No sabe",0.082,0.076,0.098,0.095,0.095,0.055,0.064,0.075,0.098
"P18","Lo votaría",0.334,0.34,0.337,0.246,0.236,0.128,0.089,0.14,0.222
"P18","Puede que lo vote",0.176,0.168,0.2,0.207,0.173,0.14,0.104,0.088,0.126
"P18","Nunca lo votaría",0.413,0.412,0.388,0.465,0.499,0.671,0.77,0.692,0.587
"P18","No sabe",0.077,0.08,0.075,0.082,0.092,0.061,0.037,0.08,0.065
"P19","La votaría",0.166,0.15,0.127,0.101,0.131,0.062,0.06,0.073,0.086
"P19","Puede que la vote",0.238,0.202,0.287,0.236,0.203,0.191,0.132,0.114,0.119
"P19","Nunca la votaría",0.499,0.513,0.497,0.511,0.556,0.661,0.757,0.731,0.683
"P19","No sabe",0.097,0.135,0.089,0.152,0.11,0.086,0.051,0.082,0.112
"P20","Lo votaría",0.061,0.081,0.067,0.067,0.075,0.125,0.276,0.247,0.172
"P20","Puede que lo vote",0.098,0.103,0.068,0.129,0.119,0.243,0.26,0.218,0.192
"P20","Nunca lo votaría",0.719,0.661,0.754,0.687,0.667,0.539,0.357,0.397,0.488
"P20","No sabe",0.122,0.155,0.111,0.117,0.139,0.093,0.107,0.138,0.148
"P21","Lo votaría",0.071,0.069,0.059,0.064,0.081,0.102,0.179,0.163,0.157
"P21","Puede que lo vote",0.099,0.144,0.096,0.115,0.144,0.325,0.312,0.294,0.237
"P21","Nunca lo votaría",0.749,0.694,0.768,0.754,0.678,0.475,0.412,0.412,0.497
"P21","No sabe",0.081,0.093,0.077,0.067,0.097,0.098,0.097,0.131,0.109
"P22","Horacio Rodríguez Larreta por Juntos por el Cambio",0.086,0.075,0.074,0.1,0.104,0.088,0.068,0.047,0.058
"P22","Patricia Bullrich por Juntos por el Cambio",0.299,0.256,0.335,0.345,0.222,0.187,0.12,0.132,0.093
"P22","Facundo Manes por Juntos por el Cambio",0.036,0.035,0.04,0.066,0.065,0.075,0.033,0.013,0.027
"P22","Alberto Fernández por el Frente de Todos",0.075,0.056,0.061,0.034,0.055,0.049,0.059,0.068,0.097
"P22","Sergio Massa por el Frente de Todos",0.045,0.074,0.043,0.05,0.074,0.12,0.118,0.087,0.092
"P22","Wado de Pedro por el Frente de Todos",0.044,0.064,0.051,0.061,0.072,0.122,0.293,0.274,0.177
"P22","Daniel Scioli por el Frente de Todos",0.046,0.04,0.035,0.048,0.053,0.092,0.131,0.106,0.097
"P22","Javier Milei por los liberales libertarios",0.267,0.285,0.257,0.188,0.216,0.136,0.054,0.109,0.184
"P22","Al candidato del Frente de Izquierda",0.015,0.018,0.017,0.022,0.007,0.005,0.028,0.039,0.065
"P22","No sabe",0.087,0.097,0.087,0.086,0.132,0.126,0.096,0.125,0.11
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.074,0.076,0.071,0.092,0.092,0.071,0.061,0.047,0.055
"P23","Patricia Bullrich por Juntos por el Cambio",0.282,0.233,0.316,0.35,0.215,0.175,0.125,0.119,0.1
"P23","María Eugenia Vidal por Juntos por el Cambio",0.066,0.055,0.044,0.049,0.056,0.055,0.018,0.02,0.031
"P23","Facundo Manes por Juntos por el Cambio",0.039,0.04,0.026,0.04,0.058,0.062,0.037,0.014,0.022
"P23","Sergio Massa por el Frente de Todos",0.064,0.09,0.069,0.062,0.096,0.139,0.13,0.103,0.122
"P23","Wado de Pedro por el Frente de Todos",0.043,0.077,0.047,0.061,0.077,0.153,0.306,0.307,0.191
"P23","Daniel Scioli por el Frente de Todos",0.048,0.06,0.043,0.043,0.061,0.102,0.131,0.109,0.105
"P23","Javier Milei por los liberales libertarios",0.271,0.274,0.258,0.187,0.206,0.126,0.077,0.14,0.181
"P23","Al candidato del Frente de Izquierda",0.015,0.014,0.013,0.015,0.005,0.005,0.027,0.034,0.07
"P23","No sabe",0.098,0.081,0.113,0.101,0.134,0.112,0.088,0.107,0.123
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.088,0.065,0.071,0.093,0.087,0.078,0.052,0.046,0.058
"P24","Patricia Bullrich por Juntos por el Cambio",0.283,0.233,0.322,0.331,0.213,0.177,0.13,0.11,0.117
"P24","María Eugenia Vidal por Juntos por el Cambio",0.052,0.062,0.046,0.038,0.059,0.049,0.014,0.032,0.032
"P24","Facundo Manes por Juntos por el Cambio",0.032,0.021,0.022,0.063,0.057,0.052,0.039,0.013,0.017
"P24","Sergio Massa por el Frente de Todos",0.064,0.084,0.071,0.073,0.09,0.161,0.144,0.111,0.115
"P24","Wado de Pedro por el Frente de Todos",0.046,0.078,0.044,0.064,0.086,0.19,0.374,0.324,0.212
"P24","Alberto Fernández por el Frente de Todos",0.073,0.089,0.077,0.035,0.054,0.076,0.077,0.091,0.139
"P24","Javier Milei por los liberales libertarios",0.271,0.274,0.254,0.196,0.212,0.116,0.062,0.109,0.159
"P24","Al candidato del Frente de Izquierda",0.012,0.007,0.012,0.016,0.009,0.006,0.018,0.042,0.059
"P24","No sabe",0.079,0.087,0.081,0.091,0.133,0.095,0.09,0.122,0.092
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.083,0.083,0.078,0.105,0.093,0.081,0.068,0.051,0.054
"P25","Patricia Bullrich por Juntos por el Cambio",0.259,0.207,0.269,0.271,0.209,0.192,0.107,0.094,0.107
"P25","Facundo Manes por Juntos por el Cambio",0.082,0.074,0.118,0.114,0.099,0.053,0.042,0.031,0.037
"P25","Sergio Massa por el Frente de Todos",0.066,0.084,0.073,0.083,0.091,0.163,0.123,0.106,0.097
"P25","Wado de Pedro por el Frente de Todos",0.051,0.077,0.044,0.065,0.081,0.157,0.309,0.331,0.216
"P25","Daniel Scioli por el Frente de Todos",0.055,0.093,0.058,0.054,0.067,0.127,0.185,0.156,0.147
"P25","Javier Milei por los liberales libertario",0.15,0.134,0.125,0.1,0.115,0.075,0.064,0.059,0.092
"P25","Al candidato del Frente de Izquierda",0.167,0.171,0.174,0.116,0.138,0.068,0.033,0.087,0.134
"P25","No sabe",0.087,0.077,0.061,0.092,0.107,0.084,0.069,0.085,0.116
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.106,0.108,0.107,0.136,0.12,0.093,0.087,0.047,0.065
"P26","Patricia Bulrich por Juntos por el Cambio",0.287,0.255,0.343,0.351,0.248,0.247,0.112,0.128,0.126
"P26","Alberto Fernández por el Frente de Todos",0.092,0.088,0.073,0.057,0.075,0.074,0.132,0.15,0.171
"P26","Sergio Massa por el Frente de Todos",0.082,0.119,0.073,0.121,0.139,0.276,0.353,0.299,0.221
