"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.454,0.441,0.511,0.421,0.523,0.451,0.493,0.43,0.335
"P04","Realizo changas o trabajos de vez en cuando",0.201,0.214,0.238,0.228,0.199,0.165,0.16,0.24,0.267
"P04","No tengo trabajo",0.173,0.208,0.156,0.149,0.133,0.188,0.176,0.158,0.217
"P04","Soy jubilado o pensionado",0.172,0.137,0.095,0.202,0.145,0.196,0.171,0.172,0.181
"P05","1",0.264,0.263,0.224,0.118,0.261,0.253,0.263,0.216,0.395
"P05","2",0.071,0.175,0.081,0.083,0.079,0.099,0.04,0.109,0.094
"P05","3",0.043,0.096,0.128,0.079,0.084,0.067,0.107,0.112,0.046
"P05","4",0.046,0.076,0.089,0.192,0.094,0.165,0.13,0.124,0.061
"P05","5",0.163,0.163,0.191,0.307,0.322,0.209,0.217,0.234,0.158
"P05","6",0.052,0.043,0.067,0.059,0.044,0.102,0.066,0.035,0.023
"P05","7",0.086,0.065,0.132,0.074,0.029,0.064,0.09,0.06,0.027
"P05","8",0.069,0.067,0.033,0.055,0.026,0.017,0.027,0.04,0.028
"P05","9",0.206,0.052,0.055,0.033,0.061,0.024,0.06,0.07,0.168
"P06","1",0.409,0.171,0.127,0.104,0.098,0.075,0.04,0.041,0.266
"P06","2",0.063,0.308,0.064,0.042,0.034,0.028,0.021,0.057,0.046
"P06","3",0.051,0.051,0.242,0.072,0.037,0.036,0.048,0.03,0.026
"P06","4",0.037,0.049,0.056,0.265,0.031,0.019,0.059,0.047,0.026
"P06","5",0.149,0.158,0.199,0.233,0.456,0.243,0.211,0.183,0.147
"P06","6",0.031,0.039,0.076,0.06,0.058,0.272,0.09,0.085,0.033
"P06","7",0.041,0.073,0.071,0.068,0.073,0.068,0.329,0.136,0.039
"P06","8",0.034,0.061,0.067,0.059,0.054,0.111,0.062,0.262,0.041
"P06","9",0.185,0.09,0.098,0.097,0.159,0.148,0.14,0.159,0.376
"P09","Del Frente de Todos y el peronismo",0.448,0.295,0.297,0.229,0.197,0.228,0.137,0.112,0.17
"P09","De Juntos por el cambio",0.219,0.303,0.336,0.38,0.349,0.355,0.423,0.401,0.329
"P09","De los Liberales libertarios",0.119,0.217,0.218,0.2,0.244,0.284,0.268,0.319,0.251
"P09","De la Izquierda",0.048,0.038,0.022,0.006,0.039,0.003,0.025,0.015,0.029
"P09","No sabe",0.166,0.147,0.127,0.185,0.171,0.13,0.147,0.153,0.221
"P10","A Alberto Fernández",0.14,0.182,0.128,0.081,0.126,0.423,0.102,0.378,0.293
"P10","A Sergio Massa",0.187,0.25,0.235,0.292,0.246,0.177,0.317,0.208,0.206
"P10","A algún candidato del peronismo",0.173,0.249,0.221,0.289,0.283,0.227,0.492,0.172,0.259
"P10","A algún candidato del kirchnerismo",0.5,0.319,0.416,0.338,0.345,0.173,0.089,0.242,0.242
"P11","A Alberto Fernández",0.098,0.106,0.109,0.065,0.085,0.278,0.064,0.348,0.273
"P11","A Sergio Massa",0.131,0.135,0.121,0.164,0.195,0.095,0.337,0.123,0.125
"P11","A algún candidato del peronismo",0.118,0.134,0.136,0.169,0.24,0.264,0.372,0.16,0.214
"P11","A Cristina Fernández de Kirchner",0.653,0.625,0.634,0.602,0.48,0.363,0.227,0.369,0.388
"P12","A Horacio Rodriguez Larreta",0.329,0.249,0.316,0.407,0.266,0.208,0.241,0.209,0.267
"P12","A Patricia Bullrich",0.486,0.63,0.494,0.363,0.587,0.691,0.667,0.673,0.631
"P12","A Facundo Manes",0.081,0.054,0.085,0.162,0.065,0.042,0.039,0.081,0.04
"P12","A Gerardo Morales",0.104,0.067,0.105,0.068,0.082,0.059,0.053,0.037,0.062
"P13","Lo votaría",0.179,0.162,0.098,0.133,0.101,0.081,0.086,0.052,0.103
"P13","Puede que lo vote",0.248,0.181,0.242,0.216,0.162,0.184,0.127,0.117,0.132
"P13","Nunca lo votaría",0.427,0.497,0.551,0.558,0.605,0.646,0.715,0.738,0.625
"P13","No sabe",0.146,0.16,0.109,0.093,0.132,0.089,0.072,0.093,0.14
"P14","Lo votaría",0.142,0.103,0.102,0.069,0.067,0.128,0.069,0.05,0.101
"P14","Puede que lo vote",0.213,0.183,0.123,0.163,0.129,0.088,0.083,0.041,0.08
"P14","Nunca lo votaría",0.534,0.607,0.678,0.716,0.726,0.733,0.808,0.871,0.714
"P14","No sabe",0.111,0.107,0.097,0.052,0.078,0.051,0.04,0.038,0.105
"P15","Lo votaría",0.097,0.15,0.106,0.145,0.122,0.107,0.119,0.131,0.138
"P15","Puede que lo vote",0.179,0.242,0.269,0.251,0.289,0.256,0.367,0.321,0.207
"P15","Nunca lo votaría",0.663,0.473,0.54,0.532,0.48,0.536,0.455,0.461,0.526
"P15","No sabe",0.061,0.135,0.085,0.072,0.109,0.101,0.059,0.087,0.129
"P16","Lo votaría",0.063,0.091,0.067,0.094,0.094,0.062,0.091,0.116,0.077
"P16","Puede que lo vote",0.184,0.231,0.255,0.209,0.268,0.261,0.28,0.29,0.187
"P16","Nunca lo votaría",0.617,0.507,0.516,0.591,0.497,0.501,0.506,0.46,0.544
"P16","No sabe",0.136,0.171,0.162,0.106,0.141,0.176,0.123,0.134,0.192
