"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.303,0.292,0.314,0.283,0.315,0.317,0.279,0.308,0.298,0.305,0.291,0.25,0.301,0.333,0.659,0.096,0.191
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.367,0.354,0.381,0.285,0.321,0.404,0.501,0.318,0.367,0.413,0.371,0.383,0.286,0.37,0.092,0.634,0.412
"No sabe",0.33,0.354,0.305,0.432,0.364,0.279,0.22,0.374,0.335,0.282,0.338,0.367,0.413,0.297,0.249,0.27,0.397
