"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"La votaría",0.256,0.249,0.262,0.161,0.211,0.31,0.408,0.218,0.247,0.308,0.278,0.226,0.204,0.258,0.066,0.499,0.212
"Puede que la vote",0.173,0.201,0.146,0.195,0.182,0.157,0.146,0.151,0.184,0.18,0.179,0.196,0.164,0.159,0.069,0.228,0.256
"Nunca la votaría",0.485,0.482,0.489,0.527,0.511,0.467,0.397,0.499,0.488,0.466,0.469,0.45,0.557,0.503,0.784,0.228,0.423
"No sabe",0.086,0.068,0.103,0.117,0.096,0.066,0.049,0.132,0.081,0.046,0.074,0.128,0.075,0.08,0.081,0.045,0.109
