"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Tengo trabajo estable",0.404,0.492,0.32,0.338,0.524,0.465,0.131,0.32,0.364,0.567,0.429,0.351,0.451,0.4,0.439,0.456,0.459
"Realizo changas o trabajos de vez en cuando",0.238,0.242,0.235,0.343,0.255,0.197,0.09,0.296,0.282,0.101,0.238,0.295,0.204,0.218,0.233,0.16,0.226
"No tengo trabajo",0.192,0.132,0.249,0.299,0.191,0.159,0.068,0.192,0.213,0.158,0.178,0.238,0.206,0.18,0.178,0.159,0.144
"Soy jubilado o pensionado",0.166,0.134,0.196,0.02,0.03,0.179,0.711,0.192,0.141,0.174,0.155,0.116,0.139,0.202,0.15,0.225,0.171
