"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Tengo trabajo estable",0.314,0.461,0.439,0.375
"P04","Realizo changas o trabajos de vez en cuando",0.3,0.226,0.202,0.269
"P04","No tengo trabajo",0.25,0.162,0.175,0.194
"P04","Soy jubilado o pensionado",0.136,0.151,0.184,0.162
"P05","1",0.298,0.215,0.34,0.268
"P05","2",0.087,0.079,0.084,0.097
"P05","3",0.042,0.039,0.069,0.046
"P05","4",0.045,0.04,0.088,0.047
"P05","5",0.129,0.174,0.204,0.187
"P05","6",0.038,0.066,0.035,0.048
"P05","7",0.066,0.113,0.042,0.055
"P05","8",0.057,0.093,0.029,0.056
"P05","9",0.238,0.181,0.109,0.196
"P06","1",0.426,0.323,0.198,0.385
"P06","2",0.06,0.112,0.044,0.084
"P06","3",0.042,0.078,0.037,0.061
"P06","4",0.041,0.055,0.037,0.025
"P06","5",0.143,0.193,0.201,0.187
"P06","6",0.032,0.039,0.055,0.028
"P06","7",0.03,0.042,0.075,0.032
"P06","8",0.014,0.032,0.067,0.031
"P06","9",0.212,0.126,0.286,0.167
"P07","1",0.442,0.529,0.273,0.386
"P07","2",0.03,0.042,0.029,0.035
"P07","3",0.028,0.028,0.031,0.03
"P07","4",0.014,0.026,0.024,0.012
"P07","5",0.068,0.105,0.122,0.089
"P07","6",0.031,0.017,0.03,0.014
"P07","7",0.02,0.019,0.038,0.013
"P07","8",0.015,0.01,0.043,0.013
"P07","9",0.352,0.224,0.41,0.408
"P09","Del Frente de Todos y el peronismo",0.659,0.669,0.108,0.35
"P09","De Juntos por el cambio",0.119,0.096,0.406,0.084
"P09","De los Liberales libertarios",0.057,0.056,0.293,0.073
"P09","De la Izquierda",0.025,0.045,0.033,0.046
"P09","No sabe",0.14,0.134,0.16,0.447
"P10","A Alberto Fernández",0.433,0.084,0.062,0.14
"P10","A Sergio Massa",0.224,0.233,0.191,0.137
"P10","A algún candidato del peronismo",0.121,0.184,0.313,0.25
"P10","A algún candidato del kirchnerismo",0.222,0.499,0.434,0.473
"P11","A Alberto Fernández",0.372,0.054,0.022,0.095
"P11","A Sergio Massa",0.142,0.152,0.147,0.074
"P11","A algún candidato del peronismo",0.104,0.117,0.265,0.177
"P11","A Cristina Fernández de Kirchner",0.382,0.677,0.566,0.654
"P12","A Horacio Rodriguez Larreta",0.549,0.293,0.265,0.37
"P12","A Patricia Bullrich",0.207,0.381,0.619,0.383
"P12","A Facundo Manes",0.086,0.158,0.05,0.143
"P12","A Gerardo Morales",0.158,0.168,0.066,0.104
"P13","Lo votaría",0.491,0.217,0.053,0.105
"P13","Puede que lo vote",0.204,0.496,0.114,0.175
"P13","Nunca lo votaría",0.177,0.136,0.771,0.132
"P13","No sabe",0.128,0.151,0.062,0.588
"P15","Lo votaría",0.167,0.04,0.14,0.047
"P15","Puede que lo vote",0.14,0.205,0.261,0.052
"P15","Nunca lo votaría",0.615,0.677,0.539,0.494
"P15","No sabe",0.078,0.078,0.06,0.407
"P16","Lo votaría",0.1,0.064,0.081,0.033
"P16","Puede que lo vote",0.147,0.189,0.238,0.081
"P16","Nunca lo votaría",0.589,0.59,0.569,0.388
"P16","No sabe",0.164,0.157,0.112,0.498
"P17","La votaría",0.122,0.05,0.344,0.061
"P17","Puede que la vote",0.084,0.108,0.218,0.041
"P17","Nunca la votaría",0.688,0.765,0.385,0.579
"P17","No sabe",0.106,0.077,0.053,0.319
"P18","Lo votaría",0.139,0.08,0.339,0.123
"P18","Puede que lo vote",0.081,0.098,0.2,0.071
"P18","Nunca lo votaría",0.683,0.759,0.416,0.511
"P18","No sabe",0.097,0.063,0.045,0.295
"P19","La votaría",0.104,0.061,0.152,0.045
"P19","Puede que la vote",0.124,0.084,0.258,0.043
"P19","Nunca la votaría",0.653,0.768,0.523,0.515
"P19","No sabe",0.119,0.087,0.067,0.397
"P20","Lo votaría",0.248,0.235,0.055,0.123
"P20","Puede que lo vote",0.192,0.311,0.091,0.152
"P20","Nunca lo votaría",0.417,0.334,0.773,0.234
"P20","No sabe",0.143,0.12,0.081,0.491
"P21","Lo votaría",0.374,0.21,0.033,0.076
"P21","Puede que lo vote",0.268,0.45,0.08,0.231
"P21","Nunca lo votaría",0.267,0.243,0.845,0.236
"P21","No sabe",0.091,0.097,0.042,0.457
"P22","Horacio Rodríguez Larreta por Juntos por el Cambio",0.038,0.024,0.107,0.035
"P22","Patricia Bullrich por Juntos por el Cambio",0.028,0.029,0.333,0.048
"P22","Facundo Manes por Juntos por el Cambio",0.016,0.043,0.049,0.032
"P22","Alberto Fernández por el Frente de Todos",0.385,0.101,0.01,0.083
"P22","Sergio Massa por el Frente de Todos",0.158,0.18,0.033,0.073
"P22","Wado de Pedro por el Frente de Todos",0.133,0.278,0.047,0.183
"P22","Daniel Scioli por el Frente de Todos",0.146,0.152,0.031,0.077
"P22","Javier Milei por los liberales libertarios",0.039,0.061,0.286,0.11
"P22","Al candidato del Frente de Izquierda",0.012,0.029,0.021,0.034
"P22","No sabe",0.045,0.103,0.083,0.325
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.048,0.016,0.095,0.028
"P23","Patricia Bullrich por Juntos por el Cambio",0.033,0.028,0.319,0.049
"P23","María Eugenia Vidal por Juntos por el Cambio",0.028,0.04,0.057,0.041
"P23","Facundo Manes por Juntos por el Cambio",0.057,0.033,0.04,0.026
"P23","Sergio Massa por el Frente de Todos",0.284,0.221,0.033,0.094
"P23","Wado de Pedro por el Frente de Todos",0.156,0.295,0.046,0.211
