"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.102,0.089,0.114,0.066,0.103,0.113,0.125,0.1,0.097,0.108,0.106,0.111,0.069,0.099,0.035,0.164,0.145
"Patricia Bulrich por Juntos por el Cambio",0.246,0.215,0.275,0.131,0.184,0.308,0.435,0.216,0.24,0.282,0.244,0.208,0.207,0.267,0.07,0.46,0.175
"Alberto Fernández por el Frente de Todos",0.099,0.08,0.118,0.133,0.098,0.09,0.075,0.147,0.095,0.059,0.076,0.142,0.165,0.092,0.209,0.021,0.05
"Sergio Massa por el Frente de Todos",0.15,0.146,0.154,0.136,0.153,0.16,0.146,0.128,0.156,0.164,0.157,0.092,0.131,0.169,0.333,0.034,0.099
"Javier Milei por los liberales libertarios",0.225,0.308,0.144,0.354,0.262,0.152,0.089,0.221,0.248,0.197,0.236,0.268,0.272,0.193,0.124,0.235,0.298
"Al candidato del Frente de Izquierda",0.054,0.059,0.05,0.08,0.06,0.032,0.041,0.054,0.052,0.059,0.058,0.054,0.06,0.051,0.074,0.02,0.063
"No sabe",0.124,0.103,0.145,0.1,0.14,0.145,0.089,0.134,0.112,0.131,0.123,0.125,0.096,0.129,0.155,0.066,0.17
