"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09_imputadas","A Blanca Cantero por el Frente de Todos",0.238,0.315,0.196,0.287
"P09_imputadas","A Federico García por el Frente de Todos",0.004,0.081,0.036,0.054
"P09_imputadas","A Victor Rengifo por Juntos por el Cambio",0.281,0.151,0.214,0.308
"P09_imputadas","A Mauro Arranz por Juntos por el Cambio",0.022,0.093,0.135,0.035
"P09_imputadas","A Anibal Regueiro por un partido vecinal",0.065,0.093,0.172,0.09
"P09_imputadas","A Eduardo Guardia por La Libertad Avanza",0.377,0.261,0.198,0.226
"P09_imputadas","A Miguel Coria por el Frente de Izquierda",0.013,0.006,0.049,0
"P12_imputadas","A Blanca Cantero por el Frente de Todos con el apoyo de Sergio Massa",0.087,0.233,0.182,0.218
"P12_imputadas","A Federico García por el Frente de Todos con el apoyo de La Cámpora",0.046,0.011,0.062,0.03
"P12_imputadas","A Victor Rengifo por Juntos por el Cambio con el apoyo de Patricia Bullrich",0.183,0.203,0.216,0.338
"P12_imputadas","A Mauro Arranz por Juntos por el Cambio con el apoyo de Horacio Rodriguez Larreta",0,0.135,0.142,0.122
"P12_imputadas","A Anibal Regueiro por un partido vecinal",0.16,0.148,0.101,0.047
"P12_imputadas","A Eduardo Guardia por La Libertad Avanza con el apoyo de Javier Milei",0.479,0.264,0.216,0.234
"P12_imputadas","A Miguel Coria por el Frente de Izquierda con el apoyo de Myriam Bregman",0.045,0.006,0.081,0.011
