"var","categoria","1","2","3","4","5","6","7","8","9"
"P12","A Alberto Fernández",0.175,0.145,0.136,0.132,0.13,0.031,0.033,0.05,0.058
"P12","A Sergio Massa",0.18,0.057,0.177,0.148,0.166,0.188,0.074,0.073,0.149
"P12","A algún candidato del peronismo",0.184,0.125,0.243,0.094,0.158,0.087,0.109,0.052,0.059
"P12","A Cristina Fernández de Kirchner",0.461,0.673,0.444,0.626,0.546,0.694,0.784,0.825,0.734
"P13","A Horacio Rodriguez Larreta",0.218,0.315,0.186,0.253,0.34,0.381,0.285,0.117,0.165
"P13","A Mauricio Macri",0.339,0.158,0.325,0.288,0.241,0.252,0.247,0.37,0.328
"P13","A Patricia Bullrich",0.405,0.368,0.425,0.44,0.318,0.234,0.401,0.299,0.386
"P13","A Facundo Manes",0.028,0.145,0.042,0.019,0.073,0.088,0.061,0.183,0.07
"P13","A Gerardo Morales",0.01,0.014,0.022,0,0.028,0.045,0.006,0.031,0.051
"P14","Seguro lo votaria",0.227,0.086,0.118,0.098,0.121,0.118,0.259,0.191,0.235
"P14","Quizás lo votaría",0.322,0.534,0.478,0.43,0.362,0.296,0.279,0.365,0.239
"P14","Nunca lo votaría",0.451,0.38,0.404,0.472,0.517,0.586,0.462,0.444,0.526
"P15","Lo votaría",0.163,0.239,0.125,0.137,0.173,0.436,0.578,0.581,0.528
"P15","Puede que lo vote",0.054,0.1,0.092,0.075,0.099,0.075,0.105,0.042,0.106
"P15","Nunca lo votaría",0.696,0.587,0.741,0.716,0.622,0.44,0.245,0.304,0.291
"P15","No sabe",0.087,0.074,0.042,0.072,0.106,0.049,0.072,0.073,0.075
"P16","Lo votaría",0.077,0.094,0.079,0.083,0.102,0.148,0.217,0.196,0.242
"P16","Puede que lo vote",0.111,0.183,0.125,0.16,0.166,0.311,0.358,0.298,0.256
"P16","Nunca lo votaría",0.69,0.592,0.685,0.669,0.601,0.446,0.326,0.378,0.349
"P16","No sabe",0.122,0.131,0.111,0.088,0.131,0.095,0.099,0.128,0.153
"P17","Lo votaría",0.226,0.197,0.18,0.177,0.192,0.132,0.089,0.133,0.119
"P17","Puede que lo vote",0.279,0.299,0.315,0.273,0.271,0.246,0.126,0.187,0.146
"P17","Nunca lo votaría",0.357,0.388,0.372,0.414,0.407,0.536,0.705,0.603,0.65
"P17","No sabe",0.138,0.116,0.133,0.136,0.13,0.086,0.08,0.077,0.085
"P18","Lo votaría",0.207,0.126,0.149,0.166,0.12,0.056,0.069,0.092,0.078
"P18","Puede que lo vote",0.244,0.278,0.328,0.274,0.268,0.233,0.095,0.136,0.12
"P18","Nunca lo votaría",0.361,0.462,0.361,0.402,0.46,0.585,0.707,0.646,0.697
"P18","No sabe",0.188,0.134,0.162,0.158,0.152,0.126,0.129,0.126,0.105
"P19","Lo votaría",0.126,0.18,0.108,0.121,0.121,0.161,0.165,0.16,0.251
"P19","Puede que lo vote",0.13,0.148,0.135,0.136,0.207,0.328,0.421,0.33,0.278
"P19","Nunca lo votaría",0.687,0.59,0.711,0.711,0.581,0.44,0.325,0.433,0.425
"P19","No sabe",0.057,0.082,0.046,0.032,0.091,0.071,0.089,0.077,0.046
"P20","Lo votaría",0.055,0.045,0.04,0.039,0.063,0.047,0.044,0.028,0.056
"P20","Puede que lo vote",0.16,0.203,0.218,0.174,0.218,0.259,0.191,0.131,0.137
"P20","Nunca lo votaría",0.574,0.513,0.5,0.605,0.483,0.508,0.595,0.584,0.619
"P20","No sabe",0.211,0.239,0.242,0.182,0.236,0.186,0.17,0.257,0.188
"P21","Lo votaría",0.279,0.238,0.303,0.187,0.176,0.12,0.052,0.098,0.1
"P21","Puede que lo vote",0.258,0.169,0.25,0.33,0.198,0.152,0.111,0.146,0.12
"P21","Nunca lo votaría",0.333,0.443,0.327,0.409,0.467,0.664,0.775,0.669,0.691
"P21","No sabe",0.13,0.15,0.12,0.074,0.159,0.064,0.062,0.087,0.089
"P22","Lo votaría",0.048,0.042,0.061,0.032,0.043,0.041,0.015,0.037,0.029
"P22","Puede que lo vote",0.107,0.059,0.096,0.091,0.099,0.126,0.046,0.026,0.086
"P22","Nunca lo votaría",0.524,0.562,0.481,0.558,0.54,0.604,0.65,0.586,0.655
"P22","No sabe",0.321,0.337,0.362,0.319,0.318,0.229,0.289,0.351,0.23
"P23","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.187,0.135,0.151,0.174,0.112,0.114,0.049,0.125,0.098
"P23","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.094,0.173,0.092,0.145,0.155,0.087,0.044,0.054,0.048
"P23","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.185,0.148,0.261,0.208,0.159,0.076,0.107,0.102,0.093
"P23","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.053,0.012,0.023,0.032,0.054,0.03,0.032,0.015,0.06
"P23","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.127,0.194,0.085,0.124,0.177,0.368,0.563,0.479,0.443
"P23","Cristina Fernández de Kirchner presidenta  - Sergio Massa gobernador por el Frente de Todos",0.093,0.069,0.116,0.066,0.081,0.109,0.083,0.103,0.099
"P23","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.207,0.202,0.223,0.123,0.121,0.108,0.027,0.04,0.075
"P23","A los candidatos de la izquierda",0.011,0.019,0.002,0.004,0.013,0.011,0.046,0.019,0.045
"P23","Otros candidatos",0.043,0.048,0.047,0.124,0.128,0.097,0.049,0.063,0.039
"P24","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.303,0.216,0.326,0.317,0.207,0.156,0.107,0.157,0.092
"P24","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.144,0.176,0.128,0.191,0.195,0.11,0.074,0.08,0.083
"P24","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.102,0.068,0.074,0.063,0.088,0.036,0.106,0.017,0.131
"P24","Sergio Massa presidente – Axel Kicillof Gobernador",0.124,0.193,0.086,0.167,0.169,0.398,0.507,0.424,0.382
"P24","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.22,0.254,0.261,0.173,0.154,0.138,0.045,0.115,0.114
"P24","A los candidatos de la izquierda",0.03,0.023,0.048,0.023,0.031,0.038,0.075,0.06,0.088
"P24","Otros candidatos",0.077,0.07,0.077,0.066,0.156,0.124,0.086,0.147,0.11
"P26","Cristina Fernández de Kirchner presidenta – Sergio Massa gobernador por el Frente de Todos",0.205,0.243,0.185,0.198,0.252,0.418,0.67,0.523,0.61
"P26","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.349,0.197,0.341,0.341,0.25,0.209,0.121,0.132,0.115
"P26","Javier Milei presidente – José Luis Espert gobernador por los liberales",0.307,0.316,0.343,0.199,0.206,0.152,0.04,0.134,0.118
"P26","A los candidatos de la izquierda",0.016,0.023,0.008,0.049,0.02,0.029,0.056,0.078,0.058
"P26","Otro candidato",0.123,0.221,0.123,0.213,0.272,0.192,0.113,0.133,0.099
"P28","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.304,0.273,0.258,0.331,0.292,0.206,0.289,0.24,0.215
"P28","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.235,0.285,0.215,0.263,0.269,0.39,0.546,0.496,0.531
"P28","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.327,0.279,0.375,0.22,0.207,0.218,0.037,0.128,0.136
"P28","A los candidatos de la izquierda",0.012,0.019,0.005,0.006,0.005,0.027,0.052,0.05,0.048
"P28","Otro candidato",0.122,0.144,0.147,0.18,0.227,0.159,0.076,0.086,0.07
"P30","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.302,0.247,0.361,0.354,0.296,0.399,0.428,0.363,0.373
"P30","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.301,0.263,0.251,0.325,0.318,0.296,0.424,0.37,0.385
"P30","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.289,0.317,0.298,0.213,0.17,0.144,0.027,0.116,0.123
"P30","A los candidatos de la izquierda",0.007,0.023,0.028,0.017,0.009,0.023,0.053,0.051,0.047
"P30","Otro candidato",0.101,0.15,0.062,0.091,0.207,0.138,0.068,0.1,0.072
"P31","Sergio Massa por el Frente de Todos",0.233,0.277,0.159,0.246,0.247,0.29,0.387,0.374,0.384
"P31","Patricia Bullrich por Juntos por el Cambio",0.324,0.223,0.444,0.367,0.289,0.306,0.272,0.25,0.2
"P31","Javier Milei por los liberales libertarios",0.268,0.262,0.269,0.193,0.175,0.138,0.021,0.082,0.118
"P31","Nicolás del Caño por la izquierda",0.01,0.035,0.031,0.04,0.012,0.027,0.044,0.025,0.064
"P31","Otro candidato",0.066,0.092,0.053,0.083,0.169,0.149,0.152,0.183,0.122
"P31","Aún no lo tengo decidido",0.099,0.111,0.044,0.071,0.108,0.09,0.124,0.086,0.112
"P33","Sergio Massa por el Frente de Todos",0.17,0.228,0.194,0.135,0.199,0.381,0.476,0.433,0.463
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.287,0.231,0.262,0.373,0.333,0.137,0.171,0.17,0.138
"P33","Javier Milei por los liberales libertarios",0.326,0.276,0.344,0.214,0.187,0.215,0.047,0.114,0.136
"P33","Nicolás del Caño por la izquierda",0.009,0.042,0.042,0.024,0.02,0.037,0.042,0.031,0.066
"P33","Otro candidato",0.088,0.112,0.094,0.105,0.161,0.125,0.171,0.17,0.122
"P33","Aún no lo tengo decidido",0.12,0.111,0.064,0.149,0.1,0.105,0.093,0.082,0.075
"P34","Cristina Fernández de Kirchner por el Frente de Todos",0.187,0.26,0.214,0.166,0.252,0.405,0.679,0.589,0.591
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.312,0.29,0.285,0.364,0.317,0.171,0.136,0.131,0.139
"P34","Javier Milei por los liberales libertarios",0.327,0.259,0.35,0.228,0.206,0.218,0.048,0.111,0.139
"P34","Nicolás del Caño por la izquierda",0.013,0.036,0.013,0.033,0.012,0.032,0.024,0.076,0.051
"P34","Otro candidato",0.08,0.098,0.105,0.16,0.13,0.102,0.085,0.04,0.042
"P34","Aún no lo tengo decidido",0.081,0.057,0.033,0.049,0.083,0.072,0.028,0.053,0.038
"P35","Sergio Massa por el Frente de Todos",0.299,0.275,0.204,0.299,0.286,0.304,0.318,0.305,0.333
"P35","Mauricio Macri por Juntos por el Cambio",0.248,0.199,0.341,0.256,0.246,0.33,0.342,0.348,0.316
"P35","Javier Milei por los liberales libertarios",0.294,0.287,0.337,0.204,0.183,0.095,0.042,0.097,0.116
"P35","Nicolás del Caño por la izquierda",0.014,0.022,0,0.031,0.019,0.034,0.047,0.034,0.079
"P35","Otro candidato",0.073,0.13,0.066,0.174,0.162,0.164,0.184,0.141,0.096
"P35","Aún no lo tengo decidido",0.072,0.087,0.052,0.036,0.104,0.073,0.067,0.075,0.06
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.215,0.262,0.208,0.213,0.3,0.437,0.743,0.642,0.633
"P36","Mauricio Macri por Juntos por el Cambio",0.547,0.483,0.552,0.528,0.418,0.365,0.189,0.256,0.237
"P36","No sabe",0.238,0.255,0.24,0.259,0.282,0.198,0.068,0.102,0.13
"P37","Alberto Fernández por el Frente de Todos",0.158,0.207,0.192,0.179,0.203,0.362,0.572,0.552,0.556
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.524,0.506,0.536,0.532,0.459,0.315,0.184,0.218,0.18
"P37","No sabe",0.318,0.287,0.272,0.289,0.338,0.323,0.244,0.23,0.264
"P38","Sergio Massa presidente por el Frente de Todos",0.164,0.243,0.192,0.205,0.255,0.425,0.659,0.592,0.565
"P38","Patricia Bullrich por Juntos por el Cambio",0.664,0.525,0.678,0.666,0.469,0.354,0.206,0.232,0.185
"P38","No sabe",0.172,0.232,0.13,0.129,0.276,0.221,0.135,0.176,0.25
"P39","Cristina Fernandez de Kirchner por el Frente de Todos",0.18,0.28,0.22,0.165,0.266,0.459,0.748,0.627,0.667
"P39","Horacio Rodríguez Larreta por Juntos por el Cambio",0.6,0.507,0.559,0.574,0.468,0.34,0.191,0.229,0.206
"P39","No sabe",0.22,0.213,0.221,0.261,0.266,0.201,0.061,0.144,0.127
"P40","Sergio Massa presidente por el Frente de Todos",0.174,0.254,0.163,0.204,0.234,0.432,0.71,0.593,0.595
"P40","Javier Milei por los liberales libertarios",0.496,0.426,0.661,0.427,0.367,0.306,0.109,0.142,0.172
"P40","No sabe",0.33,0.32,0.176,0.369,0.399,0.262,0.181,0.265,0.233
"P41","Sergio Massa por el Frente de Todos",0.168,0.252,0.179,0.172,0.235,0.385,0.703,0.577,0.584
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.563,0.533,0.598,0.547,0.451,0.36,0.189,0.225,0.185
"P41","No sabe",0.269,0.215,0.223,0.281,0.314,0.255,0.108,0.198,0.231
"P42","Sergio Massa por el Frente de Todos",0.172,0.256,0.157,0.174,0.252,0.458,0.723,0.628,0.609
"P42","Mauricio Macri por Juntos por el Cambio",0.66,0.532,0.658,0.605,0.453,0.393,0.188,0.201,0.181
"P42","No sabe",0.168,0.212,0.185,0.221,0.295,0.149,0.089,0.171,0.21
"P43","Horacio Rodríguez Larreta por Juntos por el Cambio",0.351,0.305,0.339,0.404,0.371,0.286,0.206,0.246,0.19
"P43","Javier Milei por los liberales libertarios",0.404,0.41,0.42,0.302,0.28,0.254,0.099,0.092,0.184
"P43","No sabe",0.245,0.285,0.241,0.294,0.349,0.46,0.695,0.662,0.626
"P44","Muy buena",0.099,0.066,0.038,0.061,0.043,0.027,0.05,0.137,0.092
"P44","Buena",0.118,0.125,0.102,0.084,0.137,0.215,0.349,0.323,0.311
"P44","Ni buena ni mala",0.083,0.168,0.126,0.192,0.147,0.232,0.292,0.21,0.286
"P44","Mala",0.086,0.089,0.021,0.129,0.125,0.128,0.117,0.096,0.09
"P44","Muy mala",0.597,0.548,0.713,0.532,0.541,0.398,0.179,0.228,0.213
"P44","No sabe",0.017,0.004,0,0.002,0.007,0,0.013,0.006,0.008
"P45","Muy buena",0.061,0.052,0.055,0.026,0.03,0.056,0.04,0.073,0.14
"P45","Buena",0.056,0.101,0.073,0.053,0.1,0.186,0.245,0.327,0.232
"P45","Ni buena ni mala",0.077,0.103,0.082,0.111,0.155,0.182,0.324,0.182,0.289
"P45","Mala",0.117,0.175,0.052,0.168,0.129,0.171,0.191,0.141,0.112
"P45","Muy mala",0.688,0.562,0.738,0.636,0.576,0.403,0.199,0.277,0.227
"P45","No sabe",0.001,0.007,0,0.006,0.01,0.002,0.001,0,0
"P46","Muy buena",0.132,0.236,0.092,0.123,0.159,0.289,0.51,0.539,0.497
"P46","Buena",0.036,0.035,0.047,0.059,0.054,0.087,0.131,0.038,0.087
"P46","Ni buena ni mala",0.034,0.029,0.055,0.029,0.076,0.087,0.085,0.092,0.083
"P46","Mala",0.05,0.038,0.013,0.075,0.039,0.065,0.046,0.029,0.057
"P46","Muy mala",0.746,0.658,0.777,0.714,0.655,0.457,0.228,0.298,0.257
"P46","No sabe",0.002,0.004,0.016,0,0.017,0.015,0,0.004,0.019
"P47","Muy buena",0.285,0.183,0.205,0.17,0.145,0.105,0.057,0.112,0.088
"P47","Buena",0.229,0.261,0.238,0.277,0.166,0.198,0.093,0.114,0.081
"P47","Ni buena ni mala",0.136,0.227,0.225,0.133,0.207,0.133,0.046,0.038,0.088
"P47","Mala",0.093,0.113,0.153,0.085,0.148,0.098,0.128,0.079,0.126
"P47","Muy mala",0.253,0.216,0.161,0.335,0.324,0.466,0.676,0.653,0.605
"P47","No sabe",0.004,0,0.018,0,0.01,0,0,0.004,0.012
"P48","Muy buena",0.195,0.198,0.14,0.165,0.172,0.097,0.071,0.087,0.11
"P48","Buena",0.244,0.16,0.206,0.335,0.241,0.141,0.086,0.126,0.074
"P48","Ni buena ni mala",0.198,0.246,0.28,0.232,0.274,0.286,0.098,0.073,0.091
"P48","Mala",0.128,0.182,0.171,0.11,0.086,0.144,0.175,0.09,0.171
"P48","Muy mala",0.216,0.212,0.153,0.152,0.212,0.319,0.568,0.624,0.526
"P48","No sabe",0.019,0.002,0.05,0.006,0.015,0.013,0.002,0,0.028
"P49","Muy buena",0.077,0.051,0.065,0.073,0.064,0.067,0.047,0.091,0.162
"P49","Buena",0.084,0.044,0.065,0.137,0.125,0.254,0.302,0.196,0.221
"P49","Ni buena ni mala",0.094,0.185,0.161,0.082,0.202,0.161,0.307,0.29,0.246
"P49","Mala",0.162,0.155,0.138,0.137,0.116,0.192,0.122,0.091,0.105
"P49","Muy mala",0.575,0.565,0.571,0.571,0.48,0.326,0.22,0.332,0.265
"P49","No sabe",0.008,0,0,0,0.013,0,0.002,0,0.001
"P50","Muy buena",0.415,0.402,0.358,0.323,0.233,0.139,0.129,0.151,0.136
"P50","Buena",0.201,0.105,0.191,0.21,0.19,0.22,0.091,0.136,0.085
"P50","Ni buena ni mala",0.117,0.143,0.177,0.112,0.162,0.166,0.076,0.055,0.092
"P50","Mala",0.079,0.063,0.107,0.103,0.12,0.089,0.04,0.03,0.079
"P50","Muy mala",0.179,0.287,0.128,0.252,0.277,0.384,0.664,0.628,0.591
"P50","No sabe",0.009,0,0.039,0,0.018,0.002,0,0,0.017
"P51","Muy buena",0.276,0.242,0.25,0.131,0.144,0.081,0.069,0.042,0.102
"P51","Buena",0.187,0.115,0.203,0.165,0.149,0.164,0.06,0.067,0.07
"P51","Ni buena ni mala",0.263,0.279,0.317,0.334,0.3,0.146,0.062,0.148,0.097
"P51","Mala",0.084,0.118,0.082,0.184,0.133,0.11,0.083,0.051,0.101
"P51","Muy mala",0.174,0.237,0.109,0.185,0.254,0.499,0.724,0.645,0.618
"P51","No sabe",0.016,0.009,0.039,0.001,0.02,0,0.002,0.047,0.012
"P52","Muy buena",0.251,0.199,0.211,0.161,0.221,0.184,0.096,0.095,0.107
"P52","Buena",0.221,0.215,0.258,0.291,0.205,0.107,0.08,0.088,0.06
"P52","Ni buena ni mala",0.223,0.164,0.19,0.213,0.218,0.198,0.035,0.065,0.071
"P52","Mala",0.075,0.13,0.15,0.115,0.099,0.11,0.097,0.054,0.089
"P52","Muy mala",0.214,0.287,0.144,0.219,0.24,0.401,0.689,0.653,0.656
"P52","No sabe",0.016,0.005,0.047,0.001,0.017,0,0.003,0.045,0.017
"P53","Muy buena",0.078,0.06,0.055,0.073,0.077,0.049,0.101,0.144,0.134
"P53","Buena",0.087,0.095,0.087,0.091,0.134,0.259,0.284,0.266,0.26
"P53","Ni buena ni mala",0.116,0.175,0.127,0.167,0.159,0.177,0.275,0.284,0.234
"P53","Mala",0.158,0.162,0.153,0.19,0.178,0.143,0.087,0.132,0.103
"P53","Muy mala",0.547,0.497,0.539,0.476,0.432,0.372,0.246,0.174,0.24
"P53","No sabe",0.014,0.011,0.039,0.003,0.02,0,0.007,0,0.029
"P54","Muy buena",0.07,0.041,0.054,0.047,0.113,0.093,0.024,0.046,0.062
"P54","Buena",0.133,0.158,0.094,0.135,0.158,0.221,0.124,0.086,0.138
"P54","Ni buena ni mala",0.284,0.389,0.34,0.296,0.361,0.355,0.4,0.432,0.289
"P54","Mala",0.169,0.155,0.21,0.284,0.166,0.111,0.219,0.155,0.16
"P54","Muy mala",0.282,0.187,0.234,0.213,0.161,0.165,0.192,0.218,0.255
"P54","No sabe",0.062,0.07,0.068,0.025,0.041,0.055,0.041,0.063,0.096
"P55","Muy buena",0.064,0.069,0.012,0.026,0.06,0.073,0.018,0.046,0.036
"P55","Buena",0.106,0.115,0.123,0.153,0.142,0.149,0.097,0.055,0.046
"P55","Ni buena ni mala",0.358,0.389,0.429,0.377,0.345,0.271,0.15,0.208,0.214
"P55","Mala",0.145,0.116,0.148,0.199,0.123,0.172,0.221,0.125,0.172
"P55","Muy mala",0.233,0.25,0.179,0.164,0.212,0.243,0.475,0.497,0.451
"P55","No sabe",0.094,0.061,0.109,0.081,0.118,0.092,0.039,0.069,0.081
"P56","Siempre",0.331,0.372,0.271,0.279,0.305,0.273,0.292,0.362,0.273
"P56","Casi siempre",0.366,0.395,0.423,0.405,0.348,0.516,0.475,0.453,0.37
"P56","Casi nunca",0.185,0.116,0.234,0.189,0.238,0.081,0.178,0.123,0.201
"P56","Nunca, pero esta es una excepción",0.118,0.117,0.072,0.127,0.109,0.13,0.055,0.062,0.156
"P57","Si",0.549,0.604,0.658,0.667,0.511,0.577,0.623,0.619,0.471
"P57","No",0.451,0.396,0.342,0.333,0.489,0.423,0.377,0.381,0.529
