"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.5,0.491,0.576,0.36
"P05","Realizo changas o trabajos de vez en cuando",0.161,0.158,0.144,0.3
"P05","No tengo trabajo",0.101,0.111,0.115,0.158
"P05","Soy jubilado o pensionado",0.238,0.24,0.165,0.182
"P06","1",0.284,0.253,0.331,0.312
"P06","2",0.055,0.068,0.049,0.069
"P06","3",0.041,0.059,0.063,0.067
"P06","4",0.058,0.06,0.083,0.028
"P06","5",0.26,0.22,0.164,0.138
"P06","6",0.08,0.058,0.037,0.05
"P06","7",0.059,0.102,0.086,0.057
"P06","8",0.026,0.054,0.038,0.044
"P06","9",0.137,0.126,0.149,0.235
"P07","1",0.227,0.244,0.291,0.334
"P07","2",0.041,0.059,0.044,0.048
"P07","3",0.046,0.04,0.022,0.044
"P07","4",0.042,0.049,0.031,0.016
"P07","5",0.225,0.202,0.151,0.187
"P07","6",0.094,0.056,0.035,0.019
"P07","7",0.058,0.081,0.073,0.09
"P07","8",0.062,0.056,0.094,0.05
"P07","9",0.205,0.213,0.259,0.212
"P08","1",0.341,0.402,0.358,0.357
"P08","2",0.028,0.027,0.031,0.023
"P08","3",0.036,0.031,0.034,0.007
"P08","4",0.034,0.024,0.02,0.045
"P08","5",0.127,0.145,0.112,0.101
"P08","6",0.026,0.021,0.012,0.002
"P08","7",0.026,0.032,0.046,0.018
"P08","8",0.047,0.034,0.028,0.057
"P08","9",0.335,0.284,0.359,0.39
"P10","Del Frente de Todos y el peronismo",0.24,0.374,0.308,0.38
"P10","De Cambiemos",0.432,0.321,0.37,0.205
"P10","De los Liberales libertarios",0.163,0.167,0.238,0.165
"P10","De la Izquierda",0.04,0.023,0.012,0.055
"P10","No sabe",0.125,0.115,0.072,0.195
"P11","A Alberto Fernández",0.165,0.086,0.09,0.241
"P11","A Sergio Massa",0.348,0.324,0.141,0.287
"P11","A algún candidato del peronismo",0.129,0.084,0.11,0.151
"P11","A algún candidato del kirchnerismo",0.358,0.506,0.659,0.321
"P12","A Alberto Fernández",0.074,0.046,0.048,0.04
"P12","A Sergio Massa",0.171,0.14,0.062,0.159
"P12","A algún candidato del peronismo",0.102,0.131,0.075,0.101
"P12","A Cristina Fernández de Kirchner",0.653,0.683,0.815,0.7
"P13","A Horacio Rodriguez Larreta",0.379,0.268,0.17,0.486
"P13","A Mauricio Macri",0.125,0.291,0.396,0.324
"P13","A Patricia Bullrich",0.342,0.406,0.417,0.13
"P13","A Facundo Manes",0.122,0.022,0.012,0.038
"P13","A Gerardo Morales",0.032,0.013,0.005,0.022
"P14","Seguro lo votaria",0.235,0.103,0.123,0.156
"P14","Quizás lo votaría",0.376,0.36,0.322,0.489
"P14","Nunca lo votaría",0.389,0.537,0.555,0.355
"P15","Lo votaría",0.217,0.325,0.283,0.341
"P15","Puede que lo vote",0.059,0.068,0.035,0.094
"P15","Nunca lo votaría",0.638,0.546,0.657,0.412
