"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.257,0.172,0.263,0.073
"P09","Casi siempre",0.376,0.343,0.364,0.498
"P09","Casi nunca",0.286,0.354,0.28,0.292
"P09","Nunca, pero esta es una excepción",0.081,0.131,0.093,0.137
"P10","Positiva",0.537,0.421,0.455,0.498
"P10","Neutra",0.315,0.448,0.405,0.415
"P10","Negativa",0.105,0.117,0.124,0.023
"P10","No sabe",0.043,0.014,0.016,0.064
"P11","Positiva",0.684,0.647,0.565,0.597
"P11","Neutra",0.179,0.259,0.297,0.371
"P11","Negativa",0.134,0.073,0.136,0.017
"P11","No sabe",0.003,0.021,0.002,0.015
"P12","Muy de acuerdo",0.147,0.201,0.072,0.104
"P12","De acuerdo",0.19,0.167,0.124,0.294
"P12","Ni de acuerdo ni en desacuerdo",0.135,0.177,0.227,0.235
"P12","En desacuerdo",0.237,0.145,0.179,0.148
"P12","Muy en desacuerdo",0.158,0.116,0.223,0.08
"P12","No sabe",0.133,0.194,0.175,0.139
"P15","Muy de acuerdo",0.782,0.647,0.486,0.416
"P15","De acuerdo",0.064,0.111,0.206,0.275
"P15","Ni de acuerdo ni en desacuerdo",0.105,0.18,0.185,0.239
"P15","En desacuerdo",0.045,0.036,0.093,0.042
"P15","Muy en desacuerdo",0.002,0.01,0.021,0
"P15","No sabe",0.002,0.016,0.009,0.028
"P16","Al gobierno provincial que se fue",0.62,0.675,0.588,0.52
"P16","Al gobierno provincial vigente",0.052,0.038,0.07,0.066
"P16","Al gobierno nacional que se fue",0.286,0.227,0.061,0.283
"P16","Al gobierno nacional que vigente",0,0.028,0.197,0.05
"P16","No sabe",0.042,0.032,0.084,0.081
"P17","Muy de acuerdo",0.848,0.672,0.559,0.611
"P17","De acuerdo",0.096,0.174,0.153,0.287
"P17","Ni de acuerdo ni en desacuerdo",0.032,0.125,0.191,0.097
"P17","En desacuerdo",0.005,0.018,0.083,0.005
"P17","Muy en desacuerdo",0.016,0.003,0.007,0
"P17","No sabe",0.003,0.008,0.007,0
"P18","Si",0.693,0.703,0.656,0.661
"P18","No",0.171,0.102,0.171,0.192
"P18","No sabe",0.136,0.195,0.173,0.147
"P19","Si",0.558,0.496,0.451,0.466
"P19","No",0.244,0.155,0.265,0.056
"P19","No sabe",0.198,0.349,0.284,0.478
"P22","Muy de acuerdo",0.79,0.383,0.069,0.264
"P22","De acuerdo",0.143,0.236,0.105,0.152
"P22","Ni de acuerdo ni en desacuerdo",0.036,0.211,0.067,0.247
"P22","En desacuerdo",0.022,0.089,0.315,0.127
"P22","Muy en desacuerdo",0.009,0.06,0.432,0.21
"P22","No sabe",0,0.021,0.012,0
"P23","Muy de acuerdo",0.755,0.296,0.065,0.261
"P23","De acuerdo",0.171,0.258,0.028,0.096
"P23","Ni de acuerdo ni en desacuerdo",0.046,0.222,0.096,0.295
"P23","En desacuerdo",0.018,0.121,0.269,0.111
"P23","Muy en desacuerdo",0.01,0.075,0.542,0.22
"P23","No sabe",0,0.028,0,0.017
"P24","Positiva",0.619,0.557,0.574,0.669
"P24","Neutra",0.285,0.345,0.268,0.257
"P24","Negativa",0.091,0.094,0.152,0.038
"P24","No sabe",0.005,0.004,0.006,0.036
"P25","Positiva",0.403,0.26,0.476,0.373
"P25","Neutra",0.312,0.499,0.246,0.25
"P25","Negativa",0.272,0.226,0.273,0.331
"P25","No sabe",0.013,0.015,0.005,0.046
"P26","Positiva",0.299,0.228,0.202,0.131
"P26","Neutra",0.244,0.275,0.251,0.356
"P26","Negativa",0.442,0.494,0.547,0.513
"P26","No sabe",0.015,0.003,0,0
"P27","Positiva",0.35,0.236,0.173,0.183
"P27","Neutra",0.318,0.471,0.409,0.379
"P27","Negativa",0.301,0.278,0.4,0.259
"P27","No sabe",0.031,0.015,0.018,0.179
"P28","Positiva",0.276,0.262,0.471,0.177
"P28","Neutra",0.22,0.334,0.223,0.268
"P28","Negativa",0.5,0.392,0.303,0.45
"P28","No sabe",0.004,0.012,0.003,0.105
"P29","Positiva",0.116,0.178,0.71,0.294
"P29","Neutra",0.05,0.104,0.064,0.038
"P29","Negativa",0.801,0.718,0.226,0.656
"P29","No sabe",0.033,0,0,0.012
"P30","Positiva",0.647,0.288,0.075,0.347
"P30","Neutra",0.205,0.263,0.069,0.188
"P30","Negativa",0.148,0.436,0.842,0.465
"P30","No sabe",0,0.013,0.014,0
"P31","Positiva",0.139,0.149,0.586,0.352
"P31","Neutra",0.058,0.245,0.186,0.189
"P31","Negativa",0.794,0.593,0.227,0.454
"P31","No sabe",0.009,0.013,0.001,0.005
"P32","Positiva",0.904,0.578,0.121,0.464
"P32","Neutra",0.042,0.204,0.075,0.231
"P32","Negativa",0.054,0.205,0.798,0.294
"P32","No sabe",0,0.013,0.006,0.011
"P33","Positiva",0.875,0.56,0.105,0.443
"P33","Neutra",0.114,0.248,0.083,0.191
"P33","Negativa",0.011,0.192,0.809,0.355
"P33","No sabe",0,0,0.003,0.011
"P34","Positiva",0.812,0.367,0.083,0.219
"P34","Neutra",0.166,0.49,0.096,0.42
"P34","Negativa",0.018,0.114,0.81,0.295
"P34","No sabe",0.004,0.029,0.011,0.066
"P35","Positiva",0.939,0.613,0.099,0.351
"P35","Neutra",0.042,0.27,0.084,0.303
"P35","Negativa",0.019,0.111,0.81,0.202
"P35","No sabe",0,0.006,0.007,0.144
"P36","Positiva",0.66,0.287,0.077,0.292
"P36","Neutra",0.287,0.636,0.246,0.388
"P36","Negativa",0.053,0.077,0.673,0.18
"P36","No sabe",0,0,0.004,0.14
"P37","Positiva",0.818,0.167,0.007,0.146
"P37","Neutra",0.132,0.634,0.07,0.317
"P37","Negativa",0.046,0.198,0.916,0.315
"P37","No sabe",0.004,0.001,0.007,0.222
