"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.247,0.214,0.178,0
"P09","Casi siempre",0.342,0.379,0.369,0.456
"P09","Casi nunca",0.288,0.355,0.3,0.427
"P09","Nunca, pero esta es una excepción",0.123,0.052,0.153,0.117
"P10","Positiva",0.54,0.513,0.346,0.49
"P10","Neutra",0.371,0.409,0.432,0.45
"P10","Negativa",0.073,0.045,0.201,0.03
"P10","No sabe",0.016,0.033,0.021,0.03
"P11","Positiva",0.67,0.667,0.576,0.57
"P11","Neutra",0.24,0.279,0.256,0.378
"P11","Negativa",0.067,0.051,0.161,0.03
"P11","No sabe",0.023,0.003,0.007,0.022
"P12","Muy de acuerdo",0.141,0.125,0.15,0.17
"P12","De acuerdo",0.124,0.174,0.21,0.082
"P12","Ni de acuerdo ni en desacuerdo",0.151,0.198,0.211,0.082
"P12","En desacuerdo",0.21,0.171,0.148,0.272
"P12","Muy en desacuerdo",0.181,0.158,0.134,0.092
"P12","No sabe",0.193,0.174,0.147,0.302
"P15","Muy de acuerdo",0.531,0.584,0.67,0.446
"P15","De acuerdo",0.168,0.151,0.105,0.081
"P15","Ni de acuerdo ni en desacuerdo",0.237,0.157,0.12,0.201
"P15","En desacuerdo",0.038,0.072,0.096,0.118
"P15","Muy en desacuerdo",0.016,0.009,0.007,0.022
"P15","No sabe",0.01,0.027,0.002,0.132
"P16","Al gobierno provincial que se fue",0.628,0.631,0.64,0.18
"P16","Al gobierno provincial vigente",0.076,0.036,0.039,0.155
"P16","Al gobierno nacional que se fue",0.115,0.185,0.26,0.399
"P16","Al gobierno nacional que vigente",0.122,0.065,0.032,0.242
"P16","No sabe",0.059,0.083,0.029,0.024
"P17","Muy de acuerdo",0.591,0.585,0.777,0.526
"P17","De acuerdo",0.18,0.223,0.096,0.088
"P17","Ni de acuerdo ni en desacuerdo",0.169,0.148,0.062,0.238
"P17","En desacuerdo",0.038,0.013,0.038,0.124
"P17","Muy en desacuerdo",0.007,0.003,0.024,0
"P17","No sabe",0.015,0.028,0.003,0.024
"P18","Si",0.752,0.694,0.601,0.607
"P18","No",0.112,0.099,0.196,0
"P18","No sabe",0.136,0.207,0.203,0.393
"P19","Si",0.594,0.553,0.356,0.55
"P19","No",0.186,0.104,0.275,0.118
"P19","No sabe",0.22,0.343,0.369,0.332
"P22","Muy de acuerdo",0.239,0.321,0.481,0.412
"P22","De acuerdo",0.166,0.157,0.183,0.183
"P22","Ni de acuerdo ni en desacuerdo",0.133,0.17,0.146,0.178
"P22","En desacuerdo",0.191,0.156,0.097,0.076
"P22","Muy en desacuerdo",0.256,0.192,0.077,0.151
"P22","No sabe",0.015,0.004,0.016,0
"P23","Muy de acuerdo",0.22,0.214,0.466,0.272
"P23","De acuerdo",0.1,0.251,0.152,0.164
"P23","Ni de acuerdo ni en desacuerdo",0.156,0.177,0.15,0.206
"P23","En desacuerdo",0.175,0.122,0.129,0.056
"P23","Muy en desacuerdo",0.326,0.229,0.091,0.17
"P23","No sabe",0.023,0.007,0.012,0.132
"P24","Positiva",0.687,0.586,0.495,0.416
"P24","Neutra",0.24,0.358,0.329,0.358
"P24","Negativa",0.068,0.052,0.174,0
"P24","No sabe",0.005,0.004,0.002,0.226
"P25","Positiva",0.568,0.386,0.193,0.36
"P25","Neutra",0.304,0.496,0.339,0.31
"P25","Negativa",0.108,0.116,0.457,0.218
"P25","No sabe",0.02,0.002,0.011,0.112
"P26","Positiva",0.367,0.265,0.106,0.049
"P26","Neutra",0.265,0.349,0.193,0.602
"P26","Negativa",0.368,0.384,0.693,0.184
"P26","No sabe",0,0.002,0.008,0.165
"P27","Positiva",0.375,0.238,0.137,0.02
"P27","Neutra",0.436,0.576,0.297,0.168
"P27","Negativa",0.168,0.158,0.553,0.078
"P27","No sabe",0.021,0.028,0.013,0.734
"P29","Positiva",0.604,0.307,0.126,0.14
"P29","Neutra",0.114,0.158,0.009,0
"P29","Negativa",0.281,0.535,0.847,0.86
"P29","No sabe",0.001,0,0.018,0
"P30","Positiva",0.263,0.226,0.379,0.317
"P30","Neutra",0.145,0.238,0.199,0.147
"P30","Negativa",0.562,0.536,0.422,0.536
"P30","No sabe",0.03,0,0,0
"P31","Positiva",0.477,0.271,0.151,0.22
"P31","Neutra",0.255,0.246,0.086,0.004
"P31","Negativa",0.25,0.482,0.757,0.776
"P31","No sabe",0.018,0.001,0.006,0
"P32","Positiva",0.368,0.466,0.629,0.597
"P32","Neutra",0.113,0.16,0.147,0.151
"P32","Negativa",0.496,0.374,0.222,0.252
"P32","No sabe",0.023,0,0.002,0
"P33","Positiva",0.3,0.461,0.637,0.624
"P33","Neutra",0.174,0.176,0.166,0.03
"P33","Negativa",0.521,0.363,0.197,0.346
"P33","No sabe",0.005,0,0,0
"P34","Positiva",0.274,0.297,0.487,0.337
"P34","Neutra",0.252,0.402,0.277,0.231
"P34","Negativa",0.451,0.292,0.215,0.29
"P34","No sabe",0.023,0.009,0.021,0.142
"P35","Positiva",0.341,0.497,0.653,0.426
"P35","Neutra",0.179,0.214,0.134,0.31
"P35","Negativa",0.454,0.273,0.211,0.173
"P35","No sabe",0.026,0.016,0.002,0.091
"P36","Positiva",0.258,0.238,0.386,0.355
"P36","Neutra",0.39,0.526,0.398,0.415
"P36","Negativa",0.336,0.224,0.215,0.087
"P36","No sabe",0.016,0.012,0.001,0.143
"P37","Positiva",0.215,0.204,0.328,0.176
"P37","Neutra",0.243,0.4,0.38,0.286
"P37","Negativa",0.53,0.379,0.283,0.109
"P37","No sabe",0.012,0.017,0.009,0.429
"P38","Positiva",0.179,0.169,0.268,0.064
"P38","Neutra",0.35,0.526,0.431,0.384
"P38","Negativa",0.437,0.245,0.231,0.059
"P38","No sabe",0.034,0.06,0.07,0.493
