"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.2,0.147,0.248,0
"P09","Casi siempre",0.355,0.407,0.375,0.175
"P09","Casi nunca",0.313,0.382,0.279,0.825
"P09","Nunca, pero esta es una excepción",0.132,0.064,0.098,0
"P10","Positiva",0.494,0.37,0.453,0.13
"P10","Neutra",0.368,0.549,0.401,0.782
"P10","Negativa",0.112,0.064,0.126,0
"P10","No sabe",0.026,0.017,0.02,0.088
"P11","Positiva",0.7,0.551,0.568,0.218
"P11","Neutra",0.194,0.395,0.306,0.087
"P11","Negativa",0.102,0.049,0.118,0
"P11","No sabe",0.004,0.005,0.008,0.695
"P12","Muy de acuerdo",0.142,0.114,0.154,0.087
"P12","De acuerdo",0.184,0.203,0.132,0
"P12","Ni de acuerdo ni en desacuerdo",0.137,0.366,0.191,0.088
"P12","En desacuerdo",0.217,0.095,0.154,0.13
"P12","Muy en desacuerdo",0.145,0.109,0.173,0.695
"P12","No sabe",0.175,0.113,0.196,0
"P15","Muy de acuerdo",0.696,0.572,0.49,0.305
"P15","De acuerdo",0.127,0.074,0.186,0
"P15","Ni de acuerdo ni en desacuerdo",0.1,0.24,0.224,0.695
"P15","En desacuerdo",0.061,0.092,0.064,0
"P15","Muy en desacuerdo",0.002,0.011,0.022,0
"P15","No sabe",0.014,0.011,0.014,0
"P16","Al gobierno provincial que se fue",0.647,0.555,0.617,0.912
"P16","Al gobierno provincial vigente",0.04,0.076,0.058,0
"P16","Al gobierno nacional que se fue",0.29,0.259,0.04,0
"P16","Al gobierno nacional que vigente",0.001,0.042,0.191,0
"P16","No sabe",0.022,0.068,0.094,0.088
"P17","Muy de acuerdo",0.792,0.595,0.508,0.912
"P17","De acuerdo",0.121,0.19,0.201,0.088
"P17","Ni de acuerdo ni en desacuerdo",0.061,0.144,0.205,0
"P17","En desacuerdo",0.016,0,0.071,0
"P17","Muy en desacuerdo",0.009,0,0.006,0
"P17","No sabe",0.001,0.071,0.009,0
"P18","Si",0.728,0.508,0.67,1
"P18","No",0.154,0.168,0.112,0
"P18","No sabe",0.118,0.324,0.218,0
"P19","Si",0.526,0.327,0.5,0.913
"P19","No",0.212,0.161,0.197,0
"P19","No sabe",0.262,0.512,0.303,0.087
"P22","Muy de acuerdo",0.63,0.081,0.08,0.695
"P22","De acuerdo",0.261,0.178,0.045,0
"P22","Ni de acuerdo ni en desacuerdo",0.082,0.548,0.071,0
"P22","En desacuerdo",0.015,0.153,0.325,0.175
"P22","Muy en desacuerdo",0.009,0,0.465,0.13
"P22","No sabe",0.003,0.04,0.014,0
"P23","Muy de acuerdo",0.564,0.042,0.08,0
"P23","De acuerdo",0.259,0.165,0.03,0
"P23","Ni de acuerdo ni en desacuerdo",0.147,0.494,0.035,0
"P23","En desacuerdo",0.012,0.234,0.289,0.175
"P23","Muy en desacuerdo",0.014,0.013,0.563,0.13
"P23","No sabe",0.004,0.052,0.003,0.695
"P24","Positiva",0.618,0.417,0.578,0.913
"P24","Neutra",0.271,0.515,0.289,0.087
"P24","Negativa",0.103,0.066,0.127,0
"P24","No sabe",0.008,0.002,0.006,0
"P25","Positiva",0.348,0.264,0.448,0.218
"P25","Neutra",0.376,0.434,0.32,0.695
