"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.26,0.148,0.236,0.113
"P09","Casi siempre",0.341,0.342,0.395,0.403
"P09","Casi nunca",0.32,0.353,0.282,0.364
"P09","Nunca, pero esta es una excepción",0.079,0.157,0.087,0.12
"P10","Positiva",0.538,0.429,0.449,0.302
"P10","Neutra",0.335,0.465,0.391,0.497
"P10","Negativa",0.098,0.086,0.143,0.047
"P10","No sabe",0.029,0.02,0.017,0.154
"P11","Positiva",0.684,0.653,0.577,0.512
"P11","Neutra",0.219,0.241,0.296,0.394
"P11","Negativa",0.094,0.083,0.123,0.025
"P11","No sabe",0.003,0.023,0.004,0.069
"P12","Muy de acuerdo",0.14,0.182,0.117,0.058
"P12","De acuerdo",0.192,0.166,0.145,0.255
"P12","Ni de acuerdo ni en desacuerdo",0.145,0.206,0.201,0.061
"P12","En desacuerdo",0.225,0.129,0.179,0.275
"P12","Muy en desacuerdo",0.143,0.145,0.178,0.169
"P12","No sabe",0.155,0.172,0.18,0.182
"P15","Muy de acuerdo",0.762,0.601,0.518,0.606
"P15","De acuerdo",0.08,0.136,0.178,0.181
"P15","Ni de acuerdo ni en desacuerdo",0.073,0.225,0.188,0.114
"P15","En desacuerdo",0.078,0.014,0.083,0.099
"P15","Muy en desacuerdo",0.002,0.011,0.017,0
"P15","No sabe",0.005,0.013,0.016,0
"P16","Al gobierno provincial que se fue",0.613,0.668,0.608,0.56
"P16","Al gobierno provincial vigente",0.039,0.046,0.068,0
"P16","Al gobierno nacional que se fue",0.308,0.246,0.069,0.197
"P16","Al gobierno nacional que vigente",0.002,0.015,0.173,0.099
"P16","No sabe",0.038,0.025,0.082,0.144
"P17","Muy de acuerdo",0.832,0.669,0.568,0.72
"P17","De acuerdo",0.103,0.154,0.199,0.126
"P17","Ni de acuerdo ni en desacuerdo",0.03,0.145,0.165,0.137
"P17","En desacuerdo",0.013,0.025,0.055,0
"P17","Muy en desacuerdo",0.013,0.003,0.007,0
"P17","No sabe",0.009,0.004,0.006,0.017
"P18","Si",0.717,0.679,0.672,0.61
"P18","No",0.162,0.124,0.151,0.018
"P18","No sabe",0.121,0.197,0.177,0.372
"P19","Si",0.568,0.473,0.47,0.444
"P19","No",0.226,0.139,0.237,0.139
"P19","No sabe",0.206,0.388,0.293,0.417
"P22","Muy de acuerdo",0.789,0.391,0.08,0.187
"P22","De acuerdo",0.176,0.289,0.066,0.17
"P22","Ni de acuerdo ni en desacuerdo",0.028,0.231,0.112,0.27
"P22","En desacuerdo",0.005,0.046,0.32,0.257
"P22","Muy en desacuerdo",0.002,0.017,0.413,0.116
"P22","No sabe",0,0.026,0.009,0
"P23","Muy de acuerdo",0.746,0.307,0.064,0.165
"P23","De acuerdo",0.18,0.286,0.038,0.17
"P23","Ni de acuerdo ni en desacuerdo",0.063,0.271,0.093,0.421
"P23","En desacuerdo",0.003,0.075,0.299,0.086
"P23","Muy en desacuerdo",0.002,0.032,0.504,0.116
"P23","No sabe",0.006,0.029,0.002,0.042
"P24","Positiva",0.59,0.591,0.58,0.397
"P24","Neutra",0.316,0.312,0.281,0.444
"P24","Negativa",0.091,0.092,0.134,0.023
"P24","No sabe",0.003,0.005,0.005,0.136
"P25","Positiva",0.37,0.262,0.453,0.352
"P25","Neutra",0.351,0.471,0.288,0.344
"P25","Negativa",0.272,0.245,0.255,0.168
"P25","No sabe",0.007,0.022,0.004,0.136
"P26","Positiva",0.293,0.209,0.215,0.043
"P26","Neutra",0.263,0.273,0.239,0.703
"P26","Negativa",0.44,0.509,0.546,0.254
"P26","No sabe",0.004,0.009,0,0
"P27","Positiva",0.319,0.239,0.191,0.109
"P27","Neutra",0.366,0.409,0.455,0.404
"P27","Negativa",0.29,0.338,0.323,0.157
"P27","No sabe",0.025,0.014,0.031,0.33
"P28","Positiva",0.272,0.23,0.442,0.215
"P28","Neutra",0.218,0.32,0.267,0.267
"P28","Negativa",0.501,0.439,0.287,0.201
"P28","No sabe",0.009,0.011,0.004,0.317
"P29","Positiva",0.115,0.094,0.679,0.376
"P29","Neutra",0.05,0.117,0.061,0
"P29","Negativa",0.808,0.789,0.259,0.606
"P29","No sabe",0.027,0,0.001,0.018
"P30","Positiva",0.683,0.303,0.06,0.249
"P30","Neutra",0.196,0.329,0.054,0.237
"P30","Negativa",0.121,0.351,0.878,0.454
"P30","No sabe",0,0.017,0.008,0.06
"P31","Positiva",0.117,0.113,0.563,0.212
"P31","Neutra",0.059,0.223,0.238,0.077
"P31","Negativa",0.817,0.647,0.197,0.711
"P31","No sabe",0.007,0.017,0.002,0
"P32","Positiva",0.917,0.622,0.131,0.38
"P32","Neutra",0.046,0.231,0.095,0.382
"P32","Negativa",0.037,0.13,0.772,0.139
"P32","No sabe",0,0.017,0.002,0.099
"P33","Positiva",0.825,0.655,0.111,0.401
"P33","Neutra",0.145,0.274,0.092,0.109
"P33","Negativa",0.03,0.071,0.797,0.391
"P33","No sabe",0,0,0,0.099
"P34","Positiva",0.792,0.388,0.07,0.153
"P34","Neutra",0.202,0.537,0.158,0.453
"P34","Negativa",0.006,0.056,0.747,0.144
"P34","No sabe",0,0.019,0.025,0.25
"P35","Positiva",0.912,0.652,0.133,0.316
"P35","Neutra",0.082,0.291,0.115,0.222
"P35","Negativa",0.006,0.048,0.739,0.099
"P35","No sabe",0,0.009,0.013,0.363
"P36","Positiva",0.63,0.296,0.104,0.111
"P36","Neutra",0.308,0.674,0.296,0.451
"P36","Negativa",0.062,0.03,0.59,0.06
"P36","No sabe",0,0,0.01,0.378
"P38","Positiva",0.674,0.082,0.025,0.051
"P38","Neutra",0.282,0.8,0.219,0.024
"P38","Negativa",0.009,0.061,0.706,0.117
"P38","No sabe",0.035,0.057,0.05,0.808
