"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.084,0.097,0.138,0.343,0.613,0.085
"P07","De Cambiemos",0.636,0.404,0.262,0.242,0.094,0.326
"P07","De los Liberales libertarios",0.219,0.33,0.189,0.173,0.106,0.056
"P07","De la Izquierda",0.01,0.011,0.038,0.044,0.066,0.068
"P07","Otros",0.022,0.071,0.14,0.106,0.059,0.13
"P07","No sabe",0.029,0.087,0.233,0.092,0.062,0.335
"P08","A Alberto Fernández",0.362,0.228,0.117,0.127,0.108,0
"P08","A Sergio Massa",0.118,0.48,0.209,0.18,0.19,1
"P08","A algún candidato del peronismo",0.508,0.138,0.528,0.256,0.202,0
"P08","A algún candidato del kirchnerismo",0.012,0.154,0.146,0.437,0.5,0
"P09","A Alberto Fernández",0.097,0.417,0.129,0.113,0.034,0
"P09","A Sergio Massa",0.062,0.137,0.112,0.158,0.113,0
"P09","A algún candidato del peronismo",0.542,0.24,0.19,0.156,0.161,0
"P09","A Cristina Fernández de Kirchner",0.299,0.206,0.569,0.573,0.692,1
"P10","A Horacio Rodriguez Larreta",0.138,0.23,0.271,0.433,0.293,0.571
"P10","A Mauricio Macri",0.263,0.296,0.481,0.212,0.349,0.339
"P10","A Patricia Bullrich",0.587,0.33,0.137,0.208,0.225,0.05
"P10","A Facundo Manes",0.002,0.042,0.067,0.094,0.103,0.04
"P10","A Gerardo Morales",0.01,0.102,0.044,0.053,0.03,0
"P11","A Juntos por el Cambio",0.615,0.393,0.16,0.119,0.103,0.197
"P11","Al Frente de Todos",0.066,0.081,0.092,0.178,0.29,0
"P11","A Hacemos por Córdoba",0.165,0.132,0.319,0.354,0.348,0.319
"P11","A los liberales libertarios de Milei",0.085,0.215,0.223,0.117,0.065,0.072
"P11","A Encuentro Vecinal Córdoba",0.022,0.054,0.021,0.077,0.031,0.021
"P11","Al Frente de Izquierda",0.003,0.039,0.048,0.052,0.101,0.017
"P11","No sabe",0.044,0.086,0.137,0.103,0.062,0.374
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.633,0.535,0.526,0.486,0.716,0.685
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.313,0.41,0.295,0.27,0.113,0.142
