"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.212,0.154,0.256,0.265,0.416,0.287
"P07","De Cambiemos",0.458,0.501,0.349,0.37,0.211,0.247
"P07","De los Liberales libertarios",0.18,0.126,0.204,0.256,0.194,0.148
"P07","De la Izquierda",0.04,0.029,0.023,0.018,0.087,0.035
"P07","Otros",0.047,0.081,0.061,0.058,0.048,0.108
"P07","No sabe",0.063,0.109,0.107,0.033,0.044,0.175
"P08","A Alberto Fernández",0.152,0.223,0.144,0.196,0.08,0.135
"P08","A Sergio Massa",0.27,0.345,0.163,0.193,0.188,0.066
"P08","A algún candidato del peronismo",0.464,0.223,0.304,0.132,0.183,0.375
"P08","A algún candidato del kirchnerismo",0.114,0.209,0.389,0.479,0.549,0.424
"P09","A Alberto Fernández",0.152,0.417,0.052,0.06,0.024,0.051
"P09","A Sergio Massa",0.195,0.105,0.102,0.058,0.106,0.067
"P09","A algún candidato del peronismo",0.466,0.211,0.27,0.092,0.052,0.354
"P09","A Cristina Fernández de Kirchner",0.187,0.267,0.576,0.79,0.818,0.528
"P10","A Horacio Rodriguez Larreta",0.197,0.212,0.251,0.157,0.114,0.284
"P10","A Mauricio Macri",0.221,0.34,0.299,0.227,0.313,0.379
"P10","A Patricia Bullrich",0.418,0.338,0.399,0.518,0.573,0.316
"P10","A Facundo Manes",0.13,0.066,0.017,0.016,0,0
"P10","A Gerardo Morales",0.034,0.044,0.034,0.082,0,0.021
"P11","A Juntos por el Cambio",0.51,0.398,0.35,0.304,0.15,0.153
"P11","Al Frente de Todos",0.091,0.151,0.134,0.174,0.238,0.047
"P11","A Hacemos por Córdoba",0.176,0.218,0.266,0.17,0.27,0.412
"P11","A los liberales libertarios de Milei",0.093,0.059,0.105,0.152,0.174,0.129
"P11","A Encuentro Vecinal Córdoba",0.021,0.037,0.028,0.079,0.013,0.068
"P11","Al Frente de Izquierda",0.034,0.019,0.052,0.04,0.11,0.018
"P11","No sabe",0.075,0.118,0.065,0.081,0.045,0.173
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.742,0.591,0.617,0.573,0.512,0.542
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.185,0.349,0.28,0.36,0.399,0.287
"P12","No sabe",0.073,0.06,0.103,0.067,0.089,0.171
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.584,0.4,0.364,0.365,0.168,0.23
"P13","A Martín Llaryora por Hacemos por Córdoba",0.21,0.327,0.357,0.245,0.283,0.488
"P13","Al candidato del Frente de Todos",0.033,0.042,0.078,0.106,0.219,0.023
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.014,0.048,0.091,0.099,0.148,0.047
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.077,0.039,0.036,0.045,0.021,0.064
"P13","Al candidato del Frente de Izquierda",0.034,0.011,0.013,0.064,0.078,0.023
"P13","Votaría en blanco",0.009,0.06,0.016,0.032,0.034,0.021
"P13","No sabe",0.039,0.073,0.045,0.044,0.049,0.104
"P15","A Luis Juez por Juntos por el Cambio",0.483,0.438,0.358,0.304,0.172,0.293
"P15","A Martín Llaryora por Hacemos por Córdoba",0.263,0.334,0.36,0.327,0.315,0.458
"P15","Al candidato del Frente de Todos",0.022,0.041,0.072,0.096,0.174,0.027
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.07,0.048,0.101,0.095,0.178,0.047
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.073,0.06,0.042,0.029,0.027,0.034
"P15","Al candidato del Frente de Izquierda",0.023,0.007,0.014,0.064,0.077,0.018
"P15","Votaría en blanco",0.016,0.017,0.012,0.021,0.022,0.027
"P15","No sabe",0.05,0.055,0.041,0.064,0.035,0.096
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.573,0.47,0.406,0.378,0.19,0.271
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.181,0.298,0.29,0.216,0.263,0.41
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.033,0.043,0.077,0.101,0.192,0.039
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.051,0.07,0.094,0.096,0.179,0.045
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.066,0.041,0.036,0.061,0.023,0.065
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.032,0.007,0.011,0.033,0.09,0.02
"P17","Votaría en blanco",0.007,0.01,0.023,0.07,0.014,0.028
"P17","No sabe",0.057,0.061,0.063,0.045,0.049,0.122
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.566,0.49,0.344,0.328,0.13,0.296
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.194,0.266,0.323,0.217,0.277,0.401
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.04,0.047,0.074,0.101,0.204,0.059
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.062,0.032,0.117,0.101,0.184,0.05
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.05,0.038,0.036,0.07,0.027,0.021
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.02,0.011,0.015,0.045,0.091,0.02
"P18","Votaría en blanco",0.012,0.035,0.011,0.044,0.028,0.041
"P18","No sabe",0.056,0.081,0.08,0.094,0.059,0.112
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.564,0.512,0.357,0.341,0.159,0.313
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.213,0.226,0.323,0.21,0.29,0.4
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.04,0.053,0.056,0.123,0.2,0.037
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.06,0.075,0.131,0.087,0.165,0.06
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.044,0.042,0.036,0.062,0.024,0.008
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.013,0.011,0.011,0.037,0.09,0.02
"P19","Votaría en blanco",0.015,0.017,0.016,0.068,0.031,0.043
"P19","No sabe",0.051,0.064,0.07,0.072,0.041,0.119
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.551,0.51,0.343,0.374,0.142,0.251
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.213,0.244,0.328,0.186,0.306,0.426
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.033,0.047,0.054,0.105,0.192,0.034
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.059,0.038,0.129,0.101,0.165,0.06
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.065,0.032,0.032,0.066,0.021,0.014
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.017,0.008,0.011,0.037,0.086,0.012
"P20","Votaría en blanco",0.009,0.039,0.02,0.054,0.045,0.035
"P20","No sabe",0.053,0.082,0.083,0.077,0.043,0.168
"P21","Lo votaría",0.544,0.441,0.296,0.317,0.172,0.195
"P21","Puede que lo vote",0.228,0.293,0.279,0.152,0.125,0.185
