"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.108,0.08,0.263,0.41,0.432,0.282
"P07","De Cambiemos",0.519,0.546,0.369,0.28,0.14,0.148
"P07","De los Liberales libertarios",0.242,0.219,0.149,0.164,0.239,0.211
"P07","De la Izquierda",0.049,0.02,0.032,0.007,0.077,0.025
"P07","Otros",0.039,0.042,0.097,0.05,0.051,0.126
"P07","No sabe",0.043,0.093,0.09,0.089,0.061,0.208
"P08","A Alberto Fernández",0.141,0.339,0.164,0.163,0.078,0.07
"P08","A Sergio Massa",0.194,0.457,0.245,0.235,0.128,0.089
"P08","A algún candidato del peronismo",0.665,0.113,0.347,0.099,0.203,0.476
"P08","A algún candidato del kirchnerismo",0,0.091,0.244,0.503,0.591,0.365
"P09","A Alberto Fernández",0.115,0.513,0.089,0.064,0.027,0
"P09","A Sergio Massa",0.036,0.078,0.203,0.159,0.037,0
"P09","A algún candidato del peronismo",0.665,0.257,0.243,0.079,0.138,0.416
"P09","A Cristina Fernández de Kirchner",0.184,0.152,0.465,0.698,0.798,0.584
"P10","A Horacio Rodriguez Larreta",0.308,0.159,0.2,0.127,0.347,0.473
"P10","A Mauricio Macri",0.242,0.255,0.316,0.363,0.281,0.392
"P10","A Patricia Bullrich",0.347,0.502,0.42,0.471,0.283,0.135
"P10","A Facundo Manes",0.059,0.038,0.015,0.025,0.089,0
"P10","A Gerardo Morales",0.044,0.046,0.049,0.014,0,0
"P11","A Juntos por el Cambio",0.549,0.519,0.28,0.233,0.16,0.1
"P11","Al Frente de Todos",0.122,0.082,0.118,0.196,0.267,0.037
"P11","A Hacemos por Córdoba",0.129,0.178,0.31,0.285,0.24,0.384
"P11","A los liberales libertarios de Milei",0.089,0.091,0.112,0.111,0.163,0.22
"P11","A Encuentro Vecinal Córdoba",0.045,0.045,0.036,0.024,0.023,0.069
"P11","Al Frente de Izquierda",0.025,0.014,0.067,0.036,0.083,0.026
"P11","No sabe",0.041,0.071,0.077,0.115,0.064,0.164
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.72,0.615,0.471,0.636,0.708,0.755
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.213,0.333,0.36,0.305,0.253,0.2
"P12","No sabe",0.067,0.052,0.169,0.059,0.039,0.045
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.657,0.574,0.293,0.26,0.17,0.124
"P13","A Martín Llaryora por Hacemos por Córdoba",0.17,0.181,0.392,0.375,0.283,0.544
"P13","Al candidato del Frente de Todos",0.024,0.017,0.081,0.149,0.207,0.017
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.03,0.065,0.099,0.081,0.157,0.112
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.051,0.073,0.029,0.045,0.017,0.064
"P13","Al candidato del Frente de Izquierda",0.019,0.012,0.027,0.024,0.077,0.018
"P13","Votaría en blanco",0.016,0.042,0.016,0.032,0.028,0.017
"P13","No sabe",0.033,0.036,0.063,0.034,0.061,0.104
