var,categoria,Lo votaría,Puede que lo vote,Nunca lo votaría,No sabe
P07,Del Frente de Todos y el peronismo,0.13,0.144,0.447,0.0
P07,De Cambiemos,0.576,0.475,0.167,0.287
P07,De los Liberales libertarios,0.183,0.22,0.171,0.428
P07,De la Izquierda,0.02,0.022,0.047,0.057
P07,Otros,0.026,0.059,0.088,0.036
P07,No sabe,0.065,0.08,0.08,0.192
P11,A Juntos por el Cambio,0.603,0.449,0.141,0.128
P11,Al Frente de Todos,0.13,0.066,0.187,0.052
P11,A Hacemos por Córdoba,0.139,0.189,0.359,0.488
P11,A los liberales libertarios de Milei,0.073,0.12,0.098,0.047
P11,A Encuentro Vecinal Córdoba,0.012,0.021,0.056,0.036
P11,Al Frente de Izquierda,0.016,0.05,0.063,0.057
P11,No sabe,0.027,0.105,0.096,0.192
P42,A Rodrigo De Loredo por Juntos por el Cambio,0.692,0.572,0.187,0.172
P42,A Daniel Passerini por Hacemos por Cordoba,0.171,0.156,0.423,0.336
P42,Al candidato del frente de todos,0.026,0.099,0.166,0.019
P42,Al candidato de los liberales libertarios con el apoyo de Javier Milei,0.023,0.048,0.061,0.0
P42,A  Juan Pablo Quinteros por Encuentro Vecinal,0.012,0.088,0.051,0.0
P42,Al candidato del frente de izquierda,0.016,0.004,0.044,0.032
P42,Votaría en blanco,0.014,0.002,0.023,0.0
P42,No sabe,0.046,0.031,0.045,0.441
P44,A Luis Juez por Juntos por el Cambio,0.716,0.431,0.095,0.136
P44,A Daniel Passerini por Hacemos por Cordoba,0.223,0.217,0.422,0.336
P44,Al candidato del frente de todos,0.009,0.052,0.133,0.0
P44,Al candidato de los liberales libertarios con el apoyo de Javier Milei,0.016,0.074,0.085,0.441
P44,A  Juan Pablo Quinteros por Encuentro Vecinal,0.012,0.092,0.077,0.036
P44,Al candidato del frente de izquierda,0.012,0.007,0.061,0.032
P44,Votaría en blanco,0.007,0.013,0.029,0.0
P44,No sabe,0.005,0.114,0.098,0.019
P46,Lo votaría,0.631,0.545,0.162,0.021
P46,Puede que lo vote,0.219,0.33,0.145,0.073
P46,Nunca lo votaría,0.15,0.125,0.693,0.0
P46,No sabe,0.0,0.0,0.0,0.906
P47,Lo votaría,0.334,0.155,0.343,0.0
P47,Puede que lo vote,0.106,0.297,0.183,0.0
P47,Nunca lo votaría,0.56,0.548,0.474,0.042
P47,No sabe,0.0,0.0,0.0,0.958
P49,Lo votaría,0.233,0.127,0.055,0.0
P49,Puede que lo vote,0.261,0.371,0.191,0.0
P49,Nunca lo votaría,0.496,0.476,0.742,0.0
P49,No sabe,0.01,0.026,0.012,1.0
P50,Lo votaría,0.073,0.048,0.139,0.0
P50,Puede que lo vote,0.138,0.247,0.215,0.0
P50,Nunca lo votaría,0.785,0.674,0.641,0.0
P50,No sabe,0.004,0.031,0.005,1.0
P51,Luis Juez gobernador – Rodrigo De Loredo intendente por Juntos por el Cambio,0.797,0.634,0.125,0.0
P51,Martín Llaryora gobernador – Daniel Passerini intendente por Hacemos por Córdoba,0.138,0.144,0.465,0.0
P51,A los candidatos a gobernador e intendente del Frente de Todos,0.023,0.064,0.152,0.0
P51,A los candidatos a gobernador e intendente de los liberales libertarios con el apoyo de Ja-vier Milei,0.012,0.06,0.084,0.0
P51,A Aurelio García Elorrio gobernador – Juan Pablo Quinteros intendente por Encuentro Veci-nal Córdoba,0.002,0.046,0.063,0.0
P51,A los candidatos a gobernador e intendente del Frente de Izquierda,0.013,0.011,0.04,0.0
P51,Votaría en blanco,0.007,0.002,0.025,0.0
P51,No sabe,0.008,0.039,0.046,1.0
P52,Rodrigo De Loredo gobernador – Luis Juez intendente por Juntos por el Cambio,0.711,0.528,0.102,0.0
P52,Martín Llaryora gobernador – Daniel Passerini intendente por Hacemos por Córdoba,0.13,0.156,0.457,0.0
P52,A los candidatos a gobernador e intendente del Frente de Todos,0.026,0.076,0.151,0.0
P52,A los candidatos a gobernador e intendente de los liberales libertarios con el apoyo de Ja-vier Milei,0.02,0.068,0.096,0.0
P52,A Aurelio García Elorrio gobernador – Juan Pablo Quinteros intendente por Encuentro Veci-nal Córdoba,0.04,0.071,0.061,0.0
P52,A los candidatos a gobernador e intendente del Frente de Izquierda,0.015,0.008,0.033,0.0
P52,Votaría en blanco,0.019,0.013,0.023,0.0
P52,No sabe,0.039,0.08,0.077,1.0
