"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07","Del Frente de Todos y el peronismo",0.136,0.118,0.389,0.104
"P07","De Cambiemos",0.551,0.452,0.188,0.209
"P07","De los Liberales libertarios",0.164,0.275,0.176,0.287
"P07","De la Izquierda",0.012,0.004,0.053,0.024
"P07","Otros",0.046,0.059,0.095,0.076
"P07","No sabe",0.091,0.092,0.099,0.3
"P08","A Alberto Fernández",0.113,0.267,0.137,0.239
"P08","A Sergio Massa",0.241,0.227,0.193,0.102
"P08","A algún candidato del peronismo",0.508,0.184,0.217,0.238
"P08","A algún candidato del kirchnerismo",0.138,0.322,0.453,0.421
"P09","A Alberto Fernández",0.11,0.209,0.051,0
"P09","A Sergio Massa",0.181,0.06,0.14,0
"P09","A algún candidato del peronismo",0.385,0.2,0.164,0.137
"P09","A Cristina Fernández de Kirchner",0.324,0.531,0.645,0.863
"P10","A Horacio Rodriguez Larreta",0.198,0.176,0.299,0
"P10","A Mauricio Macri",0.303,0.329,0.285,0.473
"P10","A Patricia Bullrich",0.459,0.414,0.3,0.318
"P10","A Facundo Manes",0.02,0.042,0.062,0.13
"P10","A Gerardo Morales",0.02,0.039,0.054,0.079
"P11","A Juntos por el Cambio",0.567,0.404,0.132,0.128
"P11","Al Frente de Todos",0.091,0.086,0.18,0.042
"P11","A Hacemos por Córdoba",0.119,0.202,0.355,0.188
"P11","A los liberales libertarios de Milei",0.094,0.147,0.138,0.193
"P11","A Encuentro Vecinal Córdoba",0.025,0.022,0.043,0.03
"P11","Al Frente de Izquierda",0.016,0.052,0.068,0.031
"P11","No sabe",0.088,0.087,0.084,0.388
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.464,0.866,0.686,0.498
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.495,0.114,0.074,0.18
"P12","No sabe",0.041,0.02,0.24,0.322
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.526,0.53,0.167,0.155
"P13","A Martín Llaryora por Hacemos por Córdoba",0.169,0.204,0.46,0.238
"P13","Al candidato del Frente de Todos",0.048,0.045,0.12,0.033
