var,categoria,Lo votaría,Puede que lo vote,Nunca lo votaría,No sabe
P07,Del Frente de Todos y el peronismo,0.081,0.127,0.558,0.026
P07,De Cambiemos,0.606,0.384,0.117,0.214
P07,De los Liberales libertarios,0.222,0.262,0.103,0.383
P07,De la Izquierda,0.012,0.032,0.059,0.059
P07,Otros,0.035,0.081,0.084,0.127
P07,No sabe,0.044,0.114,0.079,0.191
P11,A Juntos por el Cambio,0.661,0.293,0.076,0.168
P11,Al Frente de Todos,0.086,0.072,0.242,0.0
P11,A Hacemos por Córdoba,0.102,0.259,0.381,0.374
P11,A los liberales libertarios de Milei,0.078,0.155,0.094,0.081
P11,A Encuentro Vecinal Córdoba,0.025,0.05,0.041,0.1
P11,Al Frente de Izquierda,0.007,0.066,0.064,0.059
P11,No sabe,0.041,0.105,0.102,0.218
P42,A Rodrigo De Loredo por Juntos por el Cambio,0.855,0.343,0.053,0.153
P42,A Daniel Passerini por Hacemos por Cordoba,0.081,0.28,0.478,0.22
P42,Al candidato del frente de todos,0.029,0.074,0.201,0.021
P42,Al candidato de los liberales libertarios con el apoyo de Javier Milei,0.009,0.115,0.052,0.026
P42,A  Juan Pablo Quinteros por Encuentro Vecinal,0.015,0.074,0.057,0.0
P42,Al candidato del frente de izquierda,0.001,0.009,0.06,0.069
P42,Votaría en blanco,0.006,0.021,0.025,0.0
P42,No sabe,0.004,0.084,0.074,0.511
P44,A Luis Juez por Juntos por el Cambio,0.606,0.38,0.095,0.116
P44,A Daniel Passerini por Hacemos por Cordoba,0.156,0.297,0.452,0.22
P44,Al candidato del frente de todos,0.018,0.006,0.182,0.0
P44,Al candidato de los liberales libertarios con el apoyo de Javier Milei,0.052,0.111,0.057,0.448
P44,A  Juan Pablo Quinteros por Encuentro Vecinal,0.059,0.094,0.053,0.037
P44,Al candidato del frente de izquierda,0.005,0.03,0.06,0.069
P44,Votaría en blanco,0.023,0.015,0.031,0.0
P44,No sabe,0.081,0.067,0.07,0.11
P47,Lo votaría,0.248,0.229,0.39,0.0
P47,Puede que lo vote,0.108,0.329,0.173,0.0
P47,Nunca lo votaría,0.644,0.432,0.437,0.0
P47,No sabe,0.0,0.01,0.0,1.0
P48,Lo votaría,0.495,0.314,0.103,0.0
P48,Puede que lo vote,0.28,0.311,0.056,0.0
P48,Nunca lo votaría,0.224,0.368,0.841,0.0
P48,No sabe,0.001,0.007,0.0,1.0
P49,Lo votaría,0.162,0.183,0.048,0.0
P49,Puede que lo vote,0.256,0.305,0.208,0.0
P49,Nunca lo votaría,0.575,0.5,0.72,0.0
P49,No sabe,0.007,0.012,0.024,1.0
P50,Lo votaría,0.046,0.079,0.168,0.0
P50,Puede que lo vote,0.12,0.239,0.255,0.0
P50,Nunca lo votaría,0.832,0.67,0.56,0.0
P50,No sabe,0.002,0.012,0.017,1.0
P51,Luis Juez gobernador – Rodrigo De Loredo intendente por Juntos por el Cambio,0.779,0.427,0.051,0.0
P51,Martín Llaryora gobernador – Daniel Passerini intendente por Hacemos por Córdoba,0.103,0.289,0.523,0.0
P51,A los candidatos a gobernador e intendente del Frente de Todos,0.008,0.045,0.213,0.0
P51,A los candidatos a gobernador e intendente de los liberales libertarios con el apoyo de Ja-vier Milei,0.034,0.106,0.061,0.0
P51,A Aurelio García Elorrio gobernador – Juan Pablo Quinteros intendente por Encuentro Veci-nal Córdoba,0.04,0.069,0.032,0.0
P51,A los candidatos a gobernador e intendente del Frente de Izquierda,0.006,0.0,0.059,0.0
P51,Votaría en blanco,0.009,0.01,0.025,0.0
P51,No sabe,0.021,0.054,0.036,1.0
P52,Rodrigo De Loredo gobernador – Luis Juez intendente por Juntos por el Cambio,0.709,0.299,0.041,0.0
P52,Martín Llaryora gobernador – Daniel Passerini intendente por Hacemos por Córdoba,0.095,0.309,0.511,0.0
P52,A los candidatos a gobernador e intendente del Frente de Todos,0.01,0.06,0.209,0.0
P52,A los candidatos a gobernador e intendente de los liberales libertarios con el apoyo de Ja-vier Milei,0.057,0.112,0.06,0.0
P52,A Aurelio García Elorrio gobernador – Juan Pablo Quinteros intendente por Encuentro Veci-nal Córdoba,0.045,0.126,0.037,0.0
P52,A los candidatos a gobernador e intendente del Frente de Izquierda,0.007,0.003,0.049,0.0
P52,Votaría en blanco,0.013,0.018,0.026,0.0
P52,No sabe,0.064,0.073,0.067,1.0
