"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Pablo Guillermo Mirolo por el Partido Frente Renovador “Hay Alternativa”",0.218,0.21,0.228,0
"P05","Silvia Noemí Sayago por el Frente Cívico",0.543,0.464,0.067,0.677
"P05","Facundo José Perez Carletti por Juntos, dentro de la interna de juntos por el cambio",0.099,0.031,0.273,0
"P05","Marcelo Lugones por Cambia Santiago, dentro de la interna de juntos por el cambio",0.012,0.082,0.207,0
"P05","José María Robledo por Voces Libertarias, dentro de la interna de Unite por la libertad y la dignidad",0,0.023,0.1,0
"P05","Luciano Antonio Pavan por Cruzada Santiagueña dentro de la interna de Unite por la libertad y la dignidad",0.019,0,0.004,0
"P05","Marianella Lezama Hid por Libres del Sur",0.006,0,0.004,0
"P05","Guillermo Daniel Suarez Melean por el Frente Patriótico Laborista",0.004,0,0.016,0.073
"P05","Alguno de los candidatos de la izquierda",0.028,0,0.007,0
"P05","En blanco o anularía",0.071,0.19,0.094,0.25
"P07","Si",0.789,0.682,0.711,0.304
"P07","Puede ser",0.196,0.296,0.15,0
"P07","No",0.015,0.022,0.139,0.696
"P08","Si",0.909,0.756,0.809,0.869
"P08","No",0.091,0.244,0.191,0.131
"P09","Positiva",0.882,0.213,0.046,0.064
"P09","Neutra",0.091,0.609,0.16,0.167
"P09","Negativa",0.027,0.115,0.764,0.088
"P09","No sabe",0,0.063,0.03,0.681
"P11","Positiva",0.104,0.04,0.371,0.488
"P11","Neutra",0.201,0.342,0.27,0
"P11","Negativa",0.642,0.613,0.357,0.069
"P11","No sabe",0.053,0.005,0.002,0.443
"P12","Positiva",0.164,0.168,0.443,0.611
"P12","Neutra",0.489,0.616,0.294,0.077
"P12","Negativa",0.286,0.161,0.18,0
"P12","No sabe",0.061,0.055,0.083,0.312
