"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Pablo Guillermo Mirolo por el Partido Frente Renovador “Hay Alternativa”",0.188,0.221,0.204,0.287,0.142,0.135
"P05","Silvia Noemí Sayago por el Frente Cívico",0.405,0.363,0.514,0.383,0.365,0.196
"P05","Facundo José Perez Carletti por Juntos, dentro de la interna de juntos por el cambio",0.237,0.147,0.114,0.082,0.115,0.134
"P05","Marcelo Lugones por Cambia Santiago, dentro de la interna de juntos por el cambio",0.155,0.073,0.025,0.148,0.049,0.034
"P05","José María Robledo por Voces Libertarias, dentro de la interna de Unite por la libertad y la dignidad",0.008,0.047,0.015,0.012,0.02,0.155
"P05","Luciano Antonio Pavan por Cruzada Santiagueña dentro de la interna de Unite por la libertad y la dignidad",0,0,0.012,0,0.07,0
"P05","Marianella Lezama Hid por Libres del Sur",0,0,0.001,0,0.037,0
"P05","Guillermo Daniel Suarez Melean por el Frente Patriótico Laborista",0,0,0.005,0,0.019,0.017
"P05","Alguno de los candidatos de la izquierda",0,0,0.007,0,0.014,0.133
"P05","En blanco o anularía",0.007,0.149,0.103,0.088,0.169,0.196
"P07","Si",0.814,0.705,0.702,0.742,0.907,0.737
"P07","Puede ser",0.006,0.246,0.286,0.217,0.062,0.176
"P07","No",0.18,0.049,0.012,0.041,0.031,0.087
"P08","Si",0.91,0.791,0.888,0.882,0.984,0.782
"P08","No",0.09,0.209,0.112,0.118,0.016,0.218
"P09","Muy buena",0.333,0.493,0.473,0.517,0.605,0.438
"P09","Buena",0.068,0.031,0.204,0.187,0.039,0.05
"P09","Ni buena ni mala",0.071,0.259,0.194,0.146,0.126,0.169
"P09","Mala",0.135,0.1,0.069,0.085,0.085,0.035
"P09","Muy mala",0.328,0.117,0.044,0.011,0.128,0.243
"P09","No sabe",0.065,0,0.016,0.054,0.017,0.065
"P10","Muy buena",0.357,0.476,0.487,0.575,0.625,0.438
"P10","Buena",0,0.102,0.172,0.216,0.075,0.134
"P10","Ni buena ni mala",0.048,0.21,0.219,0.115,0.107,0.135
"P10","Mala",0.141,0,0.041,0.083,0.03,0.051
"P10","Muy mala",0.389,0.212,0.079,0.011,0.163,0.184
"P10","No sabe",0.065,0,0.002,0,0,0.058
"P11","Muy buena",0.466,0.063,0.007,0.055,0.082,0.023
"P11","Buena",0.138,0.199,0.044,0.062,0.008,0.034
"P11","Ni buena ni mala",0.187,0.065,0.339,0.139,0.071,0.337
"P11","Mala",0.174,0.475,0.428,0.514,0.059,0.263
"P11","Muy mala",0.035,0.176,0.142,0.202,0.78,0.199
"P11","No sabe",0,0.022,0.04,0.028,0,0.144
