"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Pablo Guillermo Mirolo por el Partido Frente Renovador “Hay Alternativa”",0.197,0.301,0.205,0.076
"P05","Silvia Noemí Sayago por el Frente Cívico",0.317,0.345,0.472,0.639
"P05","Facundo José Perez Carletti por Juntos, dentro de la interna de juntos por el cambio",0.233,0.118,0.098,0.09
"P05","Marcelo Lugones por Cambia Santiago, dentro de la interna de juntos por el cambio",0.152,0.042,0.054,0
"P05","José María Robledo por Voces Libertarias, dentro de la interna de Unite por la libertad y la dignidad",0.016,0.027,0.028,0
"P05","Luciano Antonio Pavan por Cruzada Santiagueña dentro de la interna de Unite por la libertad y la dignidad",0,0.024,0.012,0
"P05","Marianella Lezama Hid por Libres del Sur",0,0,0.009,0
"P05","Guillermo Daniel Suarez Melean por el Frente Patriótico Laborista",0.006,0,0.008,0.028
"P05","Alguno de los candidatos de la izquierda",0.045,0.033,0.007,0
"P05","En blanco o anularía",0.034,0.11,0.107,0.167
"P07","Si",0.856,0.761,0.704,0.868
"P07","Puede ser",0.021,0.219,0.255,0.058
"P07","No",0.123,0.02,0.041,0.074
"P08","Si",0.869,0.747,0.904,0.961
"P08","No",0.131,0.253,0.096,0.039
"P09","Positiva",0.369,0.503,0.667,0.814
"P09","Neutra",0.086,0.227,0.216,0.084
"P09","Negativa",0.489,0.248,0.105,0
"P09","No sabe",0.056,0.022,0.012,0.102
"P10","Positiva",0.418,0.521,0.689,0.814
"P10","Neutra",0.045,0.248,0.183,0.022
"P10","Negativa",0.493,0.231,0.126,0.011
"P10","No sabe",0.044,0,0.002,0.153
"P12","Positiva",0.653,0.122,0.161,0.066
"P12","Neutra",0.157,0.673,0.461,0.551
"P12","Negativa",0.165,0.108,0.324,0.1
"P12","No sabe",0.025,0.097,0.054,0.283
