"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Tengo trabajo estable",0.449,0.505,0.551,0.342
"P05","Realizo changas o trabajos de vez en cuando",0.156,0.171,0.171,0.294
"P05","No tengo trabajo",0.14,0.136,0.116,0.206
"P05","Soy jubilado o pensionado",0.255,0.188,0.162,0.158
"P06","1",0.373,0.334,0.225,0.342
"P06","2",0.07,0.077,0.053,0.062
"P06","3",0.059,0.075,0.046,0.065
"P06","4",0.066,0.075,0.059,0.077
"P06","5",0.224,0.23,0.182,0.23
"P06","6",0.033,0.045,0.051,0.033
"P06","7",0.036,0.036,0.107,0.048
"P06","8",0.034,0.034,0.058,0.03
"P06","9",0.105,0.094,0.219,0.113
"P07","1",0.224,0.167,0.373,0.333
"P07","2",0.036,0.039,0.051,0.069
"P07","3",0.026,0.021,0.047,0.029
"P07","4",0.033,0.038,0.042,0.057
"P07","5",0.203,0.213,0.171,0.229
"P07","6",0.056,0.075,0.027,0.046
"P07","7",0.06,0.09,0.053,0.054
"P07","8",0.071,0.082,0.049,0.028
"P07","9",0.291,0.275,0.187,0.155
"P08","1",0.276,0.265,0.503,0.309
"P08","2",0.034,0.035,0.026,0.014
"P08","3",0.021,0.025,0.027,0.047
"P08","4",0.018,0.028,0.025,0.038
"P08","5",0.139,0.152,0.085,0.131
"P08","6",0.025,0.025,0.013,0.015
"P08","7",0.027,0.043,0.028,0.023
"P08","8",0.034,0.046,0.014,0.046
"P08","9",0.426,0.381,0.279,0.377
"P10","Del Frente de Todos y el peronismo",0.135,0.149,0.514,0.202
"P10","De Cambiemos",0.724,0.494,0.119,0.125
"P10","De los Liberales libertarios",0.106,0.22,0.194,0.126
"P10","De la Izquierda",0.003,0.015,0.042,0.039
"P10","No sabe",0.032,0.122,0.131,0.508
"P11","A Alberto Fernández",0.222,0.242,0.123,0.288
"P11","A Sergio Massa",0.346,0.359,0.209,0.254
"P11","A algún candidato del peronismo",0.261,0.142,0.107,0.158
"P11","A algún candidato del kirchnerismo",0.171,0.257,0.561,0.3
"P12","A Alberto Fernández",0.193,0.119,0.059,0.224
"P12","A Sergio Massa",0.17,0.267,0.115,0.139
"P12","A algún candidato del peronismo",0.28,0.147,0.087,0.141
"P12","A Cristina Fernández de Kirchner",0.357,0.467,0.739,0.496
"P13","A Horacio Rodriguez Larreta",0.308,0.183,0.263,0.206
"P13","A Mauricio Macri",0.245,0.318,0.345,0.259
"P13","A Patricia Bullrich",0.406,0.406,0.266,0.45
"P13","A Facundo Manes",0.031,0.063,0.104,0.066
"P13","A Gerardo Morales",0.01,0.03,0.022,0.019
"P14","Seguro lo votaria",0.188,0.129,0.186,0.174
"P14","Quizás lo votaría",0.37,0.392,0.265,0.406
"P14","Nunca lo votaría",0.442,0.479,0.549,0.42
"P15","Lo votaría",0.104,0.11,0.472,0.169
"P15","Puede que lo vote",0.026,0.08,0.096,0.115
"P15","Nunca lo votaría",0.846,0.768,0.374,0.422
"P15","No sabe",0.024,0.042,0.058,0.294
"P16","Lo votaría",0.132,0.058,0.176,0.079
"P16","Puede que lo vote",0.075,0.175,0.264,0.091
"P16","Nunca lo votaría",0.75,0.717,0.474,0.306
"P16","No sabe",0.043,0.05,0.086,0.524
"P18","Lo votaría",0.489,0.134,0.025,0.038
"P18","Puede que lo vote",0.247,0.537,0.082,0.087
"P18","Nunca lo votaría",0.184,0.217,0.836,0.146
"P18","No sabe",0.08,0.112,0.057,0.729
"P19","Lo votaría",0.1,0.08,0.213,0.142
"P19","Puede que lo vote",0.05,0.152,0.301,0.202
"P19","Nunca lo votaría",0.812,0.737,0.443,0.381
"P19","No sabe",0.038,0.031,0.043,0.275
"P20","Lo votaría",0.106,0.068,0.03,0.019
"P20","Puede que lo vote",0.235,0.295,0.125,0.077
"P20","Nunca lo votaría",0.482,0.46,0.706,0.258
"P20","No sabe",0.177,0.177,0.139,0.646
"P21","Lo votaría",0.282,0.256,0.132,0.151
"P21","Puede que lo vote",0.31,0.37,0.097,0.103
"P21","Nunca lo votaría",0.315,0.279,0.718,0.268
"P21","No sabe",0.093,0.095,0.053,0.478
"P22","Lo votaría",0.063,0.051,0.028,0.031
"P22","Puede que lo vote",0.149,0.165,0.042,0.03
"P22","Nunca lo votaría",0.517,0.466,0.707,0.26
"P22","No sabe",0.271,0.318,0.223,0.679
"P23","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.273,0.186,0.051,0.153
"P23","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.245,0.153,0.033,0.039
"P23","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.268,0.242,0.079,0.095
"P23","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.027,0.039,0.039,0.111
"P23","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.054,0.085,0.43,0.133
"P23","Cristina Fernández de Kirchner presidenta  - Sergio Massa gobernador por el Frente de Todos",0.049,0.065,0.121,0.08
"P23","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.071,0.162,0.149,0.161
"P23","A los candidatos de la izquierda",0.001,0.004,0.031,0.034
