"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.53,0.537,0.534,0.578,0.494,0.221
"P05","Realizo changas o trabajos de vez en cuando",0.091,0.149,0.194,0.134,0.164,0.472
"P05","No tengo trabajo",0.084,0.109,0.091,0.092,0.135,0.185
"P05","Soy jubilado o pensionado",0.295,0.205,0.181,0.196,0.207,0.122
"P06","1",0.264,0.164,0.197,0.312,0.381,0.258
"P06","2",0.041,0.036,0.059,0.064,0.069,0.042
"P06","3",0.037,0.032,0.043,0.06,0.074,0.143
"P06","4",0.057,0.039,0.065,0.085,0.075,0.014
"P06","5",0.179,0.174,0.185,0.242,0.206,0.249
"P06","6",0.03,0.089,0.055,0.052,0.047,0
"P06","7",0.099,0.153,0.133,0.049,0.049,0.037
"P06","8",0.07,0.072,0.069,0.037,0.017,0
"P06","9",0.223,0.241,0.194,0.099,0.082,0.257
"P07","1",0.513,0.421,0.319,0.171,0.162,0.38
"P07","2",0.04,0.109,0.044,0.03,0.038,0.054
"P07","3",0.037,0.074,0.057,0.015,0.02,0
"P07","4",0.009,0.033,0.055,0.071,0.024,0.119
"P07","5",0.153,0.15,0.174,0.223,0.196,0.185
"P07","6",0.017,0.053,0.056,0.072,0.055,0
"P07","7",0.034,0.032,0.066,0.114,0.086,0.05
"P07","8",0.034,0.022,0.044,0.059,0.116,0.009
"P07","9",0.163,0.106,0.185,0.245,0.303,0.203
"P08","1",0.537,0.578,0.444,0.326,0.238,0.418
"P08","2",0.014,0.029,0.03,0.035,0.029,0.014
"P08","3",0.017,0.025,0.029,0.057,0.032,0
"P08","4",0.055,0.013,0.038,0.016,0.024,0
"P08","5",0.11,0.089,0.125,0.106,0.142,0.279
"P08","6",0.02,0.028,0.01,0.017,0.016,0
"P08","7",0.011,0.019,0.036,0.034,0.047,0.013
"P08","8",0.011,0.023,0.048,0.043,0.039,0
"P08","9",0.225,0.196,0.24,0.366,0.433,0.276
"P10","Del Frente de Todos y el peronismo",0.675,0.726,0.486,0.134,0.092,0.465
"P10","De Cambiemos",0.153,0.162,0.182,0.48,0.505,0.216
"P10","De los Liberales libertarios",0.101,0.025,0.132,0.237,0.29,0.05
"P10","De la Izquierda",0.001,0.008,0.06,0.043,0.014,0.028
"P10","No sabe",0.07,0.079,0.14,0.106,0.099,0.241
"P11","A Alberto Fernández",0.179,0.084,0.095,0.062,0.099,0.313
"P11","A Sergio Massa",0.327,0.23,0.242,0.317,0.205,0.344
"P11","A algún candidato del peronismo",0.058,0.103,0.109,0.113,0.201,0.038
"P11","A algún candidato del kirchnerismo",0.436,0.583,0.554,0.508,0.495,0.305
"P12","A Alberto Fernández",0.089,0.017,0.05,0.055,0.086,0.086
"P12","A Sergio Massa",0.114,0.116,0.12,0.215,0.084,0
"P12","A algún candidato del peronismo",0.064,0.074,0.142,0.132,0.162,0
"P12","A Cristina Fernández de Kirchner",0.733,0.793,0.688,0.598,0.668,0.914
"P13","A Horacio Rodriguez Larreta",0.529,0.342,0.211,0.354,0.209,0.684
"P13","A Mauricio Macri",0.228,0.227,0.288,0.268,0.321,0.219
"P13","A Patricia Bullrich",0.12,0.296,0.399,0.314,0.432,0.047
"P13","A Facundo Manes",0.054,0.073,0.097,0.051,0.03,0
"P13","A Gerardo Morales",0.069,0.062,0.005,0.013,0.008,0.05
"P14","Seguro lo votaria",0.195,0.087,0.198,0.119,0.152,0.1
"P14","Quizás lo votaría",0.33,0.536,0.254,0.349,0.341,0.781
"P14","Nunca lo votaría",0.475,0.377,0.548,0.532,0.507,0.119
"P15","Lo votaría",0.655,0.674,0.443,0.108,0.067,0.358
"P15","Puede que lo vote",0.049,0.106,0.07,0.065,0.025,0.065
"P15","Nunca lo votaría",0.219,0.155,0.382,0.787,0.881,0.266
"P15","No sabe",0.077,0.065,0.105,0.04,0.027,0.311
"P16","Lo votaría",0.327,0.26,0.153,0.035,0.042,0.274
"P16","Puede que lo vote",0.372,0.424,0.278,0.119,0.057,0.28
"P16","Nunca lo votaría",0.204,0.215,0.403,0.769,0.861,0.268
"P16","No sabe",0.097,0.101,0.166,0.077,0.04,0.178
"P17","Lo votaría",0.088,0.1,0.092,0.206,0.291,0.293
"P17","Puede que lo vote",0.115,0.156,0.255,0.374,0.318,0.087
