"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.558,0.426,0.552,0.177
"P05","Realizo changas o trabajos de vez en cuando",0.164,0.174,0.14,0.428
"P05","No tengo trabajo",0.127,0.136,0.095,0.069
"P05","Soy jubilado o pensionado",0.151,0.264,0.213,0.326
"P06","1",0.432,0.338,0.171,0.299
"P06","2",0.067,0.073,0.047,0.035
"P06","3",0.083,0.08,0.025,0.143
"P06","4",0.062,0.097,0.055,0.006
"P06","5",0.188,0.267,0.177,0.266
"P06","6",0.041,0.034,0.073,0
"P06","7",0.034,0.023,0.152,0.011
"P06","8",0.015,0.027,0.066,0.126
"P06","9",0.078,0.061,0.234,0.114
"P07","1",0.167,0.17,0.378,0.315
"P07","2",0.032,0.033,0.066,0.129
"P07","3",0.022,0.033,0.047,0.008
"P07","4",0.024,0.041,0.046,0.024
"P07","5",0.155,0.249,0.174,0.328
"P07","6",0.04,0.081,0.049,0.013
"P07","7",0.103,0.075,0.055,0
"P07","8",0.112,0.085,0.038,0.011
"P07","9",0.345,0.233,0.147,0.172
"P08","1",0.179,0.244,0.568,0.311
"P08","2",0.028,0.024,0.033,0.014
"P08","3",0.038,0.036,0.026,0
"P08","4",0.035,0.016,0.025,0
"P08","5",0.146,0.166,0.085,0.261
"P08","6",0.011,0.029,0.016,0
"P08","7",0.043,0.052,0.02,0.057
"P08","8",0.041,0.046,0.028,0
"P08","9",0.479,0.387,0.199,0.357
"P10","Del Frente de Todos y el peronismo",0.044,0.089,0.639,0.237
"P10","De Cambiemos",0.382,0.65,0.189,0.352
"P10","De los Liberales libertarios",0.503,0.102,0.024,0
"P10","De la Izquierda",0.007,0.012,0.044,0.011
"P10","No sabe",0.064,0.147,0.104,0.4
"P11","A Alberto Fernández",0.239,0.159,0.094,0.484
"P11","A Sergio Massa",0.156,0.392,0.256,0.105
"P11","A algún candidato del peronismo",0.465,0.11,0.086,0.177
"P11","A algún candidato del kirchnerismo",0.14,0.339,0.564,0.234
"P12","A Alberto Fernández",0.202,0.262,0.028,0.112
"P12","A Sergio Massa",0.09,0.231,0.112,0.052
"P12","A algún candidato del peronismo",0.383,0.163,0.081,0.177
"P12","A Cristina Fernández de Kirchner",0.325,0.344,0.779,0.659
"P13","A Horacio Rodriguez Larreta",0.21,0.291,0.289,0.201
"P13","A Mauricio Macri",0.331,0.275,0.267,0.623
"P13","A Patricia Bullrich",0.436,0.38,0.328,0.149
"P13","A Facundo Manes",0.022,0.038,0.085,0
"P13","A Gerardo Morales",0.001,0.016,0.031,0.027
"P14","Seguro lo votaria",0.302,0.091,0.017,0.213
"P14","Quizás lo votaría",0.476,0.411,0.087,0.484
"P14","Nunca lo votaría",0.222,0.498,0.896,0.303
"P15","Lo votaría",0.044,0.064,0.572,0.341
"P15","Puede que lo vote",0.024,0.043,0.079,0.111
"P15","Nunca lo votaría",0.899,0.84,0.278,0.322
"P15","No sabe",0.033,0.053,0.071,0.226
"P16","Lo votaría",0.039,0.054,0.213,0.269
"P16","Puede que lo vote",0.05,0.09,0.343,0.191
"P16","Nunca lo votaría",0.872,0.784,0.327,0.359
"P16","No sabe",0.039,0.072,0.117,0.181
"P17","Lo votaría",0.246,0.333,0.095,0.122
"P17","Puede que lo vote",0.352,0.379,0.155,0.268
"P17","Nunca lo votaría",0.367,0.168,0.694,0.227
"P17","No sabe",0.035,0.12,0.056,0.383
"P18","Lo votaría",0.248,0.271,0.058,0.078
"P18","Puede que lo vote",0.34,0.36,0.101,0.165
"P18","Nunca lo votaría",0.342,0.204,0.746,0.132
"P18","No sabe",0.07,0.165,0.095,0.625
"P19","Lo votaría",0.069,0.084,0.226,0.406
"P19","Puede que lo vote",0.085,0.102,0.353,0.171
"P19","Nunca lo votaría",0.828,0.75,0.378,0.307
"P19","No sabe",0.018,0.064,0.043,0.116
"P20","Lo votaría",0.073,0.068,0.038,0.016
"P20","Puede que lo vote",0.215,0.231,0.156,0.072
"P20","Nunca lo votaría",0.56,0.482,0.643,0.286
"P20","No sabe",0.152,0.219,0.163,0.626
"P21","Lo votaría",0.486,0.189,0.035,0.048
"P21","Puede que lo vote",0.312,0.372,0.092,0.193
"P21","Nunca lo votaría",0.164,0.281,0.817,0.314
"P21","No sabe",0.038,0.158,0.056,0.445
"P22","Lo votaría",0.092,0.033,0.019,0.01
"P22","Puede que lo vote",0.119,0.14,0.056,0.055
"P22","Nunca lo votaría",0.508,0.488,0.685,0.264
"P22","No sabe",0.281,0.339,0.24,0.671
"P23","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.161,0.255,0.072,0.245
"P23","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.066,0.212,0.053,0.045
"P23","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.21,0.248,0.097,0.099
"P23","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.025,0.026,0.04,0.013
"P23","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.023,0.058,0.516,0.092
"P23","Cristina Fernández de Kirchner presidenta  - Sergio Massa gobernador por el Frente de Todos",0.068,0.061,0.119,0.222
"P23","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.421,0.059,0.01,0
"P23","A los candidatos de la izquierda",0.002,0.01,0.031,0.011
"P23","Otros candidatos",0.024,0.071,0.062,0.273
"P24","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.316,0.406,0.123,0.099
"P24","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.104,0.286,0.081,0.305
"P24","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.032,0.056,0.102,0.127
"P24","Sergio Massa presidente – Axel Kicillof Gobernador",0.018,0.068,0.496,0.22
"P24","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.461,0.071,0.023,0
"P24","A los candidatos de la izquierda",0.021,0.026,0.062,0.032
"P24","Otros candidatos",0.048,0.087,0.113,0.217
"P26","Cristina Fernández de Kirchner presidenta – Sergio Massa gobernador por el Frente de Todos",0.024,0.087,0.641,0.302
"P26","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.303,0.524,0.137,0.305
"P26","Javier Milei presidente – José Luis Espert gobernador por los liberales",0.584,0.121,0.024,0
"P26","A los candidatos de la izquierda",0.022,0.018,0.05,0.011
"P26","Otro candidato",0.067,0.25,0.148,0.382
"P28","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.199,0.458,0.273,0.482
"P28","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.092,0.199,0.537,0.236
"P28","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.653,0.124,0.024,0
"P28","A los candidatos de la izquierda",0.005,0.009,0.034,0.011
"P28","Otro candidato",0.051,0.21,0.132,0.271
"P30","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.222,0.351,0.425,0.305
"P30","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.197,0.382,0.391,0.214
"P30","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.554,0.089,0.023,0.01
"P30","A los candidatos de la izquierda",0.002,0.018,0.036,0.011
"P30","Otro candidato",0.025,0.16,0.125,0.46
"P31","Sergio Massa por el Frente de Todos",0.117,0.193,0.42,0.23
"P31","Patricia Bullrich por Juntos por el Cambio",0.321,0.484,0.234,0.333
"P31","Javier Milei por los liberales libertarios",0.53,0.07,0.022,0
"P31","Nicolás del Caño por la izquierda",0.003,0.024,0.049,0.025
"P31","Otro candidato",0.014,0.097,0.166,0.047
"P31","Aún no lo tengo decidido",0.015,0.132,0.109,0.365
"P33","Sergio Massa por el Frente de Todos",0.046,0.091,0.511,0.331
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.212,0.511,0.168,0.376
"P33","Javier Milei por los liberales libertarios",0.655,0.091,0.022,0
"P33","Nicolás del Caño por la izquierda",0.005,0.032,0.053,0.011
"P33","Otro candidato",0.048,0.118,0.164,0.116
