"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.468,0.473,0.497,0.562,0.577,0.32
"P05","Realizo changas o trabajos de vez en cuando",0.161,0.146,0.201,0.096,0.158,0.363
"P05","No tengo trabajo",0.113,0.094,0.147,0.121,0.104,0.132
"P05","Soy jubilado o pensionado",0.258,0.287,0.155,0.221,0.161,0.185
"P06","1",0.375,0.37,0.293,0.283,0.209,0.336
"P06","2",0.076,0.048,0.073,0.08,0.041,0.007
"P06","3",0.052,0.061,0.08,0.073,0.029,0.169
"P06","4",0.071,0.113,0.076,0.054,0.033,0.023
"P06","5",0.227,0.25,0.279,0.131,0.141,0.182
"P06","6",0.033,0.038,0.076,0.057,0.055,0.039
"P06","7",0.039,0.037,0.041,0.109,0.155,0.009
"P06","8",0.025,0.028,0.016,0.029,0.089,0
"P06","9",0.102,0.055,0.066,0.184,0.248,0.235
"P07","1",0.212,0.159,0.16,0.289,0.415,0.25
"P07","2",0.032,0.04,0.046,0.057,0.068,0
"P07","3",0.037,0.023,0.013,0.081,0.039,0.009
"P07","4",0.03,0.046,0.051,0.028,0.035,0.007
"P07","5",0.204,0.241,0.24,0.133,0.123,0.269
"P07","6",0.051,0.092,0.079,0.039,0.017,0.019
"P07","7",0.067,0.053,0.115,0.104,0.055,0.027
"P07","8",0.081,0.066,0.099,0.07,0.055,0.029
"P07","9",0.286,0.28,0.197,0.199,0.193,0.39
"P08","1",0.244,0.25,0.261,0.4,0.573,0.214
"P08","2",0.033,0.03,0.027,0.038,0.023,0.019
"P08","3",0.037,0.033,0.029,0.065,0.016,0.022
"P08","4",0.01,0.02,0.045,0.024,0.026,0
"P08","5",0.121,0.161,0.165,0.112,0.075,0.261
"P08","6",0.024,0.012,0.036,0.011,0.008,0
"P08","7",0.022,0.038,0.06,0.035,0.025,0
"P08","8",0.017,0.057,0.046,0.032,0.023,0.102
"P08","9",0.492,0.399,0.331,0.283,0.231,0.382
"P10","Del Frente de Todos y el peronismo",0.057,0.046,0.148,0.478,0.659,0.55
"P10","De Cambiemos",0.74,0.686,0.369,0.137,0.052,0.087
"P10","De los Liberales libertarios",0.135,0.186,0.268,0.224,0.156,0.225
"P10","De la Izquierda",0.003,0.01,0.009,0.056,0.047,0
"P10","No sabe",0.065,0.072,0.206,0.105,0.086,0.138
"P11","A Alberto Fernández",0.219,0.591,0.101,0.087,0.085,0.277
"P11","A Sergio Massa",0.14,0.111,0.5,0.314,0.213,0.221
"P11","A algún candidato del peronismo",0.469,0.109,0.131,0.134,0.073,0.201
"P11","A algún candidato del kirchnerismo",0.172,0.189,0.268,0.465,0.629,0.301
"P12","A Alberto Fernández",0.1,0.279,0.092,0.061,0.032,0.08
"P12","A Sergio Massa",0.139,0.109,0.376,0.135,0.068,0.221
"P12","A algún candidato del peronismo",0.496,0.139,0.165,0.136,0.066,0
"P12","A Cristina Fernández de Kirchner",0.265,0.473,0.367,0.668,0.834,0.699
"P13","A Horacio Rodriguez Larreta",0.447,0.201,0.115,0.334,0.043,0.273
"P13","A Mauricio Macri",0.225,0.31,0.305,0.339,0.537,0.727
"P13","A Patricia Bullrich",0.306,0.431,0.491,0.235,0.293,0
"P13","A Facundo Manes",0.012,0.049,0.059,0.073,0.113,0
"P13","A Gerardo Morales",0.01,0.009,0.03,0.019,0.014,0
"P14","Seguro lo votaria",0.199,0.116,0.111,0.204,0.074,0
"P14","Quizás lo votaría",0.316,0.375,0.413,0.383,0.162,1
"P14","Nunca lo votaría",0.485,0.509,0.476,0.413,0.764,0
"P15","Lo votaría",0.073,0.049,0.125,0.392,0.612,0.368
"P15","Puede que lo vote",0.028,0.036,0.066,0.089,0.06,0.014
"P15","Nunca lo votaría",0.89,0.888,0.734,0.438,0.26,0.4
"P15","No sabe",0.009,0.027,0.075,0.081,0.068,0.218
"P16","Lo votaría",0.046,0.042,0.059,0.165,0.239,0.089
"P16","Puede que lo vote",0.071,0.055,0.139,0.282,0.324,0.347
"P16","Nunca lo votaría",0.828,0.854,0.714,0.465,0.325,0.406
"P16","No sabe",0.055,0.049,0.088,0.088,0.112,0.158
"P17","Lo votaría",0.604,0.31,0.131,0.054,0.034,0.03
"P17","Puede que lo vote",0.188,0.47,0.42,0.232,0.099,0.36
"P17","Nunca lo votaría",0.171,0.173,0.312,0.623,0.828,0.378
"P17","No sabe",0.037,0.047,0.137,0.091,0.039,0.232
"P18","Lo votaría",0.42,0.304,0.149,0.03,0.028,0.083
