"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.442,0.449,0.509,0.55,0.581,0.388
"P05","Realizo changas o trabajos de vez en cuando",0.171,0.171,0.176,0.16,0.141,0.407
"P05","No tengo trabajo",0.112,0.132,0.137,0.103,0.103,0
"P05","Soy jubilado o pensionado",0.275,0.248,0.178,0.187,0.175,0.205
"P06","1",0.48,0.367,0.281,0.237,0.196,0.18
"P06","2",0.062,0.085,0.095,0.058,0.034,0
"P06","3",0.067,0.074,0.09,0.076,0.024,0.166
"P06","4",0.064,0.101,0.062,0.049,0.059,0
"P06","5",0.168,0.184,0.295,0.258,0.172,0.342
"P06","6",0.032,0.057,0.05,0.045,0.065,0
"P06","7",0.027,0.042,0.027,0.092,0.148,0
"P06","8",0.028,0.027,0.011,0.029,0.074,0.031
"P06","9",0.072,0.063,0.089,0.156,0.228,0.281
"P07","1",0.249,0.113,0.159,0.271,0.383,0.078
"P07","2",0.044,0.045,0.028,0.021,0.073,0
"P07","3",0.03,0.033,0.01,0.036,0.048,0
"P07","4",0.019,0.055,0.043,0.03,0.04,0
"P07","5",0.159,0.171,0.248,0.19,0.178,0.397
"P07","6",0.03,0.075,0.067,0.072,0.04,0
"P07","7",0.062,0.101,0.111,0.098,0.047,0.064
"P07","8",0.081,0.092,0.088,0.096,0.044,0
"P07","9",0.326,0.315,0.246,0.186,0.147,0.461
"P08","1",0.257,0.227,0.244,0.317,0.553,0.253
"P08","2",0.023,0.032,0.03,0.032,0.029,0
"P08","3",0.018,0.044,0.04,0.072,0.016,0.081
"P08","4",0.018,0.017,0.04,0.039,0.024,0
"P08","5",0.146,0.172,0.171,0.089,0.086,0.106
"P08","6",0.002,0.02,0.027,0.033,0.014,0
"P08","7",0.032,0.044,0.037,0.051,0.026,0
"P08","8",0.018,0.059,0.036,0.05,0.024,0.317
"P08","9",0.486,0.385,0.375,0.317,0.228,0.243
"P10","Del Frente de Todos y el peronismo",0.152,0.052,0.107,0.345,0.599,0.329
"P10","De Cambiemos",0.694,0.636,0.333,0.163,0.134,0.205
"P10","De los Liberales libertarios",0.112,0.254,0.397,0.218,0.113,0.034
"P10","De la Izquierda",0.003,0,0.011,0.053,0.049,0
"P10","No sabe",0.039,0.058,0.152,0.221,0.105,0.432
"P11","A Alberto Fernández",0.12,0.202,0.184,0.17,0.089,0
"P11","A Sergio Massa",0.34,0.493,0.523,0.326,0.197,0.846
"P11","A algún candidato del peronismo",0.127,0.212,0.111,0.132,0.099,0
"P11","A algún candidato del kirchnerismo",0.413,0.093,0.182,0.372,0.615,0.154
"P12","A Alberto Fernández",0.028,0.181,0.14,0.083,0.04,0
"P12","A Sergio Massa",0.135,0.244,0.434,0.129,0.081,0.846
"P12","A algún candidato del peronismo",0.162,0.165,0.147,0.169,0.079,0
"P12","A Cristina Fernández de Kirchner",0.675,0.41,0.279,0.619,0.8,0.154
"P13","A Horacio Rodriguez Larreta",0.168,0.26,0.386,0.483,0.262,0.877
"P13","A Mauricio Macri",0.506,0.213,0.076,0.039,0.291,0
"P13","A Patricia Bullrich",0.322,0.501,0.403,0.302,0.295,0.123
"P13","A Facundo Manes",0.002,0.021,0.12,0.129,0.096,0
"P13","A Gerardo Morales",0.002,0.005,0.015,0.047,0.056,0
"P14","Seguro lo votaria",0.18,0.126,0.134,0.108,0.118,0
"P14","Quizás lo votaría",0.336,0.406,0.307,0.434,0.324,0
"P14","Nunca lo votaría",0.484,0.468,0.559,0.458,0.558,1
"P15","Lo votaría",0.143,0.042,0.08,0.319,0.548,0.329
"P15","Puede que lo vote",0.014,0.031,0.053,0.102,0.072,0
"P15","Nunca lo votaría",0.801,0.897,0.817,0.488,0.317,0.352
"P15","No sabe",0.042,0.03,0.05,0.091,0.063,0.319
"P16","Lo votaría",0.092,0.029,0.052,0.182,0.194,0.047
"P16","Puede que lo vote",0.062,0.056,0.163,0.222,0.315,0.281
"P16","Nunca lo votaría",0.792,0.876,0.726,0.497,0.371,0.369
"P16","No sabe",0.054,0.039,0.059,0.099,0.12,0.303
"P17","Lo votaría",0.401,0.341,0.142,0.112,0.082,0
"P17","Puede que lo vote",0.306,0.387,0.436,0.221,0.148,0.521
"P17","Nunca lo votaría",0.255,0.204,0.342,0.533,0.713,0.078
"P17","No sabe",0.038,0.068,0.08,0.134,0.057,0.401
"P18","Lo votaría",0.379,0.279,0.091,0.084,0.071,0
"P18","Puede que lo vote",0.303,0.395,0.379,0.152,0.097,0.326
"P18","Nunca lo votaría",0.259,0.202,0.411,0.594,0.728,0.117
"P18","No sabe",0.059,0.124,0.119,0.17,0.104,0.557
"P19","Lo votaría",0.098,0.066,0.122,0.224,0.2,0.329
"P19","Puede que lo vote",0.112,0.095,0.102,0.191,0.351,0.023
"P19","Nunca lo votaría",0.772,0.815,0.74,0.512,0.402,0.352
"P19","No sabe",0.018,0.024,0.036,0.073,0.047,0.296
"P20","Lo votaría",0.085,0.071,0.053,0.055,0.034,0
"P20","Puede que lo vote",0.194,0.312,0.215,0.131,0.135,0.323
"P20","Nunca lo votaría",0.585,0.449,0.565,0.544,0.651,0.308
"P20","No sabe",0.136,0.168,0.167,0.27,0.18,0.369
"P21","Lo votaría",0.279,0.35,0.246,0.203,0.105,0
"P21","Puede que lo vote",0.283,0.352,0.321,0.171,0.114,0.502
"P21","Nunca lo votaría",0.367,0.232,0.345,0.479,0.719,0.19
"P21","No sabe",0.071,0.066,0.088,0.147,0.062,0.308
"P22","Lo votaría",0.052,0.041,0.057,0.055,0.035,0
"P22","Puede que lo vote",0.122,0.136,0.103,0.101,0.057,0.281
"P22","Nunca lo votaría",0.58,0.513,0.535,0.507,0.654,0.338
"P22","No sabe",0.246,0.31,0.305,0.337,0.254,0.381
"P23","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.401,0.208,0.059,0.022,0.066,0
