"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.519,0.645,0.532,0.571,0.501,0.381
"P05","Realizo changas o trabajos de vez en cuando",0.151,0.099,0.25,0.193,0.154,0.489
"P05","No tengo trabajo",0.093,0.094,0.104,0.093,0.13,0
"P05","Soy jubilado o pensionado",0.237,0.162,0.114,0.143,0.215,0.13
"P06","1",0.156,0.178,0.168,0.314,0.382,0.052
"P06","2",0.056,0.035,0.029,0.048,0.068,0.025
"P06","3",0.021,0.045,0.053,0.016,0.077,0.105
"P06","4",0.033,0.066,0.032,0.105,0.082,0
"P06","5",0.128,0.181,0.256,0.167,0.23,0.393
"P06","6",0.061,0.077,0.077,0.072,0.042,0.089
"P06","7",0.169,0.183,0.119,0.08,0.033,0
"P06","8",0.093,0.027,0.066,0.026,0.022,0.022
"P06","9",0.283,0.208,0.2,0.172,0.064,0.314
"P07","1",0.543,0.258,0.254,0.182,0.153,0.199
"P07","2",0.086,0.036,0.115,0.048,0.029,0.025
"P07","3",0.05,0.098,0.045,0.023,0.023,0
"P07","4",0.028,0.067,0.042,0.036,0.039,0
"P07","5",0.111,0.128,0.299,0.331,0.195,0.6
"P07","6",0.013,0.105,0.057,0.058,0.062,0.089
"P07","7",0.036,0.066,0.077,0.063,0.094,0.034
"P07","8",0.034,0.003,0.009,0.029,0.105,0
"P07","9",0.099,0.239,0.102,0.23,0.3,0.053
"P08","1",0.691,0.536,0.431,0.372,0.211,0.202
"P08","2",0.027,0.035,0.004,0.064,0.028,0.025
"P08","3",0.024,0.036,0.028,0.019,0.037,0.057
"P08","4",0.024,0.044,0.058,0.027,0.021,0
"P08","5",0.055,0.077,0.242,0.14,0.146,0.134
"P08","6",0.004,0.021,0.004,0.023,0.023,0
"P08","7",0.006,0.04,0.014,0.019,0.05,0
"P08","8",0.02,0.013,0.043,0.021,0.046,0
"P08","9",0.149,0.198,0.176,0.315,0.438,0.582
"P10","Del Frente de Todos y el peronismo",0.918,0.717,0.441,0.124,0.027,0.177
"P10","De Cambiemos",0.02,0.072,0.099,0.359,0.559,0.068
"P10","De los Liberales libertarios",0.003,0.035,0.095,0.179,0.299,0.154
"P10","De la Izquierda",0.009,0.042,0.139,0.111,0.012,0.164
"P10","No sabe",0.05,0.134,0.226,0.227,0.103,0.437
"P11","A Alberto Fernández",0.097,0.115,0.179,0.196,0.165,1
"P11","A Sergio Massa",0.226,0.38,0.38,0.197,0.182,0
