"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Tengo trabajo estable",0.541,0.457,0.491,0.381
"P05","Realizo changas o trabajos de vez en cuando",0.162,0.253,0.177,0.274
"P05","No tengo trabajo",0.107,0.17,0.137,0.189
"P05","Soy jubilado o pensionado",0.19,0.12,0.195,0.156
"P06","1",0.17,0.195,0.371,0.316
"P06","2",0.053,0.076,0.066,0.057
"P06","3",0.025,0.063,0.075,0.029
"P06","4",0.031,0.059,0.084,0.057
"P06","5",0.125,0.249,0.231,0.267
"P06","6",0.067,0.04,0.035,0.026
"P06","7",0.142,0.089,0.031,0.062
"P06","8",0.09,0.023,0.024,0.039
"P06","9",0.297,0.206,0.083,0.147
"P07","1",0.524,0.337,0.165,0.336
"P07","2",0.065,0.059,0.033,0.071
"P07","3",0.068,0.025,0.023,0.011
"P07","4",0.03,0.067,0.036,0.08
"P07","5",0.127,0.235,0.22,0.206
"P07","6",0.024,0.041,0.055,0.056
"P07","7",0.029,0.045,0.081,0.067
"P07","8",0.022,0.034,0.084,0.024
"P07","9",0.111,0.157,0.303,0.149
"P08","1",0.662,0.374,0.24,0.391
"P08","2",0.025,0.029,0.03,0.019
"P08","3",0.027,0.013,0.031,0.025
"P08","4",0.026,0.02,0.024,0.037
"P08","5",0.066,0.146,0.136,0.105
"P08","6",0.007,0.027,0.022,0.025
"P08","7",0.012,0.024,0.044,0.011
"P08","8",0.009,0.034,0.034,0.056
"P08","9",0.166,0.333,0.439,0.331
"P10","Del Frente de Todos y el peronismo",0.848,0.4,0.047,0.257
"P10","De Cambiemos",0.05,0.182,0.504,0.083
"P10","De los Liberales libertarios",0.011,0.059,0.289,0.111
"P10","De la Izquierda",0.016,0.079,0.017,0.087
"P10","No sabe",0.075,0.28,0.143,0.462
"P11","A Alberto Fernández",0.143,0.22,0.185,0.197
"P11","A Sergio Massa",0.205,0.4,0.311,0.345
"P11","A algún candidato del peronismo",0.094,0.146,0.406,0.121
"P11","A algún candidato del kirchnerismo",0.558,0.234,0.098,0.337
"P12","A Alberto Fernández",0.076,0.134,0.147,0.118
"P12","A Sergio Massa",0.111,0.329,0.237,0.042
"P12","A algún candidato del peronismo",0.08,0.109,0.445,0.103
"P12","A Cristina Fernández de Kirchner",0.733,0.428,0.171,0.737
"P13","A Horacio Rodriguez Larreta",0.297,0.416,0.232,0.579
"P13","A Mauricio Macri",0.352,0.166,0.298,0.299
"P13","A Patricia Bullrich",0.102,0.304,0.402,0.089
"P13","A Facundo Manes",0.176,0.099,0.051,0.012
"P13","A Gerardo Morales",0.073,0.015,0.017,0.021
"P14","Seguro lo votaria",0.594,0.113,0.152,0.065
"P14","Quizás lo votaría",0.148,0.583,0.351,0.741
"P14","Nunca lo votaría",0.258,0.304,0.497,0.194
"P16","Lo votaría",0.335,0.119,0.022,0.138
"P16","Puede que lo vote",0.391,0.374,0.065,0.131
"P16","Nunca lo votaría",0.145,0.355,0.859,0.162
"P16","No sabe",0.129,0.152,0.054,0.569
"P17","Lo votaría",0.064,0.057,0.267,0.056
"P17","Puede que lo vote",0.095,0.236,0.335,0.136
"P17","Nunca lo votaría",0.771,0.543,0.31,0.354
"P17","No sabe",0.07,0.164,0.088,0.454
"P18","Lo votaría",0.031,0.07,0.214,0.027
"P18","Puede que lo vote",0.064,0.157,0.328,0.11
"P18","Nunca lo votaría",0.799,0.531,0.333,0.441
"P18","No sabe",0.106,0.242,0.125,0.422
"P19","Lo votaría",0.329,0.206,0.051,0.178
"P19","Puede que lo vote",0.422,0.417,0.074,0.185
"P19","Nunca lo votaría",0.191,0.269,0.842,0.346
"P19","No sabe",0.058,0.108,0.033,0.291
"P20","Lo votaría",0.042,0.057,0.057,0.042
"P20","Puede que lo vote",0.125,0.184,0.216,0.123
"P20","Nunca lo votaría",0.639,0.438,0.559,0.326
"P20","No sabe",0.194,0.321,0.168,0.509
"P21","Lo votaría",0.03,0.046,0.313,0.038
"P21","Puede que lo vote",0.041,0.14,0.308,0.095
"P21","Nunca lo votaría",0.848,0.583,0.296,0.453
"P21","No sabe",0.081,0.231,0.083,0.414
"P22","Lo votaría",0.022,0.03,0.053,0.026
"P22","Puede que lo vote",0.043,0.111,0.115,0.069
"P22","Nunca lo votaría",0.699,0.451,0.534,0.382
"P22","No sabe",0.236,0.408,0.298,0.523
"P23","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.025,0.076,0.202,0.114
"P23","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.017,0.1,0.154,0.025
"P23","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.026,0.045,0.244,0.086
"P23","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.054,0.152,0.021,0.079
"P23","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.703,0.249,0.017,0.22
"P23","Cristina Fernández de Kirchner presidenta  - Sergio Massa gobernador por el Frente de Todos",0.131,0.181,0.053,0.119
"P23","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.014,0.02,0.222,0.114
"P23","A los candidatos de la izquierda",0.006,0.059,0.013,0.077
"P23","Otros candidatos",0.024,0.118,0.074,0.166
"P24","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.026,0.097,0.354,0.062
"P24","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.027,0.13,0.201,0.12
"P24","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.148,0.23,0.029,0.204
"P24","Sergio Massa presidente – Axel Kicillof Gobernador",0.625,0.256,0.034,0.174
"P24","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.043,0.055,0.255,0.144
"P24","A los candidatos de la izquierda",0.045,0.079,0.035,0.082
"P24","Otros candidatos",0.086,0.153,0.092,0.214
"P26","Cristina Fernández de Kirchner presidenta – Sergio Massa gobernador por el Frente de Todos",0.864,0.494,0.025,0.428
"P26","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.028,0.108,0.401,0.117
"P26","Javier Milei presidente – José Luis Espert gobernador por los liberales",0.02,0.085,0.349,0.158
"P26","A los candidatos de la izquierda",0.021,0.091,0.024,0.082
"P26","Otro candidato",0.067,0.222,0.201,0.215
"P28","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.233,0.254,0.316,0.154
"P28","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.701,0.421,0.122,0.364
"P28","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.018,0.071,0.374,0.162
"P28","A los candidatos de la izquierda",0.014,0.065,0.012,0.088
"P28","Otro candidato",0.034,0.189,0.176,0.232
"P30","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.478,0.302,0.261,0.295
"P30","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.456,0.353,0.26,0.261
"P30","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.014,0.084,0.322,0.167
"P30","A los candidatos de la izquierda",0.011,0.078,0.019,0.055
"P30","Otro candidato",0.041,0.183,0.138,0.222
"P31","Sergio Massa por el Frente de Todos",0.51,0.394,0.14,0.303
"P31","Patricia Bullrich por Juntos por el Cambio",0.172,0.206,0.389,0.098
"P31","Javier Milei por los liberales libertarios",0.018,0.067,0.296,0.151
"P31","Nicolás del Caño por la izquierda",0.028,0.082,0.016,0.07
"P31","Otro candidato",0.149,0.133,0.093,0.098
