"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P16","Nunca lo votaría",0.618,0.612,0.611,0.504
"P16","No sabe",0.068,0.066,0.11,0.144
"P17","Lo votaría",0.227,0.196,0.17,0.148
"P17","Puede que lo vote",0.248,0.288,0.328,0.184
"P17","Nunca lo votaría",0.466,0.459,0.444,0.504
"P17","No sabe",0.059,0.057,0.058,0.164
"P18","Lo votaría",0.197,0.162,0.157,0.108
"P18","Puede que lo vote",0.253,0.247,0.26,0.137
"P18","Nunca lo votaría",0.458,0.501,0.463,0.532
"P18","No sabe",0.092,0.09,0.12,0.223
"P19","Lo votaría",0.147,0.11,0.145,0.269
"P19","Puede que lo vote",0.214,0.208,0.206,0.213
"P19","Nunca lo votaría",0.606,0.635,0.607,0.47
"P19","No sabe",0.033,0.047,0.042,0.048
"P20","Lo votaría",0.069,0.048,0.059,0.044
"P20","Puede que lo vote",0.193,0.218,0.172,0.143
"P20","Nunca lo votaría",0.576,0.58,0.573,0.524
"P20","No sabe",0.162,0.154,0.196,0.289
"P21","Lo votaría",0.239,0.211,0.222,0.146
"P21","Puede que lo vote",0.21,0.234,0.275,0.184
"P21","Nunca lo votaría",0.482,0.512,0.412,0.472
"P21","No sabe",0.069,0.043,0.091,0.198
"P22","Lo votaría",0.069,0.024,0.039,0.059
"P22","Puede que lo vote",0.106,0.084,0.107,0.097
"P22","Nunca lo votaría",0.561,0.61,0.564,0.532
"P22","No sabe",0.264,0.282,0.29,0.312
"P23","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.179,0.143,0.095,0.138
"P23","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.089,0.103,0.117,0.034
"P23","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.169,0.178,0.198,0.068
"P23","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.038,0.024,0.024,0.026
"P23","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.277,0.262,0.206,0.209
"P23","Cristina Fernández de Kirchner presidenta  - Sergio Massa gobernador por el Frente de Todos",0.072,0.074,0.103,0.202
"P23","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.136,0.146,0.172,0.168
"P23","A los candidatos de la izquierda",0.005,0.022,0.011,0.04
"P23","Otros candidatos",0.035,0.048,0.074,0.115
"P24","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.26,0.266,0.242,0.154
"P24","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.14,0.131,0.182,0.09
"P24","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.068,0.049,0.073,0.139
"P24","Sergio Massa presidente – Axel Kicillof Gobernador",0.261,0.255,0.168,0.281
"P24","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.154,0.165,0.211,0.185
"P24","A los candidatos de la izquierda",0.034,0.048,0.027,0.06
"P24","Otros candidatos",0.083,0.086,0.097,0.091
"P26","Cristina Fernández de Kirchner presidenta – Sergio Massa gobernador por el Frente de Todos",0.337,0.314,0.265,0.35
"P26","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.312,0.302,0.25,0.186
"P26","Javier Milei presidente – José Luis Espert gobernador por los liberales",0.197,0.204,0.289,0.245
"P26","A los candidatos de la izquierda",0.011,0.043,0.031,0.046
"P26","Otro candidato",0.143,0.137,0.165,0.173
"P28","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.3,0.325,0.266,0.232
"P28","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.352,0.311,0.271,0.306
"P28","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.222,0.222,0.308,0.283
"P28","A los candidatos de la izquierda",0.009,0.022,0.009,0.03
"P28","Otro candidato",0.117,0.12,0.146,0.149
"P30","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.354,0.376,0.25,0.351
"P30","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.365,0.317,0.34,0.242
"P30","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.174,0.19,0.267,0.24
"P30","A los candidatos de la izquierda",0.009,0.028,0.021,0.014
"P30","Otro candidato",0.098,0.089,0.122,0.153
"P31","Sergio Massa por el Frente de Todos",0.311,0.262,0.204,0.306
"P31","Patricia Bullrich por Juntos por el Cambio",0.356,0.329,0.3,0.216
"P31","Javier Milei por los liberales libertarios",0.156,0.175,0.252,0.262
"P31","Nicolás del Caño por la izquierda",0.008,0.035,0.029,0.045
"P31","Otro candidato",0.105,0.104,0.111,0.06
"P31","Aún no lo tengo decidido",0.064,0.095,0.104,0.111
"P33","Sergio Massa por el Frente de Todos",0.283,0.268,0.191,0.318
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.285,0.284,0.247,0.167
"P33","Javier Milei por los liberales libertarios",0.225,0.212,0.287,0.283
"P33","Nicolás del Caño por la izquierda",0.012,0.042,0.031,0.047
"P33","Otro candidato",0.124,0.118,0.126,0.074
"P33","Aún no lo tengo decidido",0.071,0.076,0.118,0.111
"P34","Cristina Fernández de Kirchner por el Frente de Todos",0.328,0.321,0.252,0.334
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.288,0.299,0.271,0.152
"P34","Javier Milei por los liberales libertarios",0.232,0.217,0.288,0.284
"P34","Nicolás del Caño por la izquierda",0.012,0.029,0.022,0.04
"P34","Otro candidato",0.082,0.092,0.101,0.097
"P34","Aún no lo tengo decidido",0.058,0.042,0.066,0.093
"P35","Sergio Massa por el Frente de Todos",0.328,0.306,0.28,0.255
"P35","Mauricio Macri por Juntos por el Cambio",0.31,0.279,0.224,0.282
"P35","Javier Milei por los liberales libertarios",0.185,0.188,0.264,0.248
"P35","Nicolás del Caño por la izquierda",0.009,0.045,0.027,0.06
"P35","Otro candidato",0.102,0.128,0.136,0.062
"P35","Aún no lo tengo decidido",0.066,0.054,0.069,0.093
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.364,0.358,0.282,0.411
"P36","Mauricio Macri por Juntos por el Cambio",0.454,0.464,0.459,0.306
"P36","No sabe",0.182,0.178,0.259,0.283
"P37","Alberto Fernández por el Frente de Todos",0.275,0.283,0.254,0.326
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.44,0.456,0.448,0.231
"P37","No sabe",0.285,0.261,0.298,0.443
"P38","Sergio Massa presidente por el Frente de Todos",0.308,0.301,0.292,0.379
"P38","Patricia Bullrich por Juntos por el Cambio",0.52,0.532,0.514,0.286
"P38","No sabe",0.172,0.167,0.194,0.335
"P39","Cristina Fernandez de Kirchner por el Frente de Todos",0.338,0.347,0.307,0.386
"P39","Horacio Rodríguez Larreta por Juntos por el Cambio",0.491,0.484,0.471,0.293
"P39","No sabe",0.171,0.169,0.222,0.321
"P40","Sergio Massa presidente por el Frente de Todos",0.327,0.324,0.296,0.347
"P40","Javier Milei por los liberales libertarios",0.37,0.389,0.421,0.32
"P40","No sabe",0.303,0.287,0.283,0.333
"P41","Sergio Massa por el Frente de Todos",0.329,0.313,0.266,0.336
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.449,0.467,0.426,0.326
"P41","No sabe",0.222,0.22,0.308,0.338
"P42","Sergio Massa por el Frente de Todos",0.326,0.334,0.3,0.387
"P42","Mauricio Macri por Juntos por el Cambio",0.497,0.489,0.457,0.378
"P42","No sabe",0.177,0.177,0.243,0.235
"P43","Horacio Rodríguez Larreta por Juntos por el Cambio",0.333,0.352,0.301,0.159
"P43","Javier Milei por los liberales libertarios",0.285,0.282,0.328,0.335
"P43","No sabe",0.382,0.366,0.371,0.506
"P44","Muy buena",0.093,0.045,0.068,0.06
"P44","Buena",0.191,0.179,0.17,0.17
"P44","Ni buena ni mala",0.133,0.161,0.175,0.301
"P44","Mala",0.087,0.1,0.14,0.071
"P44","Muy mala",0.492,0.511,0.434,0.367
"P44","No sabe",0.004,0.004,0.013,0.031
"P45","Muy buena",0.09,0.032,0.04,0.085
"P45","Buena",0.122,0.13,0.117,0.14
"P45","Ni buena ni mala",0.118,0.159,0.169,0.252
"P45","Mala",0.115,0.14,0.175,0.088
"P45","Muy mala",0.551,0.536,0.498,0.429
"P45","No sabe",0.004,0.003,0.001,0.006
"P46","Muy buena",0.28,0.253,0.2,0.2
"P46","Buena",0.039,0.058,0.08,0.09
"P46","Ni buena ni mala",0.038,0.047,0.065,0.162
"P46","Mala",0.038,0.044,0.074,0.041
"P46","Muy mala",0.598,0.591,0.57,0.492
"P46","No sabe",0.007,0.007,0.011,0.015
"P47","Muy buena",0.241,0.144,0.158,0.125
"P47","Buena",0.148,0.22,0.186,0.167
"P47","Ni buena ni mala",0.117,0.144,0.17,0.146
"P47","Mala",0.103,0.101,0.141,0.159
"P47","Muy mala",0.388,0.39,0.334,0.378
"P47","No sabe",0.003,0.001,0.011,0.025
"P48","Muy buena",0.2,0.129,0.139,0.125
"P48","Buena",0.19,0.226,0.2,0.114
"P48","Ni buena ni mala",0.167,0.204,0.238,0.218
"P48","Mala",0.117,0.135,0.138,0.183
"P48","Muy mala",0.31,0.298,0.27,0.304
"P48","No sabe",0.016,0.008,0.015,0.056
"P49","Muy buena",0.104,0.053,0.066,0.141
"P49","Buena",0.152,0.147,0.14,0.138
"P49","Ni buena ni mala",0.143,0.163,0.238,0.188
"P49","Mala",0.103,0.164,0.145,0.137
"P49","Muy mala",0.489,0.469,0.411,0.386
"P49","No sabe",0.009,0.004,0,0.01
"P50","Muy buena",0.331,0.275,0.255,0.208
"P50","Buena",0.148,0.205,0.139,0.123
"P50","Ni buena ni mala",0.111,0.104,0.18,0.155
"P50","Mala",0.067,0.078,0.094,0.133
"P50","Muy mala",0.339,0.335,0.322,0.316
"P50","No sabe",0.004,0.003,0.01,0.065
"P51","Muy buena",0.202,0.136,0.223,0.147
"P51","Buena",0.131,0.166,0.122,0.122
"P51","Ni buena ni mala",0.212,0.231,0.255,0.212
"P51","Mala",0.099,0.099,0.126,0.117
"P51","Muy mala",0.345,0.361,0.265,0.334
"P51","No sabe",0.011,0.007,0.009,0.068
"P52","Muy buena",0.241,0.159,0.2,0.141
"P52","Buena",0.144,0.205,0.19,0.166
"P52","Ni buena ni mala",0.158,0.173,0.203,0.163
"P52","Mala",0.084,0.107,0.095,0.093
"P52","Muy mala",0.366,0.347,0.303,0.36
"P52","No sabe",0.007,0.009,0.009,0.077
"P53","Muy buena",0.135,0.06,0.064,0.091
"P53","Buena",0.164,0.148,0.159,0.159
"P53","Ni buena ni mala",0.115,0.194,0.211,0.184
"P53","Mala",0.123,0.154,0.176,0.161
"P53","Muy mala",0.456,0.436,0.381,0.326
"P53","No sabe",0.007,0.008,0.009,0.079
"P54","Muy buena",0.108,0.053,0.049,0.055
"P54","Buena",0.136,0.158,0.117,0.139
"P54","Ni buena ni mala",0.294,0.358,0.392,0.216
"P54","Mala",0.17,0.17,0.191,0.2
"P54","Muy mala",0.254,0.211,0.201,0.235
"P54","No sabe",0.038,0.05,0.05,0.155
"P55","Muy buena",0.081,0.031,0.049,0.027
"P55","Buena",0.105,0.144,0.062,0.074
"P55","Ni buena ni mala",0.294,0.291,0.462,0.205
"P55","Mala",0.135,0.155,0.096,0.303
"P55","Muy mala",0.338,0.282,0.242,0.21
"P55","No sabe",0.047,0.097,0.089,0.181
"P57","Si",0.742,0.528,0.405,0.403
"P57","No",0.258,0.472,0.595,0.597
